date,home_team,away_team,home_score,away_score
01.02. 23:00,South End,Police,0,3
30.01. 01:00,W Connection,Ma Pau,2,0
29.01. 01:00,Morvant Caledonia Utd,San Juan Jabloteh,3,2
28.01. 23:00,Defence Force,La Horquetta,3,0
28.01. 23:00,Port Of Spain,Joe Public,1,1
23.01. 01:00,Port Of Spain,Ma Pau,1,3
23.01. 01:00,South End,La Horquetta,1,0
22.01. 23:00,San Juan Jabloteh,Defence Force,0,0
22.01. 21:00,Police,Joe Public,1,3
21.01. 23:00,Morvant Caledonia Utd,W Connection,2,1
19.01. 01:00,Defence Force,Morvant Caledonia Utd,2,0
19.01. 01:00,W Connection,Port Of Spain,0,1
18.01. 23:00,Joe Public,La Horquetta,2,1
18.01. 23:00,Ma Pau,Police,3,1
18.01. 23:00,South End,San Juan Jabloteh,0,3
16.01. 01:00,Port Of Spain,San Juan Jabloteh,1,1
15.01. 23:00,La Horquetta,Police,1,1
15.01. 23:00,Morvant Caledonia Utd,Ma Pau,2,1
15.01. 01:00,South End,W Connection,0,6
14.01. 23:00,Defence Force,Joe Public,1,2
09.01. 01:00,South End,Defence Force,0,4
08.01. 23:00,Ma Pau,San Juan Jabloteh,0,1
08.01. 23:00,Police,W Connection,0,5
08.01. 01:00,Port Of Spain,La Horquetta,2,0
07.01. 23:00,Joe Public,Morvant Caledonia Utd,0,2
20.12. 23:00,W Connection,La Horquetta,4,1
19.12. 01:00,Ma Pau,Defence Force,1,0
18.12. 23:00,Joe Public,South End,2,1
18.12. 23:00,Port Of Spain,Morvant Caledonia Utd,1,2
17.12. 23:00,San Juan Jabloteh,Police,4,0
15.12. 01:00,San Juan Jabloteh,La Horquetta,2,0
14.12. 23:00,Ma Pau,South End,2,0
14.12. 23:00,Morvant Caledonia Utd,Police,5,0
14.12. 23:00,Port Of Spain,Defence Force,2,1
14.12. 23:00,W Connection,Joe Public,3,0
07.12. 23:00,Joe Public,San Juan Jabloteh,3,1
07.12. 23:00,Port Of Spain,Police,6,3
07.12. 23:00,South End,Morvant Caledonia Utd,1,2
07.12. 23:00,W Connection,Defence Force,0,0
07.12. 01:00,Ma Pau,La Horquetta,1,0
21.11. 00:00,La Horquetta,Morvant Caledonia Utd,0,4
20.11. 00:00,Joe Public,Ma Pau,2,1
20.11. 00:00,Port Of Spain,South End,2,1
20.11. 00:00,W Connection,San Juan Jabloteh,0,0
19.11. 02:00,Police,Defence Force,0,3
12.07. 22:00,Morvant Caledonia Utd,Tobago,3,0
11.07. 01:00,Ma Pau,Port Of Spain,0,0
10.07. 23:00,Joe Public,Police,2,1
10.07. 02:00,Defence Force,San Juan Jabloteh,2,0
10.07. 00:00,La Horquetta,South End,2,1
03.07. 23:00,Police,Ma Pau,2,2
03.07. 22:00,W Connection,Morvant Caledonia Utd,0,1
03.07. 02:00,South End,San Juan Jabloteh,1,4
03.07. 00:00,La Horquetta,Joe Public,0,3
03.07. 00:00,Tobago,Defence Force,0,3
27.06. 00:00,San Juan Jabloteh,Morvant Caledonia Utd,0,0
26.06. 23:00,Joe Public,Port Of Spain,3,2
26.06. 23:00,La Horquetta,Defence Force,2,4
26.06. 02:00,Tobago,W Connection,0,2
26.06. 00:00,Police,South End,3,1
20.06. 01:00,South End,Ma Pau,0,3
19.06. 23:00,Defence Force,Port Of Spain,4,3
19.06. 23:00,La Horquetta,W Connection,0,2
19.06. 02:00,Tobago,San Juan Jabloteh,0,4
19.06. 00:00,Police,Morvant Caledonia Utd,0,1
13.06. 01:00,W Connection,Police,4,0
12.06. 23:00,Defence Force,Ma Pau,2,1
12.06. 23:00,Morvant Caledonia Utd,Port Of Spain,0,0
12.06. 02:00,South End,Joe Public,0,2
12.06. 00:00,Tobago,La Horquetta,3,0
05.06. 23:00,La Horquetta,San Juan Jabloteh,0,0
05.06. 23:00,Ma Pau,Morvant Caledonia Utd,2,0
05.06. 22:00,Port Of Spain,W Connection,2,1
05.06. 02:00,Tobago,Police,3,1
05.06. 00:00,Joe Public,Defence Force,1,3
30.05. 00:00,Ma Pau,Tobago,3,1
29.05. 23:00,Morvant Caledonia Utd,South End,1,2
29.05. 02:00,San Juan Jabloteh,Port Of Spain,2,0
29.05. 00:00,Joe Public,W Connection,1,1
29.05. 00:00,Police,La Horquetta,2,5
26.05. 23:00,Police,San Juan Jabloteh,1,4
22.05. 22:00,Morvant Caledonia Utd,Joe Public,1,1
22.05. 22:00,W Connection,Ma Pau,2,2
22.05. 02:00,Tobago,Port Of Spain,2,2
22.05. 00:00,Defence Force,South End,1,0
15.05. 23:00,La Horquetta,Port Of Spain,0,0
15.05. 23:00,Morvant Caledonia Utd,Defence Force,0,3
15.05. 22:00,Tobago,Joe Public,1,4
15.05. 02:00,W Connection,South End,2,1
15.05. 00:00,San Juan Jabloteh,Ma Pau,0,1
02.05. 01:00,Police,Port Of Spain,2,2
01.05. 23:00,Ma Pau,La Horquetta,0,0
01.05. 22:00,Joe Public,San Juan Jabloteh,1,1
01.05. 02:00,South End,Tobago,2,0
01.05. 00:00,Defence Force,W Connection,2,1
25.04. 01:00,Morvant Caledonia Utd,La Horquetta,4,2
24.04. 23:00,Ma Pau,Joe Public,1,1
24.04. 23:00,San Juan Jabloteh,W Connection,0,1
24.04. 02:00,South End,Port Of Spain,0,3
24.04. 00:00,Defence Force,Police,3,0
