date,home_team,away_team,home_score,away_score
15.05. 23:00,Alianza FC,FAS,2,1
08.05. 23:15,Alianza FC,Luis Angel Firpo,1,1
08.05. 23:15,FAS,Metapan,2,0
01.05. 23:00,Luis Angel Firpo,Alianza FC,1,1
01.05. 02:30,Metapan,FAS,3,2
21.04. 23:00,11 Deportivo,FAS,3,3
21.04. 23:00Awrd,Aguila,Atletico Balboa,3,0
21.04. 23:00,Atletico Marte,UES,1,0
21.04. 23:00,Luis Angel Firpo,Vista Hermosa,1,0
21.04. 23:00,Metapan,Alianza FC,0,1
17.04. 23:00,Alianza FC,11 Deportivo,3,0
17.04. 23:00Awrd,Atletico Balboa,Luis Angel Firpo,0,3
17.04. 23:00,FAS,Atletico Marte,2,0
17.04. 23:00,UES,Aguila,1,0
17.04. 23:00,Vista Hermosa,Metapan,3,0
14.04. 03:00,Aguila,FAS,1,1
14.04. 03:00,Atletico Marte,Alianza FC,2,1
14.04. 03:00,Metapan,Luis Angel Firpo,2,1
13.04. 23:30,11 Deportivo,Vista Hermosa,1,1
13.04. 23:00,Atletico Balboa,UES,1,2
10.04. 23:30,Luis Angel Firpo,UES,1,1
10.04. 23:15,Alianza FC,Aguila,4,2
10.04. 02:30,FAS,Atletico Balboa,3,0
10.04. 02:30,Metapan,11 Deportivo,2,2
09.04. 23:00,Vista Hermosa,Atletico Marte,0,2
03.04. 23:00,11 Deportivo,Luis Angel Firpo,1,0
03.04. 23:00,Atletico Marte,Metapan,1,2
03.04. 23:00,UES,FAS,1,2
03.04. 22:15,Atletico Balboa,Alianza FC,2,1
03.04. 03:00,Aguila,Vista Hermosa,1,1
01.04. 03:00,Alianza FC,UES,5,0
01.04. 03:00,Luis Angel Firpo,FAS,2,2
01.04. 03:00,Metapan,Aguila,2,1
31.03. 23:00,11 Deportivo,Atletico Marte,0,1
30.03. 23:15,Vista Hermosa,Atletico Balboa,0,0
20.03. 22:15,Luis Angel Firpo,Alianza FC,3,0
20.03. 22:00,11 Deportivo,Atletico Balboa,1,0
20.03. 22:00,Atletico Marte,Aguila,3,3
20.03. 22:00,Vista Hermosa,FAS,2,0
20.03. 01:00,Metapan,UES,2,0
17.03. 02:00,Aguila,11 Deportivo,3,1
17.03. 02:00,FAS,Alianza FC,1,1
16.03. 23:00,Atletico Marte,Luis Angel Firpo,1,0
16.03. 22:00,Atletico Balboa,Metapan,1,0
16.03. 22:00,UES,Vista Hermosa,2,2
13.03. 22:15,Alianza FC,Vista Hermosa,4,1
13.03. 21:30,Atletico Balboa,Atletico Marte,3,0
13.03. 02:00,Aguila,Luis Angel Firpo,1,0
13.03. 01:30,FAS,Metapan,1,3
13.03. 00:00,UES,11 Deportivo,0,0
06.03. 22:15,Alianza FC,Metapan,1,4
06.03. 21:30,Atletico Balboa,Aguila,0,4
06.03. 01:30,FAS,11 Deportivo,2,2
06.03. 00:00,UES,Atletico Marte,0,2
05.03. 22:15,Vista Hermosa,Luis Angel Firpo,2,0
03.03. 01:00,Metapan,Vista Hermosa,1,0
27.02. 22:15,Atletico Marte,FAS,1,2
27.02. 02:00,11 Deportivo,Alianza FC,1,1
27.02. 02:00,Aguila,UES,2,0
27.02. 01:00,Luis Angel Firpo,Atletico Balboa,4,0
24.02. 02:00,Alianza FC,Atletico Marte,1,0
24.02. 02:00,FAS,Aguila,2,0
24.02. 01:00,Luis Angel Firpo,Metapan,2,0
24.02. 00:00,UES,Atletico Balboa,1,1
23.02. 22:15,Vista Hermosa,11 Deportivo,1,0
20.02. 22:15,Atletico Marte,Vista Hermosa,0,1
20.02. 22:00,11 Deportivo,Metapan,0,1
20.02. 02:00,Aguila,Alianza FC,3,2
20.02. 00:00,UES,Luis Angel Firpo,0,0
19.02. 22:00,Atletico Balboa,FAS,0,0
13.02. 22:15,Alianza FC,Atletico Balboa,1,1
13.02. 01:30,FAS,UES,1,1
13.02. 01:00,Luis Angel Firpo,11 Deportivo,2,1
13.02. 01:00,Metapan,Atletico Marte,2,2
12.02. 22:00,Vista Hermosa,Aguila,0,0
06.02. 22:00,Atletico Marte,11 Deportivo,5,2
06.02. 21:30,Atletico Balboa,Vista Hermosa,0,2
06.02. 02:00,Aguila,Metapan,2,1
06.02. 01:30,FAS,Luis Angel Firpo,2,0
06.02. 00:00,UES,Alianza FC,1,2
03.02. 02:15,Alianza FC,FAS,4,0
03.02. 01:00,Luis Angel Firpo,Atletico Marte,4,1
03.02. 01:00,Metapan,Atletico Balboa,2,1
02.02. 22:00,11 Deportivo,Aguila,0,0
02.02. 22:00,Vista Hermosa,UES,2,2
30.01. 21:30,Atletico Balboa,11 Deportivo,1,1
30.01. 02:00,Aguila,Atletico Marte,1,1
30.01. 02:00,Alianza FC,Luis Angel Firpo,0,0
30.01. 01:00,FAS,Vista Hermosa,1,1
30.01. 00:00,UES,Metapan,1,0
27.01. 01:00,Luis Angel Firpo,Aguila,2,1
23.01. 02:00,Vista Hermosa,Alianza FC,0,0
23.01. 01:00,Metapan,FAS,2,4
23.01. 00:00,Atletico Marte,Atletico Balboa,2,0
22.01. 22:00,11 Deportivo,UES,1,1
19.12. 22:15Pen,Metapan,Alianza FC,1,0
12.12. 21:30,Luis Angel Firpo,Alianza FC,0,1
12.12. 01:00,Metapan,Aguila,0,0
05.12. 22:15,Alianza FC,Luis Angel Firpo,2,1
05.12. 02:00,Aguila,Metapan,1,2
28.11. 22:00,11 Deportivo,FAS,2,3
28.11. 22:00,Atletico Balboa,UES,1,0
28.11. 22:00,Atletico Marte,Aguila,0,2
28.11. 22:00,Metapan,Luis Angel Firpo,2,2
28.11. 22:00,Vista Hermosa,Alianza FC,1,1
21.11. 22:00,Aguila,Atletico Balboa,2,0
21.11. 22:00,Alianza FC,11 Deportivo,1,0
21.11. 22:00,FAS,Atletico Marte,0,1
21.11. 22:00,Luis Angel Firpo,Vista Hermosa,3,1
21.11. 22:00,UES,Metapan,3,1
14.11. 22:15,Alianza FC,Atletico Balboa,0,0
14.11. 22:00,FAS,UES,2,2
14.11. 22:00,Luis Angel Firpo,Atletico Marte,2,2
14.11. 00:00,Metapan,Aguila,3,0
13.11. 22:00,Vista Hermosa,11 Deportivo,2,1
11.11. 02:15,Atletico Marte,Alianza FC,0,1
11.11. 00:00,UES,Aguila,0,0
10.11. 15:00,11 Deportivo,Luis Angel Firpo,0,3
10.11. 15:00,Atletico Balboa,FAS,1,1
10.11. 15:00,Vista Hermosa,Metapan,1,1
07.11. 22:15,Atletico Marte,Vista Hermosa,3,2
07.11. 22:00,11 Deportivo,Metapan,2,3
07.11. 21:00,Atletico Balboa,Luis Angel Firpo,2,0
07.11. 02:00,Aguila,FAS,3,1
07.11. 00:00,UES,Alianza FC,1,2
04.11. 02:00,FAS,Atletico Balboa,0,1
31.10. 22:15,Alianza FC,Aguila,4,0
31.10. 22:00,11 Deportivo,Atletico Marte,1,2
31.10. 01:00,Metapan,FAS,2,0
30.10. 23:00,Luis Angel Firpo,UES,1,0
30.10. 23:00,Vista Hermosa,Atletico Balboa,0,0
24.10. 23:00,Atletico Marte,Metapan,1,2
24.10. 23:00,FAS,Alianza FC,3,0
24.10. 22:30,Atletico Balboa,11 Deportivo,3,2
24.10. 03:00,Aguila,Luis Angel Firpo,1,1
23.10. 23:00,UES,Vista Hermosa,3,3
21.10. 03:00,Aguila,Atletico Marte,2,1
21.10. 02:00,Luis Angel Firpo,Metapan,1,1
17.10. 23:00,11 Deportivo,UES,1,0
17.10. 23:00,Atletico Marte,Atletico Balboa,0,0
17.10. 23:00,Luis Angel Firpo,FAS,1,0
17.10. 00:00,Metapan,Alianza FC,3,0
16.10. 23:00,Vista Hermosa,Aguila,1,1
10.10. 23:15,Alianza FC,Vista Hermosa,2,0
10.10. 23:00,FAS,11 Deportivo,1,1
03.10. 23:15,Alianza FC,Luis Angel Firpo,5,0
03.10. 23:00,Aguila,11 Deportivo,1,0
03.10. 23:00,FAS,Vista Hermosa,1,0
03.10. 22:30,Atletico Balboa,Metapan,3,0
02.10. 23:00,UES,Atletico Marte,2,2
26.09. 01:00,UES,Atletico Balboa,1,1
19.09. 23:00,11 Deportivo,Alianza FC,0,0
19.09. 23:00,Atletico Marte,FAS,1,1
19.09. 22:30,Atletico Balboa,Aguila,1,0
19.09. 03:00,Metapan,UES,2,1
18.09. 23:00,Vista Hermosa,Luis Angel Firpo,0,0
16.09. 03:00,Metapan,Vista Hermosa,2,1
15.09. 23:15,Alianza FC,Atletico Marte,2,1
15.09. 23:00,Aguila,UES,1,0
15.09. 23:00,Luis Angel Firpo,11 Deportivo,2,0
