date,home_team,away_team,home_score,away_score
23.05. 23:00,Aguila,Metapan,1,3
09.05. 23:00,Luis Angel Firpo,Metapan,1,2
09.05. 03:00,Aguila,Vista Hermosa,0,0
02.05. 03:00,Metapan,Luis Angel Firpo,2,2
01.05. 23:00,Vista Hermosa,Aguila,0,1
01.05. 23:00,Atletico Balboa,Municipal Limeno,1,0
25.04. 23:30,Alianza FC,Alacranes del Norte,1,0
25.04. 23:00,Luis Angel Firpo,Atletico Marte,4,1
25.04. 22:30,Atletico Balboa,FAS,3,0
25.04. 03:00,Aguila,Vista Hermosa,3,0
25.04. 03:00,Metapan,Municipal Limeno,0,0
22.04. 03:00,Atletico Marte,Aguila,0,0
22.04. 03:00,FAS,Luis Angel Firpo,1,2
21.04. 23:30,Alacranes del Norte,Metapan,1,2
21.04. 23:00,Municipal Limeno,Atletico Balboa,1,1
21.04. 23:00,Vista Hermosa,Alianza FC,1,1
18.04. 23:30,Alianza FC,Atletico Marte,2,0
18.04. 22:30,Municipal Limeno,Alacranes del Norte,3,2
18.04. 03:00,Aguila,FAS,2,2
18.04. 03:00,Luis Angel Firpo,Atletico Balboa,1,2
18.04. 03:00,Metapan,Vista Hermosa,0,0
15.04. 03:00,Alianza FC,Luis Angel Firpo,2,1
11.04. 23:00,Atletico Marte,Metapan,1,1
11.04. 23:00,Vista Hermosa,Municipal Limeno,5,2
11.04. 22:30,Atletico Balboa,Alacranes del Norte,2,1
11.04. 03:00,Luis Angel Firpo,Aguila,1,1
11.04. 02:30,FAS,Alianza FC,0,0
08.04. 03:00,Aguila,Atletico Balboa,0,0
08.04. 03:00,Metapan,FAS,4,0
08.04. 02:30,Alacranes del Norte,Vista Hermosa,0,5
07.04. 23:00,Municipal Limeno,Atletico Marte,1,1
01.04. 03:00,Aguila,Alianza FC,2,0
01.04. 03:00,FAS,Municipal Limeno,2,0
01.04. 03:00,Luis Angel Firpo,Metapan,2,2
31.03. 23:30,Atletico Marte,Alacranes del Norte,2,1
31.03. 23:00,Atletico Balboa,Vista Hermosa,1,0
28.03. 22:30,Municipal Limeno,Luis Angel Firpo,1,2
28.03. 22:00,Vista Hermosa,Atletico Marte,1,0
28.03. 01:30,Alacranes del Norte,FAS,0,0
28.03. 01:00,Alianza FC,Atletico Balboa,0,0
28.03. 01:00,Metapan,Aguila,1,1
21.03. 22:00,Alianza FC,Metapan,7,1
21.03. 22:00,Atletico Balboa,Atletico Marte,2,1
21.03. 02:00,Luis Angel Firpo,Alacranes del Norte,1,0
21.03. 01:30,FAS,Vista Hermosa,2,0
18.03. 02:00,Aguila,Municipal Limeno,0,0
18.03. 02:00,Atletico Marte,FAS,2,2
14.03. 22:30,Alacranes del Norte,Aguila,0,4
14.03. 21:30,Municipal Limeno,Alianza FC,0,0
14.03. 02:00,Metapan,Atletico Balboa,1,1
13.03. 22:00,Vista Hermosa,Luis Angel Firpo,1,0
07.03. 22:00,Atletico Marte,Luis Angel Firpo,0,2
07.03. 22:00,Vista Hermosa,Aguila,0,0
07.03. 21:30,Municipal Limeno,Metapan,1,1
07.03. 01:30,Alacranes del Norte,Alianza FC,0,0
07.03. 01:30,FAS,Atletico Balboa,0,0
28.02. 22:00,Atletico Balboa,Municipal Limeno,3,3
28.02. 02:00,Aguila,Atletico Marte,1,1
28.02. 02:00,Alianza FC,Vista Hermosa,1,1
28.02. 02:00,Luis Angel Firpo,FAS,2,1
28.02. 02:00,Metapan,Alacranes del Norte,3,1
21.02. 02:00,Atletico Marte,Alianza FC,1,0
21.02. 01:30,Alacranes del Norte,Municipal Limeno,1,1
21.02. 01:30,FAS,Aguila,1,0
20.02. 22:30,Vista Hermosa,Metapan,1,0
20.02. 21:15,Atletico Balboa,Luis Angel Firpo,0,1
14.02. 21:30,Municipal Limeno,Vista Hermosa,3,3
14.02. 02:00,Aguila,Luis Angel Firpo,2,2
14.02. 02:00,Alianza FC,FAS,3,0
14.02. 02:00,Metapan,Atletico Marte,3,2
14.02. 01:30,Alacranes del Norte,Atletico Balboa,0,0
07.02. 22:00,Atletico Marte,Municipal Limeno,0,1
07.02. 02:00,Luis Angel Firpo,Alianza FC,2,0
07.02. 01:30,FAS,Metapan,0,1
06.02. 22:00,Atletico Balboa,Aguila,0,1
06.02. 22:00,Vista Hermosa,Alacranes del Norte,2,1
31.01. 21:30,Municipal Limeno,FAS,1,0
31.01. 02:00,Alianza FC,Aguila,0,2
31.01. 02:00,Metapan,Luis Angel Firpo,1,1
31.01. 01:30,Alacranes del Norte,Atletico Marte,1,1
30.01. 22:00,Vista Hermosa,Atletico Balboa,0,0
24.01. 22:00,Atletico Balboa,Alianza FC,3,1
24.01. 22:00,Atletico Marte,Vista Hermosa,2,2
24.01. 02:00,Aguila,Metapan,0,0
24.01. 02:00,Luis Angel Firpo,Municipal Limeno,1,0
24.01. 01:30,FAS,Alacranes del Norte,4,1
17.01. 22:00,Alacranes del Norte,Luis Angel Firpo,2,3
17.01. 22:00,Atletico Marte,Atletico Balboa,6,0
17.01. 21:30,Municipal Limeno,Aguila,1,2
17.01. 02:00,Metapan,Alianza FC,3,1
16.01. 22:00,Vista Hermosa,FAS,3,1
10.01. 21:30,Atletico Balboa,Metapan,0,0
10.01. 02:00,Aguila,Alacranes del Norte,3,0
10.01. 02:00,Alianza FC,Municipal Limeno,3,1
10.01. 01:30,FAS,Atletico Marte,3,1
10.01. 01:00,Luis Angel Firpo,Vista Hermosa,0,0
20.12. 22:00AET,FAS,Aguila,2,1
13.12. 02:30,Aguila,Luis Angel Firpo,1,0
12.12. 22:15,FAS,Vista Hermosa,0,0
06.12. 22:20,Luis Angel Firpo,Aguila,0,2
05.12. 22:00,Vista Hermosa,FAS,1,2
03.12. 02:00,Metapan,Vista Hermosa,0,1
28.11. 22:00,Aguila,Atletico Balboa,3,0
28.11. 22:00,Alianza FC,Municipal Limeno,1,2
28.11. 22:00,Luis Angel Firpo,Alacranes del Norte,2,3
