date,home_team,away_team,home_score,away_score
28.05. 23:00,Aguila,FAS,4,2
27.05. 23:00,Municipal Limeno,Chalatenango,2,1
21.05. 23:00,Chalatenango,Municipal Limeno,5,0
13.05. 23:00,Aguila,Metapan,4,0
13.05. 23:00,FAS,Vista Hermosa,1,0
06.05. 23:00,Metapan,Aguila,3,1
06.05. 23:00,Vista Hermosa,FAS,0,0
30.04. 23:00,Aguila,Salvador,1,4
30.04. 23:00,Alianza FC,Vista Hermosa,2,3
30.04. 23:00,Atletico Balboa,11 Deportivo,3,2
30.04. 23:00,FAS,Luis Angel Firpo,2,0
30.04. 23:00,Metapan,Chalatenango,3,3
23.04. 23:00,11 Deportivo,Metapan,1,0
23.04. 23:00,Chalatenango,FAS,1,1
23.04. 23:00,Luis Angel Firpo,Aguila,0,1
23.04. 23:00,Salvador,Alianza FC,3,4
23.04. 23:00,Vista Hermosa,Atletico Balboa,2,0
12.04. 23:00,Aguila,Chalatenango,2,0
12.04. 23:00,Atletico Balboa,Alianza FC,2,2
12.04. 23:00,FAS,11 Deportivo,3,0
12.04. 23:00,Metapan,Vista Hermosa,2,1
12.04. 23:00,Salvador,Luis Angel Firpo,3,1
09.04. 23:00,11 Deportivo,Aguila,1,1
09.04. 23:00,Alianza FC,Luis Angel Firpo,1,2
09.04. 23:00,Chalatenango,Salvador,1,2
08.04. 23:00,Atletico Balboa,Metapan,4,0
08.04. 23:00,Vista Hermosa,FAS,2,2
02.04. 23:00,Luis Angel Firpo,Chalatenango,1,1
01.04. 23:00,Aguila,Vista Hermosa,1,0
01.04. 23:00,FAS,Atletico Balboa,0,0
01.04. 23:00,Metapan,Alianza FC,1,0
01.04. 23:00,Salvador,11 Deportivo,1,1
26.03. 23:00,11 Deportivo,Luis Angel Firpo,3,2
26.03. 23:00,Alianza FC,Chalatenango,3,0
26.03. 23:00,Atletico Balboa,Aguila,2,1
26.03. 23:00,Vista Hermosa,Salvador,1,2
25.03. 23:00,Metapan,FAS,1,1
19.03. 23:00,Aguila,Metapan,1,0
19.03. 23:00,Chalatenango,11 Deportivo,1,0
19.03. 23:00,Luis Angel Firpo,Vista Hermosa,0,2
19.03. 23:00,Salvador,Atletico Balboa,2,1
18.03. 23:00,FAS,Alianza FC,3,1
09.03. 23:00,FAS,Aguila,2,2
09.03. 23:00,Metapan,Salvador,1,1
09.03. 23:00,Vista Hermosa,Chalatenango,1,2
08.03. 23:00,Alianza FC,11 Deportivo,3,0
08.03. 23:00,Atletico Balboa,Luis Angel Firpo,2,0
05.03. 23:00,11 Deportivo,Vista Hermosa,0,0
05.03. 23:00,Luis Angel Firpo,Metapan,3,1
05.03. 23:00,Salvador,FAS,1,1
04.03. 23:00,Aguila,Alianza FC,0,2
04.03. 23:00,Chalatenango,Atletico Balboa,2,1
26.02. 23:00,Chalatenango,Metapan,0,1
26.02. 23:00,Luis Angel Firpo,FAS,0,0
25.02. 23:00,11 Deportivo,Atletico Balboa,3,3
25.02. 23:00,Salvador,Aguila,2,3
25.02. 23:00,Vista Hermosa,Alianza FC,1,0
19.02. 23:00,Alianza FC,Salvador,1,1
18.02. 23:00,Aguila,Luis Angel Firpo,0,0
18.02. 23:00,Atletico Balboa,Vista Hermosa,2,0
18.02. 23:00,FAS,Chalatenango,4,0
18.02. 23:00,Metapan,11 Deportivo,4,1
15.02. 23:00,11 Deportivo,FAS,2,1
15.02. 23:00,Alianza FC,Atletico Balboa,2,1
15.02. 23:00,Chalatenango,Aguila,0,0
15.02. 23:00,Luis Angel Firpo,Salvador,1,0
15.02. 23:00,Vista Hermosa,Metapan,3,1
12.02. 23:00,Luis Angel Firpo,Alianza FC,3,2
11.02. 23:00,Aguila,11 Deportivo,3,0
11.02. 23:00,FAS,Vista Hermosa,2,0
11.02. 23:00,Metapan,Atletico Balboa,2,1
11.02. 23:00,Salvador,Chalatenango,2,2
05.02. 23:00,11 Deportivo,Salvador,6,0
05.02. 23:00,Alianza FC,Metapan,1,1
05.02. 23:00,Chalatenango,Luis Angel Firpo,2,1
04.02. 23:00,Atletico Balboa,FAS,1,1
04.02. 23:00,Vista Hermosa,Aguila,2,3
29.01. 23:00,Chalatenango,Alianza FC,1,2
29.01. 23:00,Luis Angel Firpo,11 Deportivo,1,1
28.01. 23:00,Aguila,Atletico Balboa,2,1
28.01. 23:00,FAS,Metapan,0,1
28.01. 23:00,Salvador,Vista Hermosa,2,4
22.01. 23:00,11 Deportivo,Chalatenango,1,1
22.01. 23:00,Alianza FC,FAS,2,1
22.01. 23:00,Atletico Balboa,Salvador,1,0
21.01. 23:00,Metapan,Aguila,2,0
21.01. 23:00,Vista Hermosa,Luis Angel Firpo,2,0
18.01. 23:00,11 Deportivo,Alianza FC,2,0
18.01. 23:00,Aguila,FAS,2,0
18.01. 23:00,Chalatenango,Vista Hermosa,1,0
18.01. 23:00,Luis Angel Firpo,Atletico Balboa,3,0
18.01. 23:00,Salvador,Metapan,1,0
15.01. 23:00,Alianza FC,Aguila,1,1
15.01. 23:00,Atletico Balboa,Chalatenango,1,1
14.01. 23:00,FAS,Salvador,2,1
14.01. 23:00,Metapan,Luis Angel Firpo,0,0
14.01. 23:00,Vista Hermosa,11 Deportivo,3,0
18.12. 23:00AET,Vista Hermosa,Metapan,2,0
09.12. 23:00,Metapan,11 Deportivo,0,0
09.12. 23:00,Vista Hermosa,Luis Angel Firpo,2,1
