date,home_team,away_team,home_score,away_score
08.03. 22:30,El Vencedor,Metapan,2,0
08.03. 22:30,FAS,Independiente F.C.,2,1
08.03. 22:00,11 Deportivo,Chalatenango,3,0
08.03. 21:30,Municipal Limeno,Santa Tecla,2,1
08.03. 02:00,Alianza FC,Jocoro,1,2
07.03. 22:30,Aguila,Sonsonate,1,1
05.03. 02:30,El Vencedor,Alianza FC,1,2
01.03. 22:15,Independiente F.C.,Municipal Limeno,1,1
01.03. 02:15,Metapan,Aguila,1,0
01.03. 02:00,Sonsonate,11 Deportivo,1,2
01.03. 01:30,Chalatenango,FAS,1,0
01.03. 00:00,Santa Tecla,Alianza FC,1,1
29.02. 22:15,Jocoro,El Vencedor,2,3
27.02. 02:15,Santa Tecla,Independiente F.C.,2,0
26.02. 22:30,11 Deportivo,Metapan,0,1
26.02. 22:15,Aguila,Jocoro,1,0
26.02. 22:15,FAS,Sonsonate,0,1
26.02. 21:30,Municipal Limeno,Chalatenango,1,1
23.02. 22:30,El Vencedor,Santa Tecla,1,1
23.02. 02:15,Metapan,FAS,0,1
23.02. 02:00,Alianza FC,Aguila,1,0
23.02. 02:00,Sonsonate,Municipal Limeno,0,3
23.02. 01:30,Chalatenango,Independiente F.C.,0,0
22.02. 22:15,Jocoro,11 Deportivo,3,2
16.02. 22:30,11 Deportivo,Alianza FC,0,0
16.02. 22:15,FAS,Jocoro,2,1
16.02. 22:15,Independiente F.C.,Sonsonate,1,1
16.02. 22:15,Municipal Limeno,Metapan,0,1
16.02. 00:00,Santa Tecla,Chalatenango,2,1
15.02. 22:15,Aguila,El Vencedor,1,1
09.02. 22:30,El Vencedor,11 Deportivo,0,1
09.02. 22:15,Aguila,Santa Tecla,1,0
09.02. 02:15,Metapan,Independiente F.C.,0,1
09.02. 02:00,Alianza FC,FAS,2,0
09.02. 01:30,Sonsonate,Chalatenango,1,1
08.02. 22:15,Jocoro,Municipal Limeno,2,2
06.02. 02:15,Santa Tecla,Sonsonate,2,2
06.02. 01:30,Chalatenango,Metapan,0,0
05.02. 22:30,Independiente F.C.,Jocoro,2,2
05.02. 22:30,Municipal Limeno,Alianza FC,2,2
05.02. 22:15,11 Deportivo,Aguila,0,0
05.02. 22:15,FAS,El Vencedor,0,1
02.02. 22:30,El Vencedor,Municipal Limeno,1,1
02.02. 22:15,Aguila,FAS,1,0
02.02. 22:15,Alianza FC,Independiente F.C.,0,1
02.02. 22:00,11 Deportivo,Santa Tecla,1,0
02.02. 02:15,Metapan,Sonsonate,1,0
01.02. 22:15,Jocoro,Chalatenango,4,1
