date,home_team,away_team,home_score,away_score
26.05. 23:00Pen,Alianza FC,Aguila,0,1
19.05. 23:15,Alianza FC,Municipal Limeno,0,0
18.05. 23:15,Aguila,Metapan,2,0
16.05. 03:45,Metapan,Aguila,0,2
15.05. 22:00,Municipal Limeno,Alianza FC,2,2
12.05. 23:15,Alianza FC,Pasaquina,2,0
12.05. 23:15,Municipal Limeno,Chalatenango,0,1
12.05. 03:45,Metapan,Santa Tecla,2,1
11.05. 23:15,Aguila,FAS,2,1
10.05. 04:30,Pasaquina,Alianza FC,0,3
10.05. 02:00,Santa Tecla,Metapan,0,1
09.05. 03:30,FAS,Aguila,3,2
09.05. 02:30,Chalatenango,Municipal Limeno,0,1
05.05. 23:15,Aguila,Metapan,1,1
05.05. 23:15,Alianza FC,Chalatenango,5,2
05.05. 23:15,Audaz,Pasaquina,2,3
05.05. 23:15,FAS,Jocoro,0,0
05.05. 23:15,Municipal Limeno,Luis Angel Firpo,3,1
05.05. 23:15,Sonsonate,Santa Tecla,1,1
27.04. 23:30,Chalatenango,Sonsonate,1,1
27.04. 23:30,Jocoro,Municipal Limeno,0,0
27.04. 23:30,Luis Angel Firpo,Alianza FC,1,4
27.04. 23:30,Metapan,FAS,0,1
27.04. 23:30,Pasaquina,Aguila,0,2
27.04. 23:30,Santa Tecla,Audaz,2,1
25.04. 03:30,Alianza FC,Jocoro,3,1
25.04. 02:30,Chalatenango,Luis Angel Firpo,1,4
24.04. 23:30,Aguila,Santa Tecla,1,1
24.04. 23:30,Audaz,Sonsonate,1,4
24.04. 23:30,FAS,Pasaquina,1,0
24.04. 23:30,Municipal Limeno,Metapan,0,0
22.04. 00:00,Sonsonate,Luis Angel Firpo,1,1
21.04. 23:30,Audaz,Aguila,2,0
21.04. 23:00,Pasaquina,Municipal Limeno,1,1
21.04. 23:00,Santa Tecla,FAS,1,0
21.04. 03:45,Metapan,Alianza FC,1,0
20.04. 23:30,Jocoro,Chalatenango,0,1
18.04. 23:30,Municipal Limeno,Sonsonate,2,0
18.04. 03:30,Alianza FC,FAS,1,0
18.04. 03:30,Metapan,Pasaquina,2,2
18.04. 03:00,Luis Angel Firpo,Audaz,0,0
18.04. 02:30,Chalatenango,Aguila,1,0
17.04. 23:30,Jocoro,Santa Tecla,1,1
14.04. 23:30,FAS,Audaz,0,1
14.04. 23:15,Alianza FC,Pasaquina,1,2
14.04. 23:00,Municipal Limeno,Santa Tecla,1,0
14.04. 03:00,Luis Angel Firpo,Jocoro,0,0
14.04. 02:30,Chalatenango,Metapan,1,0
13.04. 23:45,Aguila,Sonsonate,5,0
11.04. 03:30,Metapan,Luis Angel Firpo,0,0
11.04. 03:30,Santa Tecla,Alianza FC,0,4
11.04. 03:15,Sonsonate,Jocoro,0,1
10.04. 23:45,Aguila,FAS,0,0
10.04. 23:30,Audaz,Municipal Limeno,1,1
10.04. 23:30,Pasaquina,Chalatenango,1,1
07.04. 23:30,FAS,Sonsonate,1,1
07.04. 23:30,Municipal Limeno,Aguila,0,1
07.04. 23:15,Alianza FC,Audaz,6,2
07.04. 03:30,Metapan,Jocoro,4,1
07.04. 03:00,Luis Angel Firpo,Pasaquina,0,1
07.04. 02:30,Chalatenango,Santa Tecla,0,2
04.04. 23:30,FAS,Chalatenango,2,0
04.04. 03:00,Santa Tecla,Metapan,3,1
04.04. 03:00,Sonsonate,Pasaquina,1,0
03.04. 23:45,Aguila,Luis Angel Firpo,1,0
03.04. 23:30,Audaz,Jocoro,1,2
