date,home_team,away_team,home_score,away_score
26.05. 23:00,Alianza FC,FAS,0,4
19.05. 23:00,Alianza FC,Municipal Limeno,0,0
18.05. 23:00,Aguila,FAS,4,4
15.05. 23:00,FAS,Aguila,2,1
12.05. 23:00,Municipal Limeno,Alianza FC,0,1
04.05. 23:00,Aguila,FAS,1,1
04.05. 23:00,Alianza FC,Municipal Limeno,1,1
04.05. 23:00,Luis Angel Firpo,Atletico Balboa,1,0
04.05. 23:00,Metapan,Dragon,4,0
04.05. 23:00,Salvador,Atletico Marte,1,1
28.04. 23:00,Atletico Balboa,Alianza FC,3,0
28.04. 23:00,Atletico Marte,Luis Angel Firpo,0,0
28.04. 23:00,FAS,Metapan,1,1
28.04. 23:00,Municipal Limeno,Aguila,0,1
27.04. 23:00,Dragon,Salvador,0,3
21.04. 23:00,Alianza FC,Atletico Marte,4,1
20.04. 23:00,Aguila,Atletico Balboa,5,0
20.04. 23:00,FAS,Municipal Limeno,2,1
20.04. 23:00,Luis Angel Firpo,Dragon,4,2
20.04. 23:00,Salvador,Metapan,0,2
14.04. 23:00,Atletico Balboa,FAS,1,1
14.04. 23:00,Dragon,Alianza FC,0,2
13.04. 23:00,Atletico Marte,Aguila,0,3
13.04. 23:00,Luis Angel Firpo,Salvador,0,2
13.04. 23:00,Metapan,Municipal Limeno,2,0
10.04. 23:00,Aguila,Dragon,1,0
10.04. 23:00,Alianza FC,Salvador,3,2
10.04. 23:00,FAS,Atletico Marte,3,1
10.04. 23:00,Luis Angel Firpo,Metapan,0,0
10.04. 23:00,Municipal Limeno,Atletico Balboa,1,1
06.04. 23:00,Atletico Marte,Municipal Limeno,0,3
06.04. 23:00,Dragon,FAS,0,5
06.04. 23:00,Luis Angel Firpo,Alianza FC,2,1
06.04. 23:00,Metapan,Atletico Balboa,1,0
06.04. 23:00,Salvador,Aguila,4,4
30.03. 23:00,Aguila,Luis Angel Firpo,1,1
30.03. 23:00,Alianza FC,Metapan,1,1
30.03. 23:00,Atletico Balboa,Atletico Marte,2,2
30.03. 23:00,FAS,Salvador,1,0
30.03. 23:00,Municipal Limeno,Dragon,2,0
23.03. 23:00,Alianza FC,Aguila,2,1
23.03. 23:00,Dragon,Atletico Balboa,0,1
