date,home_team,away_team,home_score,away_score
28.06. 23:00,Salvador,Juventud Ind.,1,3
21.06. 23:00,Juventud Ind.,Salvador,1,1
01.06. 23:00AET,Luis Angel Firpo,FAS,1,0
25.05. 23:00,Luis Angel Firpo,Vista Hermosa,3,0
24.05. 23:00,Metapan,FAS,2,0
21.05. 23:00,FAS,Metapan,3,0
21.05. 23:00,Vista Hermosa,Luis Angel Firpo,1,0
18.05. 23:00,Aguila,Vista Hermosa,1,1
18.05. 23:00,Alacranes del Norte,11 Deportivo,1,1
18.05. 23:00,Alianza FC,Metapan,0,0
18.05. 23:00,FAS,Salvador,1,0
18.05. 23:00,Luis Angel Firpo,Chalatenango,1,0
11.05. 23:00,11 Deportivo,Luis Angel Firpo,0,0
11.05. 23:00,Chalatenango,Alianza FC,1,2
11.05. 23:00,Metapan,Aguila,3,1
11.05. 23:00,Salvador,Alacranes del Norte,0,2
11.05. 23:00,Vista Hermosa,FAS,0,0
08.05. 23:00,Alacranes del Norte,Vista Hermosa,1,2
08.05. 23:00,Alianza FC,Luis Angel Firpo,1,1
08.05. 23:00,FAS,Metapan,2,2
07.05. 23:00,11 Deportivo,Salvador,1,0
06.05. 23:00,Aguila,Chalatenango,2,1
04.05. 23:00,Chalatenango,FAS,2,1
04.05. 23:00,Luis Angel Firpo,Salvador,5,0
04.05. 23:00,Metapan,Alacranes del Norte,2,1
04.05. 23:00,Vista Hermosa,11 Deportivo,2,2
02.05. 23:00,Alianza FC,Aguila,2,1
27.04. 23:00,11 Deportivo,Metapan,2,5
27.04. 23:00,Aguila,Luis Angel Firpo,1,4
27.04. 23:00,Alacranes del Norte,Chalatenango,1,3
27.04. 23:00,FAS,Alianza FC,3,2
27.04. 23:00,Salvador,Vista Hermosa,0,1
21.04. 23:00,Alianza FC,Alacranes del Norte,0,0
20.04. 23:00,Aguila,FAS,0,3
20.04. 23:00,Luis Angel Firpo,Vista Hermosa,1,1
20.04. 23:00,Metapan,Salvador,4,0
19.04. 23:00,Chalatenango,11 Deportivo,1,0
17.04. 23:00,Alacranes del Norte,Aguila,4,1
17.04. 23:00,FAS,Luis Angel Firpo,1,1
17.04. 23:00,Salvador,Chalatenango,2,2
16.04. 23:00,11 Deportivo,Alianza FC,0,0
16.04. 23:00,Vista Hermosa,Metapan,0,0
13.04. 23:00,Aguila,11 Deportivo,1,1
13.04. 23:00,Alianza FC,Salvador,3,1
13.04. 23:00,FAS,Alacranes del Norte,1,0
13.04. 23:00,Luis Angel Firpo,Metapan,3,1
12.04. 23:00,Chalatenango,Vista Hermosa,1,0
06.04. 23:00,11 Deportivo,FAS,0,1
06.04. 23:00,Alacranes del Norte,Luis Angel Firpo,1,1
06.04. 23:00,Metapan,Chalatenango,3,3
06.04. 23:00,Salvador,Aguila,0,1
05.04. 23:00,Vista Hermosa,Alianza FC,2,0
30.03. 23:00,11 Deportivo,Alacranes del Norte,1,2
30.03. 23:00,Chalatenango,Luis Angel Firpo,1,1
30.03. 23:00,Metapan,Alianza FC,2,1
30.03. 23:00,Salvador,FAS,2,0
