date,home_team,away_team,home_score,away_score
20.05. 23:00,Dragon,Luis Angel Firpo,2,1
19.05. 03:45,Metapan,11 Deportivo,1,0
18.05. 23:30,Jocoro,Aguila,2,3
18.05. 03:30,FAS,Alianza FC,1,0
17.05. 23:30,Luis Angel Firpo,Dragon,1,1
13.05. 23:30,Aguila,Platense Municipal,2,0
13.05. 23:30,Atletico Marte,Chalatenango,1,2
13.05. 23:30,FAS,Dragon,1,2
13.05. 23:30,Jocoro,11 Deportivo,1,0
13.05. 23:30,Metapan,Luis Angel Firpo,3,2
13.05. 23:30,Santa Tecla,Alianza FC,1,2
07.05. 23:30,Chalatenango,Jocoro,1,2
07.05. 23:30,Platense Municipal,11 Deportivo,1,0
07.05. 23:15,Luis Angel Firpo,Santa Tecla,1,2
07.05. 23:00,Atletico Marte,Aguila,1,2
07.05. 23:00,Dragon,Alianza FC,1,0
07.05. 03:00,FAS,Metapan,0,3
04.05. 03:15,Alianza FC,FAS,2,0
03.05. 23:15,Dragon,Luis Angel Firpo,0,2
01.05. 01:30,Metapan,Santa Tecla,0,1
30.04. 23:30,Chalatenango,Platense Municipal,0,0
30.04. 23:00,11 Deportivo,Aguila,0,1
29.04. 23:15,Jocoro,Atletico Marte,3,3
28.04. 03:30,Metapan,Alianza FC,2,2
27.04. 03:00,Santa Tecla,Dragon,2,0
26.04. 23:30,11 Deportivo,Atletico Marte,1,0
26.04. 23:30,Aguila,Chalatenango,2,1
26.04. 23:15,Luis Angel Firpo,FAS,1,1
26.04. 23:15,Platense Municipal,Jocoro,0,1
23.04. 23:30,Chalatenango,11 Deportivo,2,3
23.04. 23:15,Alianza FC,Luis Angel Firpo,2,1
23.04. 23:00,Atletico Marte,Platense Municipal,2,3
23.04. 23:00,Dragon,Metapan,1,2
23.04. 03:00,FAS,Santa Tecla,2,1
22.04. 23:15,Jocoro,Aguila,0,1
20.04. 03:15,Alianza FC,Chalatenango,0,1
19.04. 23:30,Aguila,Santa Tecla,3,1
17.04. 02:00,Santa Tecla,Jocoro,1,0
16.04. 23:30,Aguila,Luis Angel Firpo,0,1
16.04. 23:30,Chalatenango,FAS,2,1
16.04. 23:30,Platense Municipal,Dragon,0,2
16.04. 23:00,11 Deportivo,Alianza FC,1,1
16.04. 23:00,Atletico Marte,Metapan,2,0
13.04. 03:30,FAS,Aguila,2,1
13.04. 03:30,Metapan,11 Deportivo,2,2
13.04. 03:00,Santa Tecla,Platense Municipal,1,1
12.04. 23:15,Luis Angel Firpo,Jocoro,2,1
12.04. 23:00,Dragon,Atletico Marte,3,1
09.04. 23:30,Chalatenango,Dragon,2,2
09.04. 23:00,11 Deportivo,Luis Angel Firpo,0,0
09.04. 23:00,Atletico Marte,Santa Tecla,2,1
09.04. 23:00,Platense Municipal,FAS,0,3
08.04. 23:15,Jocoro,Metapan,1,1
05.04. 23:15,Alianza FC,Aguila,2,2
02.04. 23:15,Dragon,Aguila,0,2
02.04. 23:15,Luis Angel Firpo,Chalatenango,0,1
02.04. 23:00,Atletico Marte,Alianza FC,1,0
02.04. 03:00,FAS,Jocoro,1,3
02.04. 03:00,Metapan,Platense Municipal,2,1
02.04. 03:00,Santa Tecla,11 Deportivo,0,1
30.03. 03:30,FAS,Atletico Marte,0,0
30.03. 03:30,Metapan,Aguila,1,2
30.03. 03:15,Alianza FC,Jocoro,5,2
30.03. 03:00,Santa Tecla,Chalatenango,2,3
29.03. 23:30,Platense Municipal,Luis Angel Firpo,1,1
29.03. 23:00,Dragon,11 Deportivo,1,0
26.03. 23:30,Chalatenango,Metapan,2,2
26.03. 23:15,Atletico Marte,Luis Angel Firpo,1,1
26.03. 23:00,11 Deportivo,FAS,0,0
26.03. 03:15,Alianza FC,Platense Municipal,2,0
25.03. 22:15,Jocoro,Dragon,2,0
19.03. 23:00,Chalatenango,Atletico Marte,0,2
19.03. 22:30,Dragon,FAS,0,2
19.03. 22:30,Platense Municipal,Aguila,0,3
19.03. 22:15,Alianza FC,Santa Tecla,0,0
18.03. 22:30,11 Deportivo,Jocoro,2,0
18.03. 22:15,Luis Angel Firpo,Metapan,1,0
12.03. 22:00,11 Deportivo,Platense Municipal,1,1
12.03. 02:30,Metapan,FAS,1,0
12.03. 01:30,Santa Tecla,Luis Angel Firpo,0,0
11.03. 22:30,Aguila,Atletico Marte,4,0
11.03. 22:15,Jocoro,Chalatenango,1,4
11.03. 02:15,Alianza FC,Dragon,1,1
05.03. 22:15,Aguila,11 Deportivo,1,1
05.03. 22:15,Luis Angel Firpo,Dragon,0,0
05.03. 22:00,Atletico Marte,Jocoro,2,0
05.03. 22:00,Platense Municipal,Chalatenango,3,1
05.03. 02:00,FAS,Alianza FC,0,2
05.03. 01:00,Santa Tecla,Metapan,4,2
02.03. 22:30,Chalatenango,Aguila,1,2
02.03. 22:15,Jocoro,Platense Municipal,2,1
02.03. 02:30,Alianza FC,Metapan,0,0
02.03. 02:00,FAS,Luis Angel Firpo,1,0
01.03. 22:15,Atletico Marte,11 Deportivo,1,2
01.03. 22:15,Dragon,Santa Tecla,2,0
26.02. 22:15,Aguila,Jocoro,1,0
26.02. 22:15,Luis Angel Firpo,Alianza FC,1,1
26.02. 22:00,11 Deportivo,Chalatenango,4,0
26.02. 22:00,Platense Municipal,Atletico Marte,3,2
26.02. 02:00,Metapan,Dragon,0,0
26.02. 02:00,Santa Tecla,FAS,0,0
19.02. 22:30,Jocoro,Santa Tecla,2,3
19.02. 22:30,Luis Angel Firpo,Aguila,0,0
19.02. 22:00,Dragon,Platense Municipal,0,2
19.02. 22:00,FAS,Chalatenango,1,1
19.02. 02:00,Alianza FC,11 Deportivo,2,0
19.02. 02:00,Metapan,Atletico Marte,0,0
16.02. 22:30,Jocoro,FAS,2,1
16.02. 02:30,Alianza FC,Atletico Marte,1,1
15.02. 22:30,11 Deportivo,Santa Tecla,1,1
15.02. 22:30,Aguila,Dragon,0,1
15.02. 22:30,Chalatenango,Luis Angel Firpo,0,1
15.02. 22:30,Platense Municipal,Metapan,3,3
12.02. 22:30,Luis Angel Firpo,11 Deportivo,0,0
12.02. 22:00,Dragon,Chalatenango,7,1
12.02. 22:00,FAS,Platense Municipal,2,0
12.02. 02:00,Metapan,Jocoro,3,0
12.02. 00:30,Santa Tecla,Atletico Marte,0,0
11.02. 22:30,Aguila,Alianza FC,0,0
05.02. 22:30,Atletico Marte,Dragon,0,0
05.02. 22:15,Chalatenango,Alianza FC,0,1
05.02. 22:15,Platense Municipal,Santa Tecla,3,3
05.02. 22:00,11 Deportivo,Metapan,2,0
05.02. 22:00,Aguila,FAS,1,0
04.02. 22:30,Jocoro,Luis Angel Firpo,1,1
01.02. 22:30,11 Deportivo,Dragon,0,0
01.02. 22:30,Atletico Marte,FAS,2,4
01.02. 22:30,Chalatenango,Santa Tecla,2,1
01.02. 22:30,Luis Angel Firpo,Platense Municipal,3,1
01.02. 22:00,Aguila,Metapan,2,1
01.02. 22:00,Jocoro,Alianza FC,0,3
29.01. 22:30,Dragon,Jocoro,0,1
29.01. 22:15,Platense Municipal,Alianza FC,0,3
29.01. 22:00,FAS,11 Deportivo,2,2
29.01. 22:00,Luis Angel Firpo,Atletico Marte,1,1
29.01. 02:00,Metapan,Chalatenango,1,0
29.01. 00:30,Santa Tecla,Aguila,1,2
