date,home_team,away_team,home_score,away_score
06.06. 23:00Pen,FAS,Alianza FC,1,2
05.06. 23:00,Chalatenango,CD Once Lobos,0,1
01.06. 23:00,CD Once Lobos,Chalatenango,2,2
30.05. 23:00,FAS,Aguila,1,0
30.05. 23:00,Luis Angel Firpo,Alianza FC,2,3
23.05. 23:00,Aguila,FAS,2,3
23.05. 23:00,Alianza FC,Luis Angel Firpo,1,1
16.05. 23:00,Aguila,FAS,1,7
16.05. 23:00,Arcense,Chalatenango,0,0
16.05. 23:00,Metapan,Luis Angel Firpo,1,2
16.05. 23:00,Municipal Limeno,Alianza FC,1,1
16.05. 23:00,Salvador,Atletico Balboa,2,1
09.05. 23:00,Alianza FC,Arcense,3,1
09.05. 23:00,Atletico Balboa,Metapan,6,2
09.05. 23:00,Chalatenango,Salvador,2,3
09.05. 23:00,FAS,Municipal Limeno,1,0
09.05. 23:00,Luis Angel Firpo,Aguila,1,0
02.05. 23:00,Arcense,FAS,0,0
02.05. 23:00,Luis Angel Firpo,Atletico Balboa,5,1
02.05. 23:00,Municipal Limeno,Aguila,0,2
02.05. 23:00,Salvador,Alianza FC,0,3
01.05. 23:00,Metapan,Chalatenango,1,1
25.04. 23:00,Aguila,Atletico Balboa,3,2
25.04. 23:00,Alianza FC,Metapan,0,0
25.04. 23:00,Chalatenango,Luis Angel Firpo,0,0
25.04. 23:00,Municipal Limeno,Arcense,0,0
24.04. 23:00,FAS,Salvador,2,0
22.04. 23:00,Luis Angel Firpo,Alianza FC,2,1
21.04. 23:00,Arcense,Aguila,0,0
21.04. 23:00,Atletico Balboa,Chalatenango,4,1
21.04. 23:00,Metapan,FAS,1,1
21.04. 23:00,Municipal Limeno,Salvador,1,1
18.04. 23:00,Alianza FC,Atletico Balboa,1,3
18.04. 23:00,Arcense,Salvador,4,1
18.04. 23:00,Municipal Limeno,Metapan,2,1
17.04. 23:00,Aguila,Chalatenango,1,3
17.04. 23:00,FAS,Luis Angel Firpo,0,0
07.04. 23:00,Atletico Balboa,FAS,2,2
07.04. 23:00,Chalatenango,Alianza FC,1,0
07.04. 23:00,Luis Angel Firpo,Municipal Limeno,0,1
07.04. 23:00,Metapan,Arcense,1,0
07.04. 23:00,Salvador,Aguila,1,1
04.04. 23:00,Aguila,Alianza FC,3,2
04.04. 23:00,Arcense,Luis Angel Firpo,0,0
04.04. 23:00,FAS,Chalatenango,2,2
04.04. 23:00,Municipal Limeno,Atletico Balboa,2,0
04.04. 23:00,Salvador,Metapan,1,3
28.03. 23:00,Alianza FC,FAS,2,2
28.03. 23:00,Atletico Balboa,Arcense,2,0
28.03. 23:00,Chalatenango,Municipal Limeno,0,0
28.03. 23:00,Luis Angel Firpo,Salvador,2,1
27.03. 23:00,Metapan,Aguila,2,0
24.03. 23:00,Alianza FC,Salvador,3,2
17.03. 23:00,Alianza FC,Municipal Limeno,1,0
17.03. 23:00,Atletico Balboa,Salvador,2,0
17.03. 23:00,Chalatenango,Arcense,3,1
17.03. 23:00,Luis Angel Firpo,Metapan,4,0
14.03. 23:00,Aguila,Luis Angel Firpo,2,0
14.03. 23:00,Arcense,Alianza FC,1,0
14.03. 23:00,Municipal Limeno,FAS,1,3
14.03. 23:00,Salvador,Chalatenango,0,0
13.03. 23:00,Metapan,Atletico Balboa,2,0
07.03. 23:00,Aguila,Municipal Limeno,1,0
