date,home_team,away_team,home_score,away_score
26.05. 23:00,FAS,Luis Angel Firpo,0,3
20.05. 00:00,Luis Angel Firpo,Alianza FC,1,0
19.05. 03:00,FAS,Juventud Ind.,1,0
12.05. 23:15,Alianza FC,Luis Angel Firpo,1,0
12.05. 23:00,Juventud Ind.,FAS,2,1
09.05. 02:00AET,Juventud Ind.,Santa Tecla,1,0
05.05. 02:30,Alianza FC,Atletico Marte,1,1
05.05. 02:30,FAS,Juventud Ind.,1,0
05.05. 02:30,Luis Angel Firpo,Santa Tecla,2,1
05.05. 02:30,Metapan,11 Deportivo,2,1
05.05. 02:30,UES,Aguila,0,0
28.04. 23:00,11 Deportivo,Alianza FC,0,0
28.04. 23:00,Aguila,Luis Angel Firpo,0,2
28.04. 23:00,Atletico Marte,FAS,2,3
28.04. 23:00,Juventud Ind.,UES,4,1
28.04. 23:00,Santa Tecla,Metapan,0,0
21.04. 23:15,Alianza FC,Santa Tecla,0,0
21.04. 23:00,Aguila,Juventud Ind.,2,2
21.04. 03:00,FAS,11 Deportivo,4,1
21.04. 03:00,Metapan,Luis Angel Firpo,0,0
21.04. 03:00,UES,Atletico Marte,1,0
18.04. 03:00,Metapan,Alianza FC,1,1
18.04. 03:00,Santa Tecla,FAS,1,1
18.04. 02:00,Luis Angel Firpo,Juventud Ind.,0,3
17.04. 23:30,11 Deportivo,UES,0,0
17.04. 23:30,Atletico Marte,Aguila,2,0
14.04. 23:15,Alianza FC,Luis Angel Firpo,0,1
14.04. 23:00,Aguila,11 Deportivo,2,1
14.04. 23:00,Juventud Ind.,Atletico Marte,2,1
14.04. 23:00,UES,Santa Tecla,2,4
14.04. 03:00,FAS,Metapan,0,2
07.04. 23:30,Alianza FC,FAS,3,2
07.04. 23:30,Luis Angel Firpo,Atletico Marte,1,0
07.04. 23:00,11 Deportivo,Juventud Ind.,1,1
07.04. 03:00,Metapan,UES,2,1
07.04. 02:00,Santa Tecla,Aguila,1,0
04.04. 03:00,FAS,Luis Angel Firpo,1,2
04.04. 01:00,UES,Alianza FC,0,3
03.04. 23:30,Atletico Marte,11 Deportivo,4,1
03.04. 23:00,Aguila,Metapan,0,0
03.04. 23:00,Juventud Ind.,Santa Tecla,2,1
31.03. 22:00,Alianza FC,Aguila,5,1
28.03. 02:00,FAS,UES,3,0
28.03. 02:00,Metapan,Juventud Ind.,1,0
28.03. 02:00,Santa Tecla,Atletico Marte,2,1
27.03. 22:30,Luis Angel Firpo,11 Deportivo,0,2
24.03. 22:15,Atletico Marte,Metapan,2,1
24.03. 22:00,11 Deportivo,Santa Tecla,1,0
24.03. 22:00,Juventud Ind.,Alianza FC,1,2
24.03. 02:05,Aguila,FAS,0,1
23.03. 22:00,UES,Luis Angel Firpo,0,2
17.03. 22:15,Atletico Marte,Alianza FC,3,3
17.03. 22:00,11 Deportivo,Metapan,1,0
17.03. 22:00,Aguila,UES,1,0
17.03. 22:00,Juventud Ind.,FAS,1,1
17.03. 02:00,Santa Tecla,Luis Angel Firpo,2,1
10.03. 22:15,Alianza FC,11 Deportivo,7,0
10.03. 02:00,FAS,Atletico Marte,3,1
10.03. 02:00,Metapan,Santa Tecla,1,1
10.03. 01:00,Luis Angel Firpo,Aguila,0,2
10.03. 00:00,UES,Juventud Ind.,1,1
03.03. 22:00,11 Deportivo,FAS,2,1
03.03. 22:00,Atletico Marte,UES,3,1
03.03. 22:00,Juventud Ind.,Aguila,2,1
03.03. 02:00,Santa Tecla,Alianza FC,1,0
03.03. 01:00,Luis Angel Firpo,Metapan,2,1
28.02. 02:00,Aguila,Atletico Marte,1,4
28.02. 02:00,Alianza FC,Metapan,1,1
28.02. 02:00,FAS,Santa Tecla,1,0
28.02. 00:00,UES,11 Deportivo,1,1
27.02. 22:00,Juventud Ind.,Luis Angel Firpo,1,2
24.02. 22:00,11 Deportivo,Aguila,1,1
24.02. 22:00,Atletico Marte,Juventud Ind.,2,1
24.02. 02:00,Metapan,FAS,1,1
24.02. 02:00,Santa Tecla,UES,4,0
24.02. 01:00,Luis Angel Firpo,Alianza FC,0,3
17.02. 22:15,Atletico Marte,Luis Angel Firpo,1,1
17.02. 22:00,Juventud Ind.,11 Deportivo,1,0
17.02. 20:00,UES,Metapan,2,2
17.02. 02:00,Aguila,Santa Tecla,1,1
17.02. 02:00,FAS,Alianza FC,2,0
14.02. 02:00,Alianza FC,UES,2,0
14.02. 02:00,Metapan,Aguila,2,1
14.02. 02:00,Santa Tecla,Juventud Ind.,1,2
14.02. 01:00,Luis Angel Firpo,FAS,0,1
13.02. 22:30,11 Deportivo,Atletico Marte,1,0
10.02. 22:15,UES,FAS,1,2
10.02. 22:00,Juventud Ind.,Metapan,6,1
10.02. 20:00,Atletico Marte,Santa Tecla,0,1
10.02. 02:00,Aguila,Alianza FC,0,1
09.02. 22:00,11 Deportivo,Luis Angel Firpo,1,2
03.02. 22:00,Alianza FC,Juventud Ind.,1,1
03.02. 02:00,FAS,Aguila,1,0
03.02. 02:00,Metapan,Atletico Marte,1,0
03.02. 02:00,Santa Tecla,11 Deportivo,3,2
03.02. 01:00,Luis Angel Firpo,UES,1,0
16.12. 22:00Pen,Alianza FC,Metapan,1,2
09.12. 22:15,Alianza FC,FAS,0,0
09.12. 02:00,Metapan,Aguila,3,2
02.12. 02:00,Aguila,Metapan,1,2
02.12. 02:00,FAS,Alianza FC,1,1
25.11. 22:00,Aguila,Metapan,1,2
25.11. 22:00,Atletico Marte,Alianza FC,0,2
25.11. 22:00,FAS,Santa Tecla,4,1
25.11. 22:00,Juventud Ind.,Luis Angel Firpo,1,1
25.11. 22:00,UES,11 Deportivo,2,1
17.11. 22:00,11 Deportivo,FAS,1,3
17.11. 22:00,Alianza FC,Juventud Ind.,2,0
17.11. 22:00,Luis Angel Firpo,UES,3,2
17.11. 22:00,Metapan,Atletico Marte,1,0
17.11. 22:00,Santa Tecla,Aguila,1,3
13.11. 22:00,Atletico Marte,Santa Tecla,3,2
11.11. 22:00,11 Deportivo,Luis Angel Firpo,1,3
11.11. 22:00,Juventud Ind.,Metapan,1,4
11.11. 02:00,Aguila,FAS,1,1
11.11. 01:00,UES,Alianza FC,3,3
08.11. 02:00,Aguila,Luis Angel Firpo,3,2
08.11. 02:00,FAS,Metapan,4,1
07.11. 22:00,Juventud Ind.,UES,1,1
07.11. 22:00,Santa Tecla,Alianza FC,2,2
07.11. 19:15,Atletico Marte,11 Deportivo,5,1
04.11. 22:15,Alianza FC,11 Deportivo,2,0
04.11. 02:00,Aguila,Atletico Marte,1,3
04.11. 02:00,FAS,Luis Angel Firpo,1,1
04.11. 02:00,Metapan,UES,1,2
03.11. 22:00,Santa Tecla,Juventud Ind.,1,0
01.11. 02:00,Atletico Marte,FAS,1,2
01.11. 01:30,Luis Angel Firpo,Alianza FC,0,2
31.10. 23:10,UES,Santa Tecla,0,1
31.10. 22:00,11 Deportivo,Metapan,1,3
