date,home_team,away_team,home_score,away_score
12.06. 02:00,Mount Pleasant,Cavalier,2,1
11.06. 22:00AET,Arnett Gardens,Harbour View,1,0
05.06. 03:00,Cavalier,Harbour View,2,0
05.06. 00:00,Arnett Gardens,Mount Pleasant,1,3
30.05. 02:30,Mount Pleasant,Arnett Gardens,2,2
30.05. 00:00,Harbour View,Cavalier,0,1
23.05. 03:00,Mount Pleasant,Dunbeholden,3,0
23.05. 00:00,Harbour View,Humble Lions,2,3
16.05. 02:30,Humble Lions,Harbour View,0,2
16.05. 00:00,Dunbeholden,Mount Pleasant,1,1
07.05. 22:15,Arnett Gardens,Tivoli,4,1
07.05. 22:15,Dunbeholden,Mount Pleasant,3,1
07.05. 22:15,Harbour View,Vere United,0,0
07.05. 22:15,Molynes,Portmore,0,3
07.05. 22:15,Montego Bay,Cavalier,1,2
07.05. 22:15,Waterhouse,Humble Lions,0,0
07.05. 20:00,Faulkland,Chapelton,4,4
02.05. 02:30,Arnett Gardens,Harbour View,3,0
02.05. 00:00,Cavalier,Molynes,4,2
01.05. 00:30,Chapelton,Dunbeholden,1,7
30.04. 23:00,Portmore,Waterhouse,1,1
30.04. 22:00,Humble Lions,Mount Pleasant,1,1
30.04. 22:00,Tivoli,Montego Bay,5,2
30.04. 22:00,Vere United,Faulkland,1,1
25.04. 02:30,Mount Pleasant,Chapelton,7,0
25.04. 00:00,Dunbeholden,Vere United,3,1
24.04. 00:30,Montego Bay,Harbour View,0,1
23.04. 23:15Awrd,Waterhouse,Cavalier,0,0
23.04. 23:00,Portmore,Humble Lions,1,1
23.04. 22:00,Faulkland,Arnett Gardens,0,2
23.04. 21:00,Molynes,Tivoli,4,3
18.04. 02:30,Tivoli,Waterhouse,0,1
18.04. 00:00,Arnett Gardens,Dunbeholden,1,0
17.04. 00:30,Harbour View,Molynes,1,1
16.04. 22:00,Cavalier,Portmore,2,0
16.04. 22:00,Humble Lions,Chapelton,4,0
16.04. 22:00,Montego Bay,Faulkland,2,1
16.04. 22:00,Vere United,Mount Pleasant,0,5
11.04. 02:30,Chapelton,Vere United,0,4
11.04. 00:00,Cavalier,Humble Lions,1,0
09.04. 23:15,Waterhouse,Harbour View,0,2
09.04. 23:00,Portmore,Tivoli,2,1
09.04. 22:15,Mount Pleasant,Arnett Gardens,0,0
09.04. 21:00,Molynes,Faulkland,2,2
