date,home_team,away_team,home_score,away_score
16.05. 22:30,August Town,Arnett Gardens,0,4
16.05. 22:30,Portmore,Humble Lions,0,0
16.05. 22:30,Sporting,Rivoli,2,1
16.05. 22:30,Boys' Town,Village United,1,1
16.05. 22:30,Tivoli,Harbour View,1,2
16.05. 22:30,Waterhouse,St. George's SC,6,1
10.05. 22:30,Arnett Gardens,Humble Lions,1,0
10.05. 22:30,Portmore,Rivoli,1,0
10.05. 22:30,Harbour View,Waterhouse,0,0
09.05. 22:30,Sporting,August Town,3,0
09.05. 22:30,Boys' Town,Tivoli,4,3
09.05. 22:30,Village United,St. George's SC,3,0
06.05. 22:30,Arnett Gardens,Portmore,0,0
06.05. 22:30,Rivoli,August Town,3,2
06.05. 22:30,Harbour View,Boys' Town,2,1
06.05. 22:30,St. George's SC,Tivoli,2,1
06.05. 22:30,Waterhouse,Village United,1,0
05.05. 22:30,Humble Lions,Sporting,0,0
25.04. 22:30,Arnett Gardens,Rivoli,0,0
25.04. 22:30,Humble Lions,August Town,4,1
25.04. 22:30,Portmore,Sporting,3,1
25.04. 22:30,St. George's SC,Harbour View,1,2
25.04. 22:30,Village United,Tivoli,2,0
25.04. 22:30,Waterhouse,Boys' Town,2,0
11.04. 22:30,Portmore,August Town,0,0
11.04. 22:30,Rivoli,Humble Lions,1,1
11.04. 22:30,Sporting,Arnett Gardens,1,1
11.04. 22:30,Harbour View,Village United,3,0
11.04. 22:30,St. George's SC,Boys' Town,2,0
11.04. 22:30,Tivoli,Waterhouse,1,0
05.04. 22:30,Arnett Gardens,Harbour View,1,2
05.04. 22:30,Portmore,Tivoli,1,0
05.04. 22:30,St. George's SC,Village United,1,1
04.04. 22:30,August Town,Humble Lions,0,0
04.04. 22:30,Boys' Town,Waterhouse,1,3
04.04. 22:30,Rivoli,Sporting,0,4
01.04. 22:30,Portmore,St. George's SC,1,1
01.04. 22:30,Tivoli,Rivoli,2,0
01.04. 22:30,Waterhouse,August Town,1,0
31.03. 22:30,Humble Lions,Arnett Gardens,0,0
31.03. 22:30,Sporting,Boys' Town,0,0
31.03. 22:30,Village United,Harbour View,2,1
22.03. 22:30,Harbour View,Humble Lions,1,1
21.03. 22:30,Boys' Town,August Town,1,0
21.03. 22:30,Rivoli,Portmore,0,0
21.03. 22:30,Sporting,Waterhouse,0,0
21.03. 22:30,Tivoli,St. George's SC,3,0
21.03. 22:30,Village United,Arnett Gardens,2,2
15.03. 22:30,Arnett Gardens,Boys' Town,1,1
15.03. 22:30,Harbour View,Tivoli,2,0
15.03. 22:30,Portmore,Waterhouse,1,0
15.03. 22:30,St. George's SC,Rivoli,0,1
14.03. 22:30,August Town,Sporting,1,0
14.03. 22:30,Humble Lions,Village United,1,2
08.03. 22:30,Arnett Gardens,August Town,1,0
08.03. 22:30,Waterhouse,Humble Lions,0,1
07.03. 22:30,Boys' Town,St. George's SC,0,0
07.03. 22:30,Rivoli,Harbour View,3,2
07.03. 22:30,Sporting,Portmore,0,1
07.03. 22:30,Tivoli,Village United,1,0
01.03. 22:30,Harbour View,Portmore,2,0
01.03. 22:30,St. George's SC,Sporting,1,0
01.03. 22:30,Waterhouse,Arnett Gardens,1,1
28.02. 22:30,Humble Lions,Rivoli,4,1
28.02. 22:30,Tivoli,Boys' Town,4,1
28.02. 22:30,Village United,August Town,1,0
24.02. 22:30,Harbour View,St. George's SC,3,1
24.02. 22:30,Portmore,Arnett Gardens,0,1
22.02. 22:30,Portmore,Village United,0,1
22.02. 22:30,St. George's SC,Waterhouse,2,2
21.02. 22:30,August Town,Harbour View,2,1
21.02. 22:30,Humble Lions,Boys' Town,0,0
21.02. 22:30,Rivoli,Arnett Gardens,0,1
21.02. 22:30,Sporting,Tivoli,0,4
15.02. 22:30,Arnett Gardens,Tivoli,0,1
15.02. 22:30,Waterhouse,Harbour View,1,3
14.02. 22:30,August Town,St. George's SC,2,1
14.02. 22:30,Boys' Town,Portmore,1,2
14.02. 22:30,Sporting,Humble Lions,1,1
14.02. 22:30,Village United,Rivoli,0,0
11.02. 22:30,Arnett Gardens,Sporting,1,1
11.02. 22:30,Rivoli,Boys' Town,1,0
10.02. 22:30,Humble Lions,Portmore,0,0
10.02. 22:30,Tivoli,August Town,1,0
10.02. 22:30,Village United,Waterhouse,3,0
04.02. 22:30,Waterhouse,Tivoli,0,0
03.02. 22:30,August Town,Rivoli,0,1
03.02. 22:30,Boys' Town,Harbour View,0,1
03.02. 22:30,Sporting,Village United,0,1
03.02. 22:30,St. George's SC,Humble Lions,0,1
25.01. 22:30,Arnett Gardens,St. George's SC,0,0
25.01. 22:30,Harbour View,Sporting,1,0
24.01. 22:30,August Town,Portmore,1,0
24.01. 22:30,Rivoli,Waterhouse,0,0
24.01. 22:30,Tivoli,Humble Lions,2,0
24.01. 22:30,Village United,Boys' Town,1,3
11.01. 22:30,Harbour View,Arnett Gardens,1,0
11.01. 22:30,Waterhouse,Boys' Town,1,0
10.01. 22:30,Humble Lions,August Town,0,1
10.01. 22:30,Sporting,Rivoli,2,1
10.01. 22:30,Tivoli,Portmore,2,2
10.01. 22:30,Village United,St. George's SC,1,1
07.01. 22:30,Arnett Gardens,Humble Lions,1,1
07.01. 22:30,Harbour View,Village United,0,1
07.01. 22:30,Rivoli,Tivoli,1,1
06.01. 22:30,August Town,Waterhouse,1,0
06.01. 22:30,Boys' Town,Sporting,0,0
06.01. 22:30,St. George's SC,Portmore,3,1
04.01. 22:30,Arnett Gardens,Village United,1,1
04.01. 22:30,Portmore,Rivoli,1,1
04.01. 22:30,Waterhouse,Sporting,3,1
03.01. 22:30,August Town,Boys' Town,1,1
03.01. 22:30,Humble Lions,Harbour View,1,0
03.01. 22:30,St. George's SC,Tivoli,0,0
28.12. 22:30,Waterhouse,Portmore,1,0
27.12. 22:30,Boys' Town,Arnett Gardens,2,0
27.12. 22:30,Rivoli,St. George's SC,2,0
27.12. 22:30,Sporting,August Town,2,0
27.12. 22:30,Tivoli,Harbour View,0,1
27.12. 22:30,Village United,Humble Lions,0,1
21.12. 22:30,Harbour View,Rivoli,1,0
21.12. 22:30,Portmore,Sporting,0,1
20.12. 22:30,August Town,Arnett Gardens,4,2
20.12. 22:30,Humble Lions,Waterhouse,1,2
20.12. 22:30,St. George's SC,Boys' Town,0,1
20.12. 22:30,Village United,Tivoli,0,3
14.12. 22:30,Arnett Gardens,Waterhouse,0,1
14.12. 22:30,Portmore,Harbour View,0,1
13.12. 22:30,August Town,Village United,2,2
13.12. 22:30,Boys' Town,Tivoli,1,1
13.12. 22:30,Rivoli,Humble Lions,1,2
13.12. 22:30,Sporting,St. George's SC,0,0
07.12. 22:30,Harbour View,August Town,1,1
07.12. 22:30,Waterhouse,St. George's SC,0,0
06.12. 22:30,Arnett Gardens,Rivoli,1,1
06.12. 22:30,Boys' Town,Humble Lions,2,1
06.12. 22:30,Tivoli,Sporting,1,1
06.12. 22:30,Village United,Portmore,0,0
02.12. 22:30,Humble Lions,Tivoli,0,2
02.12. 22:30,Sporting,Harbour View,0,0
30.11. 22:30,Harbour View,Waterhouse,0,2
30.11. 22:30,Portmore,Boys' Town,1,0
29.11. 22:30,Humble Lions,Sporting,0,0
29.11. 22:30,Rivoli,Village United,4,2
29.11. 22:30,St. George's SC,August Town,2,1
29.11. 22:30,Tivoli,Arnett Gardens,1,1
26.11. 22:30,Portmore,Humble Lions,0,1
26.11. 22:30,Waterhouse,Village United,2,0
25.11. 22:30,August Town,Tivoli,0,0
25.11. 22:30,Boys' Town,Rivoli,1,0
25.11. 22:30,Sporting,Arnett Gardens,2,1
25.11. 22:30,St. George's SC,Harbour View,0,2
23.11. 22:30,Arnett Gardens,Portmore,2,1
23.11. 22:30,Harbour View,Boys' Town,1,0
22.11. 22:30,Humble Lions,St. George's SC,0,0
22.11. 22:30,Rivoli,August Town,1,1
22.11. 22:30,Tivoli,Waterhouse,1,1
22.11. 22:30,Village United,Sporting,1,1
16.11. 22:30,Portmore,August Town,1,0
16.11. 22:30,Waterhouse,Rivoli,1,0
