date,home_team,away_team,home_score,away_score
20.05. 22:00,Montego Bay,Waterhouse,5,2
13.05. 22:00,Arnett Gardens,Waterhouse,1,2
11.05. 22:00,Montego Bay,Harbour View,1,0
09.05. 22:00,Waterhouse,Arnett Gardens,3,3
08.05. 22:00,Harbour View,Montego Bay,2,2
04.05. 22:00,Arnett Gardens,Boys' Town,1,2
04.05. 22:00,August Town,Harbour View,0,4
04.05. 22:00,Cavalier,Montego Bay,0,0
04.05. 22:00,Humble Lions,Portmore,3,1
04.05. 22:00,Rivoli,Tivoli,1,2
04.05. 22:00,Waterhouse,Sporting,5,0
01.05. 22:00,August Town,Arnett Gardens,0,5
01.05. 22:00,Boys' Town,Humble Lions,1,1
01.05. 22:00,Harbour View,Montego Bay,1,1
01.05. 22:00,Portmore,Waterhouse,0,2
01.05. 22:00,Sporting,Rivoli,0,1
01.05. 22:00,Tivoli,Cavalier,2,0
29.04. 22:00,Cavalier,Boys' Town,2,1
28.04. 22:00,Arnett Gardens,Sporting,0,0
28.04. 22:00,Humble Lions,Tivoli,3,0
28.04. 22:00,Waterhouse,Harbour View,2,1
27.04. 22:00,Montego Bay,August Town,2,1
27.04. 22:00,Rivoli,Portmore,2,1
21.04. 22:00,Harbour View,Humble Lions,2,2
21.04. 22:00,Montego Bay,Arnett Gardens,0,1
20.04. 22:00,August Town,Sporting,0,1
20.04. 22:00,Boys' Town,Waterhouse,0,1
20.04. 22:00,Cavalier,Rivoli,0,2
20.04. 22:00,Tivoli,Portmore,1,0
15.04. 22:00,Portmore,Boys' Town,1,1
14.04. 22:00,Arnett Gardens,Cavalier,2,1
14.04. 22:00,Humble Lions,August Town,0,2
14.04. 22:00,Waterhouse,Tivoli,3,1
13.04. 22:00,Rivoli,Montego Bay,1,0
13.04. 22:00,Sporting,Harbour View,0,1
10.04. 22:00,Waterhouse,Montego Bay,2,1
09.04. 22:00,Boys' Town,Harbour View,0,0
08.04. 22:00,Waterhouse,Rivoli,1,1
07.04. 22:00,Cavalier,August Town,1,0
06.04. 22:00,Arnett Gardens,Humble Lions,3,0
06.04. 22:00,Harbour View,Portmore,3,0
06.04. 22:00,Montego Bay,Sporting,1,0
06.04. 22:00,Tivoli,Boys' Town,0,0
04.04. 22:00,Arnett Gardens,Harbour View,1,1
03.04. 22:00,August Town,Waterhouse,0,3
01.04. 22:00,Harbour View,Tivoli,2,2
31.03. 22:00,Humble Lions,Waterhouse,2,2
31.03. 22:00,Portmore,Arnett Gardens,1,2
30.03. 22:00,August Town,Rivoli,0,1
30.03. 22:00,Boys' Town,Montego Bay,3,0
30.03. 22:00,Sporting,Cavalier,1,2
19.03. 22:00,Cavalier,Portmore,0,4
19.03. 22:00,Montego Bay,Humble Lions,0,2
19.03. 22:00,Rivoli,Boys' Town,0,0
19.03. 22:00,Sporting,Tivoli,3,2
18.03. 22:00,Waterhouse,Arnett Gardens,3,1
17.03. 22:00,Harbour View,Cavalier,3,0
17.03. 22:00,Humble Lions,Rivoli,2,2
17.03. 22:00,Portmore,August Town,1,0
16.03. 22:00,Boys' Town,Sporting,0,0
16.03. 22:00,Tivoli,Montego Bay,0,1
13.03. 22:00,August Town,Boys' Town,1,1
11.03. 22:00,Arnett Gardens,Tivoli,0,2
10.03. 22:00,Cavalier,Waterhouse,1,1
09.03. 22:00,Montego Bay,Portmore,2,0
09.03. 22:00,Rivoli,Harbour View,2,2
09.03. 22:00,Sporting,Humble Lions,1,1
05.03. 22:00,Portmore,Sporting,0,0
04.03. 22:00,Humble Lions,Cavalier,1,1
02.03. 22:00,Rivoli,Arnett Gardens,0,0
02.03. 22:00,Tivoli,August Town,2,2
25.02. 22:00,Tivoli,Rivoli,1,0
24.02. 22:00,Harbour View,August Town,0,0
24.02. 22:00,Montego Bay,Cavalier,3,2
23.02. 22:00,Boys' Town,Arnett Gardens,1,2
23.02. 22:00,Sporting,Waterhouse,0,0
20.02. 22:00,Montego Bay,Harbour View,3,0
20.02. 22:00,Rivoli,Sporting,1,1
20.02. 22:00,Waterhouse,Portmore,1,0
19.02. 22:00,Arnett Gardens,August Town,0,0
19.02. 22:00,Cavalier,Tivoli,3,1
19.02. 22:00,Humble Lions,Boys' Town,1,1
18.02. 22:00,Harbour View,Waterhouse,2,3
17.02. 22:00,Portmore,Rivoli,4,1
16.02. 22:00,August Town,Montego Bay,0,0
16.02. 22:00,Boys' Town,Cavalier,2,0
16.02. 22:00,Sporting,Arnett Gardens,4,1
16.02. 22:00,Tivoli,Humble Lions,3,0
13.02. 22:00,Portmore,Humble Lions,0,0
11.02. 22:00,Arnett Gardens,Montego Bay,1,0
10.02. 22:00,Portmore,Tivoli,0,1
09.02. 22:00,Humble Lions,Harbour View,1,0
09.02. 22:00,Rivoli,Cavalier,1,3
09.02. 22:00,Sporting,August Town,0,0
09.02. 22:00,Waterhouse,Boys' Town,1,0
28.01. 22:00,Harbour View,Sporting,0,0
27.01. 22:00,Montego Bay,Rivoli,1,0
26.01. 22:00,August Town,Humble Lions,2,1
26.01. 22:00,Boys' Town,Portmore,0,0
26.01. 22:00,Cavalier,Arnett Gardens,0,3
26.01. 22:00,Tivoli,Waterhouse,0,2
20.01. 22:00,Portmore,Harbour View,2,1
19.01. 22:00,August Town,Cavalier,0,0
19.01. 22:00,Boys' Town,Tivoli,1,2
19.01. 22:00,Humble Lions,Arnett Gardens,1,2
19.01. 22:00,Rivoli,Waterhouse,0,0
19.01. 22:00,Sporting,Montego Bay,0,0
13.01. 22:00,Arnett Gardens,Portmore,1,0
13.01. 22:00,Montego Bay,Boys' Town,0,0
12.01. 22:00,Cavalier,Sporting,2,0
12.01. 22:00,Rivoli,August Town,2,1
12.01. 22:00,Tivoli,Harbour View,0,2
12.01. 22:00,Waterhouse,Humble Lions,2,0
06.01. 22:00,Harbour View,Arnett Gardens,1,0
06.01. 22:00,Portmore,Cavalier,2,0
05.01. 22:00,Boys' Town,Rivoli,3,1
05.01. 22:00,Humble Lions,Montego Bay,1,1
05.01. 22:00,Tivoli,Sporting,2,3
05.01. 22:00,Waterhouse,August Town,0,1
23.12. 22:00,Arnett Gardens,Waterhouse,3,0
22.12. 22:00,August Town,Portmore,0,1
22.12. 22:00,Cavalier,Harbour View,1,1
22.12. 22:00,Montego Bay,Tivoli,1,0
22.12. 22:00,Rivoli,Humble Lions,3,3
22.12. 22:00,Sporting,Boys' Town,1,0
19.12. 22:00,Harbour View,Rivoli,1,0
19.12. 22:00,Humble Lions,Sporting,2,1
19.12. 22:00,Portmore,Montego Bay,0,0
19.12. 22:00,Waterhouse,Cavalier,1,0
18.12. 22:00,Boys' Town,August Town,1,0
18.12. 22:00,Tivoli,Arnett Gardens,1,2
17.12. 22:00,Cavalier,Humble Lions,1,1
16.12. 22:00,Arnett Gardens,Rivoli,0,1
16.12. 22:00,Harbour View,Boys' Town,2,1
16.12. 22:00,Montego Bay,Waterhouse,0,0
15.12. 22:00,August Town,Tivoli,1,5
15.12. 22:00,Sporting,Portmore,1,2
10.12. 22:00,Arnett Gardens,Cavalier,3,1
09.12. 22:00,Harbour View,Tivoli,1,0
09.12. 22:00,Montego Bay,August Town,1,1
09.12. 22:00,Portmore,Waterhouse,2,2
08.12. 22:00,Rivoli,Humble Lions,1,0
08.12. 22:00,Sporting,Boys' Town,2,0
03.12. 22:00,Waterhouse,Arnett Gardens,1,0
01.12. 22:00,August Town,Harbour View,0,3
01.12. 22:00,Boys' Town,Portmore,1,0
01.12. 22:00,Cavalier,Rivoli,1,0
01.12. 22:00,Humble Lions,Montego Bay,0,0
01.12. 22:00,Tivoli,Sporting,0,0
