date,home_team,away_team,home_score,away_score
17.05. 22:30,Reno,Meadhaven,1,1
17.05. 22:30,St. George's SC,Rivoli,1,2
17.05. 22:30,Village United,Sporting,2,1
17.05. 22:30,Harbour View,Portmore,0,0
17.05. 22:30,Tivoli,Arnett Gardens,1,0
17.05. 22:30,Waterhouse,Boys' Town,2,1
13.05. 22:30,Rivoli,Meadhaven,3,4
13.05. 22:30,Sporting,St. George's SC,2,0
13.05. 22:30,Village United,Reno,1,0
13.05. 22:30,Harbour View,Boys' Town,2,1
13.05. 22:30,Portmore,Tivoli,0,0
13.05. 22:30,Waterhouse,Arnett Gardens,1,2
10.05. 22:30,Meadhaven,St. George's SC,1,1
10.05. 22:30,Reno,Sporting,3,2
10.05. 22:30,Rivoli,Village United,1,1
10.05. 22:30,Arnett Gardens,Harbour View,1,2
10.05. 22:30,Boys' Town,Portmore,3,1
10.05. 22:30,Waterhouse,Tivoli,0,1
06.05. 22:30,Rivoli,Reno,2,1
06.05. 22:30,Sporting,Meadhaven,2,2
06.05. 22:30,St. George's SC,Village United,1,2
06.05. 22:30,Harbour View,Waterhouse,2,2
06.05. 22:30,Portmore,Arnett Gardens,0,1
06.05. 22:30,Tivoli,Boys' Town,3,2
03.05. 22:30,Meadhaven,Village United,0,1
03.05. 22:30,Reno,St. George's SC,6,1
03.05. 22:30,Sporting,Rivoli,0,0
03.05. 22:30,Arnett Gardens,Boys' Town,3,2
03.05. 22:30,Portmore,Waterhouse,2,0
03.05. 22:30,Tivoli,Harbour View,2,0
29.04. 22:30,Boys' Town,Tivoli,0,4
29.04. 22:30,Meadhaven,Reno,0,0
29.04. 22:30,Portmore,Harbour View,0,0
29.04. 22:30,Rivoli,Arnett Gardens,0,2
29.04. 22:30,Village United,St. George's SC,2,1
29.04. 22:30,Waterhouse,Sporting,2,1
19.04. 22:30,Arnett Gardens,Village United,0,0
19.04. 22:30,Meadhaven,Rivoli,2,0
19.04. 22:30,Portmore,Boys' Town,1,0
19.04. 22:30,Sporting,Tivoli,1,2
19.04. 22:30,St. George's SC,Reno,2,1
19.04. 22:30,Waterhouse,Harbour View,2,2
12.04. 22:30,Boys' Town,Waterhouse,2,0
12.04. 22:30,Harbour View,Sporting,0,1
12.04. 22:30,Reno,Rivoli,1,2
12.04. 22:30,St. George's SC,Arnett Gardens,1,2
12.04. 22:30,Tivoli,Portmore,2,0
12.04. 22:30,Village United,Meadhaven,1,2
08.04. 22:30,Harbour View,Tivoli,1,1
08.04. 22:30,Meadhaven,Arnett Gardens,0,3
08.04. 22:30,Reno,Village United,0,0
08.04. 22:30,Rivoli,St. George's SC,1,0
08.04. 22:30,Sporting,Boys' Town,1,1
08.04. 22:30,Waterhouse,Portmore,0,1
01.04. 22:30,Arnett Gardens,Tivoli,1,1
29.03. 22:30,Boys' Town,Meadhaven,2,1
29.03. 22:30,Harbour View,Arnett Gardens,0,0
29.03. 22:30,Portmore,St. George's SC,2,0
29.03. 22:30,Sporting,Village United,4,0
29.03. 22:30,Tivoli,Rivoli,4,1
29.03. 22:30,Waterhouse,Reno,0,0
25.03. 22:30,Arnett Gardens,Reno,2,2
25.03. 22:30,Boys' Town,Harbour View,1,2
25.03. 22:30,Portmore,Sporting,1,0
25.03. 22:30,St. George's SC,Meadhaven,2,2
25.03. 22:30,Tivoli,Waterhouse,0,2
25.03. 22:30,Village United,Rivoli,1,3
22.03. 22:30,Meadhaven,Portmore,0,0
22.03. 22:30,Reno,Harbour View,2,2
22.03. 22:30,Rivoli,Boys' Town,1,1
22.03. 22:30,St. George's SC,Sporting,1,1
22.03. 22:30,Village United,Waterhouse,0,0
