date,home_team,away_team,home_score,away_score
06.06. 03:30,Arnett Gardens,Portmore,2,1
28.05. 22:00AET,UWI,Portmore,0,2
21.05. 22:00,Humble Lions,Arnett Gardens,0,1
09.05. 03:00,Arnett Gardens,Humble Lions,2,1
07.05. 22:00,Portmore,UWI,1,2
02.05. 03:00,Montego Bay,Arnett Gardens,1,2
30.04. 22:00,Portmore,Tivoli,2,1
25.04. 03:00,Arnett Gardens,Montego Bay,1,1
23.04. 22:00,Tivoli,Portmore,1,1
16.04. 22:30,Arnett Gardens,Boys' Town,3,3
16.04. 22:30,Harbour View,Maverley Hughenden,2,3
16.04. 22:30,Humble Lions,Tivoli,4,0
16.04. 22:30,Montego Bay,Vere United,4,0
16.04. 22:30,Portmore,UWI,2,0
16.04. 22:30,Reno,Waterhouse,1,2
12.04. 22:30,Boys' Town,Reno,4,1
12.04. 22:30,Maverley Hughenden,Humble Lions,0,0
12.04. 22:30,Tivoli,Arnett Gardens,3,0
12.04. 22:30,UWI,Montego Bay,0,0
12.04. 22:30,Vere United,Harbour View,1,1
12.04. 22:30,Waterhouse,Portmore,1,4
09.04. 22:30,Maverley Hughenden,Reno,1,0
06.04. 22:30,Reno,Portmore,1,1
04.04. 03:00,Montego Bay,Portmore,0,0
03.04. 02:00,Harbour View,UWI,2,2
03.04. 01:00,Arnett Gardens,Maverley Hughenden,3,0
02.04. 22:30,Boys' Town,Waterhouse,0,1
02.04. 22:30,Humble Lions,Vere United,2,1
02.04. 22:30,Reno,Tivoli,1,0
31.03. 01:00,Montego Bay,Reno,1,1
30.03. 22:30,Humble Lions,Portmore,3,3
28.03. 03:00,UWI,Humble Lions,0,1
27.03. 01:00,Waterhouse,Montego Bay,2,0
26.03. 22:30,Portmore,Harbour View,1,1
26.03. 22:30,Tivoli,Boys' Town,0,1
26.03. 22:30,Vere United,Arnett Gardens,2,1
23.03. 21:30,Boys' Town,Montego Bay,2,1
23.03. 21:30,Portmore,Arnett Gardens,2,2
21.03. 02:00,Arnett Gardens,UWI,1,2
20.03. 23:30,Tivoli,Waterhouse,2,0
20.03. 01:00,Harbour View,Montego Bay,1,0
19.03. 21:30,Boys' Town,Maverley Hughenden,1,0
19.03. 21:00,Reno,Vere United,1,0
17.03. 00:00,Montego Bay,Tivoli,3,1
15.03. 21:30,Maverley Hughenden,Waterhouse,1,0
14.03. 02:00,Montego Bay,Humble Lions,1,1
13.03. 00:00,Waterhouse,Harbour View,0,1
12.03. 21:30,UWI,Reno,1,0
12.03. 21:30,Vere United,Boys' Town,1,2
12.03. 21:00,Maverley Hughenden,Tivoli,1,1
10.03. 00:00,Arnett Gardens,Montego Bay,1,2
09.03. 21:30,Boys' Town,UWI,0,0
09.03. 21:30,Tivoli,Vere United,2,0
08.03. 21:30,Humble Lions,Harbour View,3,0
07.03. 02:00,Portmore,Boys' Town,4,0
06.03. 23:30,UWI,Tivoli,4,0
06.03. 01:00,Harbour View,Arnett Gardens,2,3
06.03. 00:00,Waterhouse,Humble Lions,0,0
05.03. 21:00,Vere United,Maverley Hughenden,2,0
02.03. 21:30,Reno,Harbour View,2,0
02.03. 00:00,Arnett Gardens,Humble Lions,1,0
01.03. 21:30,Maverley Hughenden,UWI,0,0
01.03. 21:30,Tivoli,Portmore,2,1
01.03. 21:30,Vere United,Waterhouse,0,1
28.02. 02:00,Harbour View,Boys' Town,2,3
27.02. 00:00,Waterhouse,Arnett Gardens,0,0
26.02. 21:30,Portmore,Maverley Hughenden,0,0
26.02. 21:30,UWI,Vere United,1,0
26.02. 21:00,Humble Lions,Reno,2,0
21.02. 02:00,Tivoli,Harbour View,1,2
20.02. 23:30,Boys' Town,Humble Lions,1,2
19.02. 21:30,Maverley Hughenden,Montego Bay,0,0
19.02. 21:30,Reno,Arnett Gardens,0,1
19.02. 21:30,Waterhouse,UWI,0,0
19.02. 21:00,Vere United,Portmore,1,2
13.02. 01:00,Harbour View,Portmore,3,2
12.02. 23:00,Maverley Hughenden,Waterhouse,1,2
12.02. 21:00,Arnett Gardens,Vere United,4,1
12.02. 21:00,Humble Lions,Boys' Town,2,0
12.02. 21:00,Reno,Montego Bay,2,0
12.02. 21:00,Tivoli,UWI,2,3
30.01. 00:00,Waterhouse,Harbour View,0,0
29.01. 21:00,Boys' Town,Maverley Hughenden,1,1
29.01. 21:00,Montego Bay,Tivoli,0,1
29.01. 21:00,Portmore,Arnett Gardens,3,1
29.01. 21:00,UWI,Humble Lions,1,1
29.01. 21:00,Vere United,Reno,1,0
23.01. 01:00,Harbour View,Boys' Town,0,1
22.01. 21:00,Arnett Gardens,Waterhouse,0,3
22.01. 21:00,Maverley Hughenden,UWI,0,1
22.01. 21:00,Montego Bay,Vere United,2,1
22.01. 21:00,Reno,Portmore,1,1
22.01. 21:00,Tivoli,Humble Lions,0,0
15.01. 21:00,Boys' Town,Arnett Gardens,1,2
15.01. 21:00,Humble Lions,Maverley Hughenden,2,0
15.01. 21:00,Portmore,Montego Bay,1,1
15.01. 21:00,UWI,Harbour View,1,0
15.01. 21:00,Vere United,Tivoli,0,1
15.01. 21:00,Waterhouse,Reno,0,2
09.01. 01:00,Harbour View,Humble Lions,1,0
08.01. 21:00,Arnett Gardens,UWI,5,3
08.01. 21:00,Montego Bay,Waterhouse,2,1
08.01. 21:00,Reno,Boys' Town,3,0
08.01. 21:00,Tivoli,Maverley Hughenden,1,0
08.01. 21:00,Vere United,Portmore,0,1
22.12. 00:00,Waterhouse,Vere United,2,0
21.12. 21:00,Boys' Town,Montego Bay,1,1
21.12. 21:00,Humble Lions,Arnett Gardens,3,2
21.12. 21:00,Maverley Hughenden,Harbour View,1,1
21.12. 21:00,Portmore,Tivoli,2,0
21.12. 21:00,UWI,Reno,2,0
18.12. 21:00,Arnett Gardens,Maverley Hughenden,0,1
18.12. 21:00,Montego Bay,UWI,1,0
18.12. 21:00,Portmore,Waterhouse,0,0
18.12. 21:00,Reno,Humble Lions,0,2
18.12. 21:00,Tivoli,Harbour View,4,0
18.12. 21:00,Vere United,Boys' Town,2,1
12.12. 01:00,Harbour View,Arnett Gardens,0,1
12.12. 00:00,Waterhouse,Tivoli,0,1
11.12. 21:00,Boys' Town,Portmore,0,0
11.12. 21:00,Humble Lions,Montego Bay,2,1
11.12. 21:00,Maverley Hughenden,Reno,3,0
11.12. 21:00,UWI,Vere United,0,1
04.12. 21:00,Montego Bay,Maverley Hughenden,1,0
04.12. 21:00,Portmore,UWI,1,4
04.12. 21:00,Reno,Harbour View,0,0
04.12. 21:00,Tivoli,Arnett Gardens,3,2
04.12. 21:00,Vere United,Humble Lions,0,0
04.12. 21:00,Waterhouse,Boys' Town,1,2
30.11. 21:00,Humble Lions,Portmore,0,1
28.11. 01:00,Harbour View,Montego Bay,1,3
27.11. 21:00,Arnett Gardens,Reno,1,1
27.11. 21:00,Boys' Town,Tivoli,0,4
27.11. 21:00,Maverley Hughenden,Vere United,1,2
27.11. 21:00,UWI,Waterhouse,1,0
24.11. 21:00,Montego Bay,Arnett Gardens,2,0
20.11. 21:00,Boys' Town,UWI,2,3
