date,home_team,away_team,home_score,away_score
24.04. 03:35Pen,Portmore,Waterhouse,1,0
17.04. 03:35,Arnett Gardens,Waterhouse,1,2
15.04. 22:00,Portmore,Cavalier,3,0
10.04. 03:35,Waterhouse,Arnett Gardens,1,0
09.04. 01:00,Cavalier,Portmore,0,0
06.04. 02:30,Waterhouse,Harbour View,2,1
04.04. 22:05,Tivoli,Cavalier,0,2
03.04. 03:35,Harbour View,Waterhouse,0,1
02.04. 01:00,Cavalier,Tivoli,0,0
21.03. 21:00,Arnett Gardens,Cavalier,0,0
21.03. 21:00,Boys' Town,Waterhouse,0,3
21.03. 21:00,Humble Lions,Montego Bay,4,0
21.03. 21:00,Portmore,Harbour View,0,1
21.03. 21:00,Reno,Sandals SC,1,4
21.03. 21:00,UWI,Tivoli,1,0
18.03. 22:00,Cavalier,Reno,4,0
18.03. 22:00,Harbour View,Arnett Gardens,0,0
18.03. 22:00,Montego Bay,Portmore,1,2
18.03. 22:00,Sandals SC,UWI,1,4
18.03. 22:00,Tivoli,Boys' Town,3,1
18.03. 22:00,Waterhouse,Humble Lions,1,2
13.03. 02:35,Arnett Gardens,Portmore,2,2
11.03. 21:00,Boys' Town,Sandals SC,2,1
11.03. 21:00,Humble Lions,Tivoli,1,1
11.03. 21:00,Reno,Harbour View,0,2
11.03. 21:00,UWI,Cavalier,2,1
11.03. 21:00,Waterhouse,Montego Bay,2,1
06.03. 02:35,Cavalier,Boys' Town,1,1
05.03. 01:00,Harbour View,UWI,1,0
04.03. 21:30,Montego Bay,Arnett Gardens,1,1
04.03. 21:30Awrd,Portmore,Reno,3,0
04.03. 21:30,Sandals SC,Humble Lions,0,3
04.03. 21:00,Tivoli,Waterhouse,0,1
01.03. 21:30,Arnett Gardens,Tivoli,2,3
01.03. 21:30,Portmore,Waterhouse,0,1
27.02. 02:35,Waterhouse,Sandals SC,2,1
25.02. 21:30,Boys' Town,Harbour View,1,2
25.02. 21:30,Humble Lions,Cavalier,5,1
25.02. 21:30,Reno,Arnett Gardens,2,0
25.02. 21:30,Tivoli,Montego Bay,0,1
25.02. 21:00,UWI,Portmore,3,0
23.02. 01:30,Waterhouse,Arnett Gardens,1,1
22.02. 21:30,Humble Lions,Portmore,0,1
20.02. 02:35,Arnett Gardens,UWI,2,2
19.02. 01:00,Harbour View,Humble Lions,0,1
18.02. 23:00,Cavalier,Waterhouse,1,1
18.02. 21:00,Montego Bay,Reno,2,1
18.02. 21:00,Portmore,Boys' Town,2,0
18.02. 21:00,Sandals SC,Tivoli,0,1
15.02. 21:00,Harbour View,Tivoli,2,0
13.02. 02:35,Waterhouse,Harbour View,1,3
11.02. 21:00,Boys' Town,Arnett Gardens,2,1
11.02. 21:00,Sandals SC,Montego Bay,2,4
11.02. 21:00,Tivoli,Cavalier,3,1
11.02. 21:00,UWI,Reno,0,2
09.02. 01:00,Arnett Gardens,Humble Lions,2,2
08.02. 21:00,Montego Bay,UWI,0,1
07.02. 23:00,Cavalier,Sandals SC,2,1
07.02. 21:00,Reno,Boys' Town,1,0
04.02. 21:00,Montego Bay,Harbour View,2,0
01.02. 23:00,Cavalier,Montego Bay,0,0
01.02. 21:00,Sandals SC,Harbour View,1,0
31.01. 21:00,Boys' Town,UWI,0,2
31.01. 21:00,Humble Lions,Reno,0,0
31.01. 21:00,Tivoli,Portmore,1,2
30.01. 02:35,Harbour View,Cavalier,2,0
28.01. 21:00,Boys' Town,Montego Bay,0,3
28.01. 21:00,Portmore,Sandals SC,3,1
28.01. 21:00,Reno,Waterhouse,0,0
28.01. 21:00Awrd,UWI,Humble Lions,0,3
25.01. 21:00,Montego Bay,Waterhouse,2,2
23.01. 02:35,Waterhouse,UWI,1,0
21.01. 23:00,Cavalier,Portmore,3,0
21.01. 21:00,Humble Lions,Boys' Town,1,1
21.01. 21:00,Sandals SC,Arnett Gardens,0,5
21.01. 21:00,Tivoli,Reno,1,2
19.01. 01:00,Arnett Gardens,UWI,2,1
18.01. 21:00,Reno,Harbour View,0,1
18.01. 21:00,Tivoli,Cavalier,1,1
18.01. 01:30,Waterhouse,Sandals SC,1,0
17.01. 21:00,Boys' Town,Montego Bay,0,0
17.01. 21:00,Portmore,Humble Lions,2,0
16.01. 02:35,Arnett Gardens,Reno,0,0
15.01. 01:00,Harbour View,Portmore,2,1
14.01. 23:00,Cavalier,Boys' Town,4,1
14.01. 21:00,Humble Lions,Tivoli,1,0
14.01. 21:00,UWI,Sandals SC,3,1
09.01. 02:35,Waterhouse,Cavalier,0,0
07.01. 21:00,Boys' Town,Humble Lions,1,1
07.01. 21:00,Portmore,Arnett Gardens,5,1
07.01. 21:00,Reno,UWI,0,0
07.01. 21:00,Sandals SC,Montego Bay,0,0
07.01. 21:00,Tivoli,Harbour View,2,0
05.01. 01:00,Arnett Gardens,Tivoli,0,0
05.01. 01:00,Harbour View,Boys' Town,1,0
04.01. 23:00,Cavalier,Sandals SC,2,1
04.01. 21:00,Humble Lions,Waterhouse,0,0
04.01. 21:00,Reno,Portmore,0,0
04.01. 21:00,UWI,Montego Bay,1,1
