date,home_team,away_team,home_score,away_score
12.05. 22:30,Highgate United,Cavalier,1,0
12.05. 22:30,Humble Lions,Savannah,1,2
12.05. 22:30,Montego Bay,Sporting,2,2
12.05. 22:30,Arnett Gardens,Waterhouse,0,1
12.05. 22:30,Harbour View,Portmore,0,0
12.05. 22:30,Tivoli,Boys' Town,1,2
07.05. 22:30,Harbour View,Waterhouse,2,0
05.05. 22:30,Highgate United,Savannah,5,0
05.05. 22:30,Montego Bay,Cavalier,1,0
05.05. 22:30,Sporting,Humble Lions,0,1
05.05. 22:30,Arnett Gardens,Tivoli,3,2
05.05. 22:30,Boys' Town,Portmore,2,3
23.04. 22:30,Waterhouse,Tivoli,1,0
22.04. 22:30,Montego Bay,Humble Lions,1,3
22.04. 22:30,Arnett Gardens,Portmore,2,1
21.04. 22:30,Highgate United,Sporting,1,0
21.04. 22:30,Savannah,Cavalier,1,1
21.04. 22:30,Boys' Town,Harbour View,0,2
19.04. 22:30,Harbour View,Arnett Gardens,2,1
19.04. 22:30,Portmore,Tivoli,1,1
18.04. 22:30,Cavalier,Humble Lions,3,1
17.04. 22:30,Highgate United,Montego Bay,2,1
17.04. 22:30,Savannah,Sporting,1,0
17.04. 22:30,Boys' Town,Waterhouse,0,1
16.04. 22:30,Harbour View,Tivoli,1,1
14.04. 22:30,Humble Lions,Highgate United,1,0
14.04. 22:30,Savannah,Montego Bay,1,4
14.04. 22:30,Sporting,Cavalier,0,1
14.04. 22:30,Boys' Town,Arnett Gardens,1,1
14.04. 22:30,Waterhouse,Portmore,3,0
08.04. 22:30,Montego Bay,Savannah,2,1
08.04. 22:30,Portmore,Boys' Town,0,0
07.04. 22:30,Arnett Gardens,Harbour View,2,1
07.04. 22:30,Cavalier,Highgate United,0,0
07.04. 22:30,Sporting,Tivoli,1,0
07.04. 22:30,Waterhouse,Humble Lions,0,1
01.04. 22:30,Montego Bay,Arnett Gardens,4,0
01.04. 22:30,Tivoli,Waterhouse,1,0
31.03. 22:30,Harbour View,Sporting,0,0
31.03. 22:30,Highgate United,Portmore,1,3
31.03. 22:30,Humble Lions,Cavalier,0,1
31.03. 22:30,Savannah,Boys' Town,1,1
26.03. 22:30,Cavalier,Tivoli,1,2
25.03. 22:30,Arnett Gardens,Savannah,2,1
25.03. 22:30,Portmore,Humble Lions,0,0
25.03. 22:30,Waterhouse,Harbour View,1,0
24.03. 22:30,Boys' Town,Highgate United,3,1
24.03. 22:30,Sporting,Montego Bay,1,0
21.03. 22:30,Arnett Gardens,Sporting,3,2
21.03. 22:30,Harbour View,Cavalier,0,0
21.03. 22:30,Montego Bay,Waterhouse,1,2
20.03. 22:30,Humble Lions,Boys' Town,0,1
20.03. 22:30,Savannah,Highgate United,1,2
20.03. 22:30,Tivoli,Portmore,1,0
19.03. 22:30,Waterhouse,Arnett Gardens,2,1
18.03. 22:30,Cavalier,Montego Bay,1,1
18.03. 22:30,Portmore,Harbour View,0,0
17.03. 22:30,Boys' Town,Tivoli,1,2
17.03. 22:30,Highgate United,Humble Lions,2,0
17.03. 22:30,Sporting,Savannah,1,0
12.03. 22:30,Harbour View,Boys' Town,0,0
11.03. 22:30,Arnett Gardens,Cavalier,1,1
11.03. 22:30,Montego Bay,Portmore,1,1
10.03. 22:30,Savannah,Humble Lions,1,1
10.03. 22:30,Sporting,Waterhouse,0,0
10.03. 22:30,Tivoli,Highgate United,1,0
04.03. 22:30,Portmore,Arnett Gardens,1,1
04.03. 22:30,Waterhouse,Savannah,4,0
03.03. 22:30,Boys' Town,Montego Bay,1,1
03.03. 22:30,Cavalier,Sporting,0,4
03.03. 22:30,Highgate United,Harbour View,2,3
03.03. 22:30,Humble Lions,Tivoli,1,1
01.03. 22:30,Waterhouse,Cavalier,2,0
28.02. 22:30,Arnett Gardens,Boys' Town,0,1
28.02. 22:30,Harbour View,Humble Lions,1,0
28.02. 22:30,Montego Bay,Highgate United,2,2
28.02. 22:30,Sporting,Portmore,0,3
27.02. 22:30,Savannah,Tivoli,0,1
26.02. 22:30,Portmore,Waterhouse,1,1
24.02. 22:30,Boys' Town,Sporting,4,2
24.02. 22:30,Cavalier,Savannah,0,0
24.02. 22:30,Highgate United,Arnett Gardens,1,2
24.02. 22:30,Humble Lions,Montego Bay,2,0
24.02. 22:30,Tivoli,Harbour View,0,0
19.02. 22:30,Arnett Gardens,Humble Lions,1,1
18.02. 22:30,Montego Bay,Tivoli,2,1
18.02. 22:30,Waterhouse,Boys' Town,3,1
17.02. 22:30,Cavalier,Portmore,0,2
17.02. 22:30,Savannah,Harbour View,0,2
17.02. 22:30,Sporting,Highgate United,2,3
12.02. 22:30,Tivoli,Arnett Gardens,1,1
11.02. 22:30,Harbour View,Montego Bay,2,1
11.02. 22:30,Portmore,Savannah,1,1
10.02. 22:30,Boys' Town,Cavalier,1,0
10.02. 22:30,Highgate United,Waterhouse,0,0
10.02. 22:30,Humble Lions,Sporting,1,1
22.01. 22:30,Boys' Town,Portmore,1,0
21.01. 22:30,Harbour View,Arnett Gardens,1,0
20.01. 22:30,Highgate United,Cavalier,0,0
20.01. 22:30,Humble Lions,Waterhouse,1,0
20.01. 22:30,Savannah,Montego Bay,1,0
20.01. 22:30,Tivoli,Sporting,1,2
15.01. 22:30,Cavalier,Humble Lions,1,0
14.01. 22:30,Arnett Gardens,Montego Bay,1,0
14.01. 22:30,Portmore,Highgate United,2,0
14.01. 22:30,Waterhouse,Tivoli,1,1
13.01. 22:30,Boys' Town,Savannah,2,2
13.01. 22:30,Sporting,Harbour View,0,2
