date,home_team,away_team,home_score,away_score
20.05. 01:30Pen,Mount Pleasant,Cavalier,1,2
19.05. 22:00,Waterhouse,Arnett Gardens,1,5
13.05. 03:00,Cavalier,Arnett Gardens,3,1
13.05. 00:00,Mount Pleasant,Waterhouse,2,1
06.05. 03:00,Waterhouse,Mount Pleasant,1,1
06.05. 00:00,Arnett Gardens,Cavalier,1,1
30.04. 03:00,Tivoli,Waterhouse,0,2
30.04. 00:00,Portmore,Arnett Gardens,0,1
23.04. 02:30,Arnett Gardens,Portmore,1,1
23.04. 00:00,Waterhouse,Tivoli,1,1
07.04. 22:30,Cavalier,Molynes,6,0
07.04. 22:30,Dunbeholden,Vere United,4,2
07.04. 22:30,Montego Bay,Tivoli,2,1
07.04. 22:30,Mount Pleasant,Lime Hall Academy,2,1
07.04. 22:30,Portmore,Humble Lions,2,0
07.04. 22:30,Treasure Beach,Arnett Gardens,1,4
07.04. 22:30,Waterhouse,Harbour View,1,0
02.04. 00:30,Vere United,Treasure Beach,0,0
01.04. 22:00,Harbour View,Montego Bay,0,3
01.04. 01:00,Arnett Gardens,Portmore,1,1
31.03. 22:30,Dunbeholden,Cavalier,2,4
31.03. 22:30,Humble Lions,Mount Pleasant,0,1
31.03. 22:30,Lime Hall Academy,Tivoli,1,4
31.03. 22:30,Molynes,Waterhouse,0,3
26.03. 01:30,Tivoli,Harbour View,1,0
25.03. 23:00,Humble Lions,Lime Hall Academy,6,0
24.03. 23:30,Montego Bay,Molynes,2,1
24.03. 22:00,Waterhouse,Dunbeholden,1,0
24.03. 21:30,Mount Pleasant,Arnett Gardens,2,0
24.03. 21:30,Treasure Beach,Cavalier,0,5
24.03. 19:00,Portmore,Vere United,0,1
20.03. 21:30,Dunbeholden,Montego Bay,0,2
20.03. 21:30,Lime Hall Academy,Harbour View,0,6
20.03. 21:30,Molynes,Tivoli,3,6
20.03. 21:30,Treasure Beach,Waterhouse,2,4
20.03. 21:30,Vere United,Mount Pleasant,0,0
19.03. 01:30,Arnett Gardens,Humble Lions,5,1
18.03. 23:00,Cavalier,Portmore,0,1
12.03. 01:30,Arnett Gardens,Lime Hall Academy,3,0
11.03. 00:00,Harbour View,Molynes,0,1
10.03. 23:30,Montego Bay,Treasure Beach,1,0
10.03. 21:30,Humble Lions,Vere United,3,0
10.03. 21:30,Mount Pleasant,Cavalier,2,0
10.03. 21:30,Portmore,Waterhouse,0,0
10.03. 21:30,Tivoli,Dunbeholden,1,1
08.03. 01:00,Arnett Gardens,Cavalier,2,2
05.03. 01:30,Dunbeholden,Harbour View,3,0
04.03. 23:00,Cavalier,Humble Lions,1,1
03.03. 21:30,Portmore,Montego Bay,1,1
03.03. 21:30,Treasure Beach,Tivoli,0,5
03.03. 21:30,Vere United,Arnett Gardens,0,1
03.03. 21:30,Waterhouse,Mount Pleasant,0,1
03.03. 19:00,Lime Hall Academy,Molynes,1,2
28.02. 21:30,Harbour View,Treasure Beach,1,2
25.02. 22:00,Tivoli,Portmore,0,0
25.02. 21:30,Humble Lions,Waterhouse,1,5
25.02. 21:30,Mount Pleasant,Montego Bay,1,1
25.02. 21:30,Vere United,Lime Hall Academy,6,2
25.02. 19:00,Molynes,Dunbeholden,2,4
18.02. 22:00,Cavalier,Vere United,2,0
18.02. 22:00,Waterhouse,Arnett Gardens,0,0
18.02. 21:30Awrd,Montego Bay,Humble Lions,3,0
18.02. 21:30,Mount Pleasant,Tivoli,1,0
18.02. 21:30,Portmore,Harbour View,1,0
18.02. 21:30,Treasure Beach,Molynes,2,2
18.02. 19:00,Lime Hall Academy,Dunbeholden,1,4
13.02. 01:30,Harbour View,Mount Pleasant,1,2
12.02. 23:00,Vere United,Waterhouse,0,1
12.02. 00:00,Molynes,Portmore,2,2
11.02. 21:30,Cavalier,Lime Hall Academy,4,0
11.02. 21:30,Dunbeholden,Treasure Beach,1,1
11.02. 21:30,Humble Lions,Tivoli,0,2
11.02. 21:30,Montego Bay,Arnett Gardens,0,0
06.02. 01:30,Tivoli,Arnett Gardens,3,1
05.02. 23:00,Humble Lions,Harbour View,2,4
04.02. 22:00,Waterhouse,Cavalier,0,1
04.02. 21:30,Montego Bay,Vere United,2,0
04.02. 21:30,Mount Pleasant,Molynes,1,1
04.02. 21:00,Portmore,Dunbeholden,1,1
04.02. 19:00,Lime Hall Academy,Treasure Beach,1,0
30.01. 01:30,Arnett Gardens,Harbour View,2,1
29.01. 23:00,Vere United,Tivoli,1,2
29.01. 00:00,Cavalier,Montego Bay,1,0
28.01. 22:00,Waterhouse,Lime Hall Academy,1,0
28.01. 21:30,Molynes,Humble Lions,3,2
28.01. 21:00,Dunbeholden,Mount Pleasant,1,2
28.01. 21:00,Treasure Beach,Portmore,1,3
23.01. 01:30,Arnett Gardens,Molynes,4,1
23.01. 01:30,Montego Bay,Waterhouse,2,2
22.01. 23:00,Tivoli,Cavalier,0,0
21.01. 21:30,Mount Pleasant,Treasure Beach,1,0
21.01. 21:00,Harbour View,Vere United,0,0
21.01. 21:00,Humble Lions,Dunbeholden,0,0
