date,home_team,away_team,home_score,away_score
23.06. 02:00,Comunicaciones,Heredia,0,0
19.06. 20:00,Heredia,Comunicaciones,1,2
17.06. 02:00,Comunicaciones,Marquense,2,1
16.06. 19:00,Heredia,Halcones,4,1
12.06. 23:15,Halcones,Heredia,2,0
12.06. 20:00,Marquense,Comunicaciones,1,1
09.06. 21:00,Malacateco,Marquense,3,3
09.06. 19:00,Suchitepequez,Halcones,1,1
09.06. 02:00,Comunicaciones,Xelaju,2,1
08.06. 20:00,Heredia,Universidad SC,2,0
06.06. 23:15,Halcones,Suchitepequez,3,1
06.06. 20:00,Marquense,Malacateco,2,0
06.06. 05:00,Xelaju,Comunicaciones,1,2
05.06. 23:05,Universidad SC,Heredia,2,1
02.06. 19:00,Comunicaciones,Malacateco,1,1
02.06. 19:00,Escuintleca,Halcones,0,1
02.06. 19:00,Heredia,Xelaju,5,0
02.06. 19:00,Petapa,Municipal,1,2
02.06. 19:00,Suchitepequez,Mictlan,2,1
02.06. 19:00,Universidad SC,Marquense,3,2
27.05. 02:00,Xelaju,Universidad SC,4,0
26.05. 23:15,Halcones,Suchitepequez,2,0
26.05. 23:00,Malacateco,Petapa,0,0
26.05. 19:00,Mictlan,Heredia,1,1
26.05. 19:00,Municipal,Escuintleca,2,1
25.05. 20:00,Marquense,Comunicaciones,0,1
19.05. 20:00,Heredia,Halcones,5,0
19.05. 19:05,Universidad SC,Mictlan,3,1
19.05. 04:00,Petapa,Marquense,2,1
19.05. 02:00,Comunicaciones,Xelaju,1,0
18.05. 23:00,Malacateco,Municipal,1,0
18.05. 21:30,Suchitepequez,Escuintleca,2,1
12.05. 23:15,Halcones,Universidad SC,1,0
12.05. 21:00,Escuintleca,Heredia,2,0
12.05. 19:00,Marquense,Malacateco,4,1
12.05. 19:00,Mictlan,Comunicaciones,0,2
12.05. 19:00,Municipal,Suchitepequez,3,2
12.05. 04:00,Xelaju,Petapa,2,0
05.05. 20:00,Heredia,Suchitepequez,4,2
05.05. 04:00,Petapa,Mictlan,1,1
05.05. 02:00,Comunicaciones,Halcones,2,0
04.05. 23:05,Universidad SC,Escuintleca,2,0
04.05. 23:00,Malacateco,Xelaju,0,0
04.05. 20:00,Marquense,Municipal,0,0
28.04. 23:15,Halcones,Petapa,3,1
28.04. 20:00,Escuintleca,Comunicaciones,0,3
28.04. 19:00,Mictlan,Malacateco,2,1
28.04. 19:00,Municipal,Heredia,1,3
28.04. 04:00,Xelaju,Marquense,1,2
28.04. 02:00,Suchitepequez,Universidad SC,2,1
22.04. 02:00,Xelaju,Municipal,1,0
21.04. 19:00,Marquense,Mictlan,5,1
21.04. 04:00,Petapa,Escuintleca,3,1
21.04. 02:00,Comunicaciones,Suchitepequez,0,2
20.04. 23:05,Universidad SC,Heredia,2,2
20.04. 23:00,Malacateco,Halcones,1,0
18.04. 04:00,Escuintleca,Malacateco,0,1
18.04. 04:00,Suchitepequez,Petapa,2,0
17.04. 23:15,Halcones,Marquense,3,1
17.04. 23:00,Heredia,Comunicaciones,3,3
17.04. 23:00,Mictlan,Xelaju,2,0
17.04. 20:30,Municipal,Universidad SC,1,3
14.04. 19:05,Universidad SC,Comunicaciones,4,3
14.04. 19:00,Marquense,Escuintleca,3,1
14.04. 19:00,Municipal,Mictlan,4,0
14.04. 04:00,Petapa,Heredia,1,0
14.04. 04:00,Xelaju,Halcones,3,2
13.04. 23:00,Malacateco,Suchitepequez,2,1
08.04. 02:00,Comunicaciones,Municipal,2,0
07.04. 23:15,Halcones,Mictlan,2,0
07.04. 20:00,Escuintleca,Xelaju,0,0
07.04. 20:00,Heredia,Malacateco,2,0
07.04. 19:00,Suchitepequez,Marquense,1,0
06.04. 23:05,Universidad SC,Petapa,2,2
28.03. 04:00,Xelaju,Suchitepequez,5,1
28.03. 03:00,Marquense,Heredia,3,4
28.03. 03:00,Petapa,Comunicaciones,1,0
27.03. 22:00,Malacateco,Universidad SC,2,0
27.03. 22:00,Mictlan,Escuintleca,2,1
27.03. 19:30,Municipal,Halcones,3,2
21.03. 04:00,Xelaju,Heredia,2,1
20.03. 22:15,Halcones,Escuintleca,4,0
20.03. 22:00,Malacateco,Comunicaciones,2,1
20.03. 22:00,Marquense,Universidad SC,1,0
20.03. 22:00,Mictlan,Suchitepequez,1,0
20.03. 19:30,Municipal,Petapa,0,0
18.03. 01:00,Comunicaciones,Marquense,0,0
17.03. 19:00,Heredia,Mictlan,1,1
17.03. 18:05,Universidad SC,Xelaju,2,0
17.03. 03:00,Escuintleca,Municipal,1,0
17.03. 03:00,Petapa,Malacateco,2,0
17.03. 01:00,Suchitepequez,Halcones,3,0
10.03. 22:15,Halcones,Heredia,1,1
10.03. 18:00,Marquense,Petapa,4,1
10.03. 18:00,Mictlan,Universidad SC,1,0
10.03. 18:00,Municipal,Malacateco,0,0
10.03. 03:00,Escuintleca,Suchitepequez,1,0
10.03. 01:00,Xelaju,Comunicaciones,1,1
03.03. 22:00,Malacateco,Marquense,1,0
03.03. 19:00,Heredia,Escuintleca,2,0
03.03. 03:00,Petapa,Xelaju,3,0
03.03. 01:00,Comunicaciones,Mictlan,1,0
03.03. 01:00,Suchitepequez,Municipal,1,1
02.03. 22:05,Universidad SC,Halcones,1,0
28.02. 22:15,Halcones,Comunicaciones,0,0
28.02. 03:30,Xelaju,Malacateco,0,1
28.02. 03:00,Escuintleca,Universidad SC,2,1
27.02. 22:00,Mictlan,Petapa,3,0
27.02. 22:00,Suchitepequez,Heredia,2,2
27.02. 19:30,Municipal,Marquense,0,1
24.02. 22:00,Petapa,Halcones,0,0
24.02. 19:00,Heredia,Municipal,1,0
24.02. 18:00,Marquense,Xelaju,4,0
24.02. 01:00,Comunicaciones,Escuintleca,2,0
23.02. 22:05,Universidad SC,Suchitepequez,0,2
23.02. 22:00,Malacateco,Mictlan,2,0
21.02. 03:00,Municipal,Comunicaciones,0,1
17.02. 22:15,Halcones,Malacateco,2,0
17.02. 19:00,Escuintleca,Petapa,3,1
17.02. 19:00,Heredia,Universidad SC,2,0
17.02. 18:00,Mictlan,Marquense,1,0
17.02. 18:00,Municipal,Xelaju,0,1
17.02. 01:00,Suchitepequez,Comunicaciones,0,2
10.02. 18:05,Universidad SC,Municipal,2,1
10.02. 18:00,Marquense,Halcones,3,1
10.02. 03:00,Petapa,Suchitepequez,1,1
10.02. 03:00,Xelaju,Mictlan,2,0
10.02. 01:00,Comunicaciones,Heredia,1,0
09.02. 22:00,Malacateco,Escuintleca,5,0
03.02. 22:15,Halcones,Xelaju,3,1
03.02. 19:00,Escuintleca,Marquense,2,0
03.02. 19:00,Heredia,Petapa,3,0
03.02. 18:00,Mictlan,Municipal,1,1
03.02. 01:00,Comunicaciones,Universidad SC,2,0
03.02. 01:00,Suchitepequez,Malacateco,3,1
27.01. 18:00,Mictlan,Halcones,3,0
27.01. 03:00,Petapa,Universidad SC,1,2
27.01. 03:00,Xelaju,Escuintleca,3,1
26.01. 22:00,Malacateco,Heredia,2,0
26.01. 19:00,Marquense,Suchitepequez,2,0
20.01. 19:00,Halcones,Municipal,2,0
20.01. 19:00,Heredia,Marquense,2,1
20.01. 18:00,Suchitepequez,Xelaju,2,0
20.01. 03:00,Escuintleca,Mictlan,1,1
20.01. 01:00,Comunicaciones,Petapa,1,0
19.01. 22:05,Universidad SC,Malacateco,0,0
18.12. 02:00,Comunicaciones,Municipal,1,0
15.12. 03:00,Municipal,Comunicaciones,0,3
09.12. 18:00,Municipal,Heredia,3,2
09.12. 01:00,Comunicaciones,Malacateco,2,1
06.12. 19:00,Heredia,Municipal,1,1
05.12. 22:00,Malacateco,Comunicaciones,0,0
03.12. 01:00,Xelaju,Malacateco,3,0
02.12. 19:00,Heredia,Halcones,5,1
02.12. 01:00,Comunicaciones,Marquense,3,0
01.12. 22:00,Municipal,Suchitepequez,3,3
29.11. 22:00,Malacateco,Xelaju,5,0
29.11. 19:00,Halcones,Heredia,3,1
29.11. 03:30,Marquense,Comunicaciones,2,2
29.11. 01:30,Suchitepequez,Municipal,1,1
25.11. 18:00,Marquense,Heredia,2,1
25.11. 18:00,Mictlan,Malacateco,1,0
25.11. 18:00,Municipal,Universidad SC,4,4
25.11. 18:00,Petapa,Halcones,2,0
25.11. 18:00,Suchitepequez,Escuintleca,4,2
25.11. 18:00,Xelaju,Comunicaciones,1,2
23.11. 18:00,Xelaju,Heredia,1,0
21.11. 19:00,Marquense,Malacateco,2,0
19.11. 01:00,Comunicaciones,Suchitepequez,4,0
18.11. 19:00,Escuintleca,Mictlan,3,0
18.11. 19:00,Halcones,Marquense,1,0
18.11. 19:00,Heredia,Municipal,2,2
18.11. 18:05,Universidad SC,Xelaju,2,2
17.11. 22:00,Malacateco,Petapa,5,0
11.11. 18:00,Mictlan,Suchitepequez,1,1
08.11. 20:00,Universidad SC,Comunicaciones,0,1
08.11. 03:00,Petapa,Escuintleca,2,1
07.11. 19:30,Municipal,Halcones,0,0
05.11. 01:00,Comunicaciones,Mictlan,2,1
04.11. 19:00,Heredia,Universidad SC,2,1
04.11. 19:00,Malacateco,Municipal,1,1
04.11. 18:00,Suchitepequez,Petapa,2,0
04.11. 03:00,Escuintleca,Marquense,2,1
04.11. 03:00,Halcones,Xelaju,1,0
01.11. 03:00,Marquense,Suchitepequez,1,1
01.11. 03:00,Petapa,Mictlan,3,0
01.11. 03:00,Xelaju,Malacateco,1,1
31.10. 22:35,Universidad SC,Halcones,1,0
31.10. 22:00,Heredia,Comunicaciones,1,0
31.10. 19:30,Municipal,Escuintleca,5,1
28.10. 19:00,Halcones,Heredia,2,0
28.10. 19:00,Malacateco,Universidad SC,1,1
28.10. 19:00,Suchitepequez,Municipal,1,3
28.10. 18:00,Mictlan,Marquense,1,0
28.10. 03:00,Escuintleca,Xelaju,1,2
28.10. 02:00,Comunicaciones,Petapa,1,0
21.10. 20:00,Halcones,Comunicaciones,1,1
21.10. 20:00,Heredia,Malacateco,2,0
21.10. 19:00,Municipal,Mictlan,6,2
21.10. 04:00,Xelaju,Suchitepequez,1,1
20.10. 20:00,Marquense,Petapa,1,1
19.10. 23:35,Universidad SC,Escuintleca,1,1
07.10. 20:00,Malacateco,Halcones,2,1
07.10. 19:00,Mictlan,Xelaju,1,3
07.10. 04:00,Escuintleca,Heredia,1,1
07.10. 04:00,Petapa,Municipal,1,2
07.10. 04:00,Suchitepequez,Universidad SC,4,1
07.10. 02:00,Comunicaciones,Marquense,2,0
04.10. 20:00,Halcones,Escuintleca,3,0
04.10. 19:00,Marquense,Municipal,2,3
04.10. 04:00,Comunicaciones,Malacateco,1,0
04.10. 04:00,Xelaju,Petapa,2,0
03.10. 23:35,Universidad SC,Mictlan,7,0
03.10. 23:00,Heredia,Suchitepequez,2,1
01.10. 00:00,Petapa,Universidad SC,2,1
30.09. 19:00,Mictlan,Heredia,2,0
30.09. 19:00,Municipal,Comunicaciones,1,1
30.09. 18:00,Escuintleca,Malacateco,0,0
30.09. 04:00,Suchitepequez,Halcones,3,1
29.09. 20:00,Marquense,Xelaju,2,3
23.09. 20:00,Halcones,Mictlan,0,0
23.09. 20:00,Heredia,Petapa,4,1
23.09. 20:00,Malacateco,Suchitepequez,1,1
23.09. 19:05,Universidad SC,Marquense,1,1
23.09. 04:00,Xelaju,Municipal,2,0
23.09. 02:00,Comunicaciones,Escuintleca,5,0
16.09. 20:00,Heredia,Marquense,4,0
16.09. 20:00,Malacateco,Mictlan,1,0
16.09. 19:05,Universidad SC,Municipal,0,1
16.09. 19:00,Escuintleca,Suchitepequez,2,1
16.09. 02:00,Comunicaciones,Xelaju,2,0
15.09. 22:00,Halcones,Petapa,4,1
02.09. 20:00,Marquense,Halcones,2,0
02.09. 19:00,Mictlan,Escuintleca,2,1
02.09. 19:00,Municipal,Heredia,0,0
02.09. 19:00,Suchitepequez,Comunicaciones,4,1
02.09. 04:00,Petapa,Malacateco,0,3
02.09. 04:00,Xelaju,Universidad SC,4,0
26.08. 20:00,Halcones,Municipal,2,0
26.08. 20:00,Heredia,Xelaju,2,0
26.08. 20:00,Malacateco,Marquense,0,0
26.08. 19:00,Suchitepequez,Mictlan,3,3
26.08. 04:00,Escuintleca,Petapa,3,0
26.08. 02:00,Comunicaciones,Universidad SC,2,0
19.08. 23:35,Universidad SC,Heredia,2,2
19.08. 19:00,Mictlan,Comunicaciones,0,1
19.08. 19:00,Municipal,Malacateco,1,0
19.08. 04:00,Petapa,Suchitepequez,2,0
19.08. 04:00,Xelaju,Halcones,3,2
18.08. 20:00,Marquense,Escuintleca,1,0
12.08. 20:00,Halcones,Universidad SC,2,1
12.08. 20:00,Malacateco,Xelaju,2,1
12.08. 19:00,Escuintleca,Municipal,0,4
12.08. 19:00,Mictlan,Petapa,3,1
12.08. 19:00,Suchitepequez,Marquense,0,0
12.08. 02:00,Comunicaciones,Heredia,3,0
10.08. 04:30,Xelaju,Escuintleca,2,0
09.08. 04:00,Marquense,Mictlan,1,0
09.08. 04:00,Petapa,Comunicaciones,3,3
08.08. 23:35,Universidad SC,Malacateco,4,0
08.08. 23:00,Heredia,Halcones,3,0
08.08. 20:30,Municipal,Suchitepequez,6,1
05.08. 20:00,Malacateco,Heredia,1,1
05.08. 19:00,Mictlan,Municipal,1,1
05.08. 19:00,Suchitepequez,Xelaju,2,1
05.08. 18:00,Escuintleca,Universidad SC,2,0
05.08. 04:00,Petapa,Marquense,1,1
05.08. 02:00,Comunicaciones,Halcones,0,0
29.07. 20:00,Halcones,Malacateco,4,1
29.07. 20:00,Heredia,Escuintleca,3,0
29.07. 19:00,Municipal,Petapa,3,0
29.07. 04:00,Xelaju,Mictlan,2,1
28.07. 23:35,Universidad SC,Suchitepequez,2,1
28.07. 20:00,Marquense,Comunicaciones,2,2
26.07. 20:30,Municipal,Marquense,1,1
22.07. 20:00,Malacateco,Comunicaciones,1,2
22.07. 19:00,Mictlan,Universidad SC,3,1
22.07. 19:00,Suchitepequez,Heredia,2,0
22.07. 04:00,Escuintleca,Halcones,2,2
22.07. 04:00,Petapa,Xelaju,4,1
20.07. 04:30,Xelaju,Marquense,2,1
19.07. 04:00,Comunicaciones,Municipal,1,0
18.07. 23:35,Universidad SC,Petapa,2,0
18.07. 23:00,Heredia,Mictlan,2,0
18.07. 20:00,Halcones,Suchitepequez,2,2
18.07. 20:00,Malacateco,Escuintleca,2,0
15.07. 20:00,Marquense,Universidad SC,3,1
15.07. 19:00,Mictlan,Halcones,0,1
15.07. 19:00,Municipal,Xelaju,2,0
15.07. 19:00,Suchitepequez,Malacateco,1,4
15.07. 04:00,Escuintleca,Comunicaciones,1,2
15.07. 04:00,Petapa,Heredia,3,1
