date,home_team,away_team,home_score,away_score
28.05. 04:00,Xelaju,Antigua,3,0
25.05. 03:00,Antigua,Xelaju,2,0
22.05. 03:00Pen,Comunicaciones,Antigua,1,2
21.05. 04:00,Xelaju,Guastatoya,2,1
19.05. 03:00,Antigua,Comunicaciones,0,0
17.05. 19:00,Guastatoya,Xelaju,1,1
15.05. 02:00AET,Comunicaciones,Deportivo Achuapa,4,1
14.05. 23:00Pen,Municipal,Antigua,2,2
14.05. 04:00,Xelaju,Deportivo Mixco,1,1
14.05. 02:00,Xinabajul,Guastatoya,1,0
12.05. 03:00,Antigua,Municipal,2,1
11.05. 23:30,Deportivo Achuapa,Comunicaciones,2,0
11.05. 00:00,Deportivo Mixco,Xelaju,0,1
10.05. 19:00,Guastatoya,Xinabajul,2,0
07.05. 19:00,Antigua,Xinabajul,1,3
07.05. 19:00,Coban Imperial,Malacateco,2,0
07.05. 19:00,Comunicaciones,Municipal,1,0
07.05. 19:00,Deportivo Achuapa,Iztapa,5,3
07.05. 19:00,Guastatoya,Xelaju,0,3
07.05. 19:00,Santa Lucia,Deportivo Mixco,0,0
03.05. 23:30,Coban Imperial,Comunicaciones,1,1
03.05. 20:30,Municipal,Iztapa,4,0
01.05. 01:00,Xinabajul,Coban Imperial,0,1
30.04. 21:30,Malacateco,Deportivo Achuapa,0,0
30.04. 19:00,Iztapa,Santa Lucia,1,0
30.04. 04:00,Xelaju,Comunicaciones,1,2
30.04. 00:00,Deportivo Mixco,Guastatoya,1,1
29.04. 23:00,Municipal,Antigua,4,0
26.04. 20:00,Malacateco,Antigua,1,2
26.04. 19:00,Santa Lucia,Municipal,0,4
23.04. 23:30,Coban Imperial,Municipal,0,2
23.04. 23:00,Deportivo Achuapa,Santa Lucia,1,0
23.04. 19:00,Guastatoya,Iztapa,1,1
23.04. 04:00,Antigua,Xelaju,1,3
23.04. 03:00,Malacateco,Xinabajul,3,0
23.04. 02:00,Comunicaciones,Deportivo Mixco,1,0
20.04. 04:00,Xelaju,Coban Imperial,1,1
20.04. 01:00,Xinabajul,Deportivo Achuapa,1,1
20.04. 00:00,Deportivo Mixco,Antigua,1,2
19.04. 22:00,Santa Lucia,Guastatoya,2,1
19.04. 20:30,Municipal,Malacateco,2,1
19.04. 20:00,Iztapa,Comunicaciones,1,5
17.04. 01:30,Xinabajul,Municipal,1,2
16.04. 23:30,Coban Imperial,Deportivo Mixco,0,1
16.04. 20:00Awrd,Malacateco,Xelaju,0,3
16.04. 04:00,Antigua,Iztapa,5,2
16.04. 02:00,Comunicaciones,Santa Lucia,3,1
15.04. 23:30,Deportivo Achuapa,Guastatoya,3,2
13.04. 04:00,Antigua,Coban Imperial,1,1
13.04. 03:00,Comunicaciones,Malacateco,2,2
12.04. 20:30,Municipal,Guastatoya,1,0
09.04. 20:00,Iztapa,Coban Imperial,0,3
09.04. 19:00,Guastatoya,Comunicaciones,1,1
09.04. 04:00,Xelaju,Xinabajul,0,0
09.04. 00:00,Deportivo Mixco,Malacateco,1,0
08.04. 23:00,Municipal,Deportivo Achuapa,5,1
