date,home_team,away_team,home_score,away_score
20.06. 02:00,Antigua,Juv. Realteca,3,0
20.06. 02:00,Teculutan,Heredia,1,2
16.06. 02:00,Heredia,Teculutan,3,1
16.06. 02:00,Juv. Realteca,Antigua,2,0
06.06. 02:00,Municipal,Coban Imperial,2,2
02.06. 02:00,Coban Imperial,Municipal,3,2
30.05. 02:00,Coban Imperial,Jalapa,4,0
30.05. 02:00,Municipal,Aurora F.C.,5,0
26.05. 02:00,Aurora F.C.,Municipal,2,1
26.05. 02:00,Jalapa,Coban Imperial,1,1
23.05. 02:00,Marquense,Aurora F.C.,1,1
22.05. 02:00,Jalapa,Comunicaciones,3,3
19.05. 02:00,Aurora F.C.,Marquense,2,1
19.05. 02:00,Comunicaciones,Jalapa,0,1
16.05. 02:00,Antigua,Aurora F.C.,2,0
16.05. 02:00,Coban Imperial,Teculutan,1,0
16.05. 02:00,Comunicaciones,Jalapa,4,2
16.05. 02:00,Marquense,Municipal,2,2
16.05. 02:00,Zacapa,Xelaju,3,2
09.05. 02:00,Aurora F.C.,Zacapa,1,1
09.05. 02:00,Municipal,Coban Imperial,3,2
09.05. 02:00,Teculutan,Antigua,3,3
08.05. 02:00,Jalapa,Marquense,4,1
08.05. 02:00,Xelaju,Comunicaciones,1,1
01.05. 02:00,Jalapa,Xelaju,3,0
28.04. 02:00,Antigua,Municipal,1,2
28.04. 02:00,Comunicaciones,Aurora F.C.,0,2
28.04. 02:00,Marquense,Coban Imperial,2,0
28.04. 02:00,Zacapa,Teculutan,3,2
25.04. 02:00,Aurora F.C.,Jalapa,2,1
25.04. 02:00,Coban Imperial,Antigua,1,0
25.04. 02:00,Municipal,Zacapa,2,1
25.04. 02:00,Teculutan,Comunicaciones,5,2
24.04. 02:00,Xelaju,Marquense,2,2
18.04. 02:00,Antigua,Marquense,2,1
18.04. 02:00,Comunicaciones,Municipal,1,1
18.04. 02:00,Zacapa,Coban Imperial,1,3
17.04. 02:00,Jalapa,Teculutan,4,1
17.04. 02:00,Xelaju,Aurora F.C.,2,1
14.04. 02:00,Antigua,Zacapa,1,0
14.04. 02:00,Coban Imperial,Comunicaciones,0,0
14.04. 02:00,Marquense,Aurora F.C.,1,0
14.04. 02:00,Municipal,Jalapa,2,1
14.04. 02:00,Teculutan,Xelaju,1,2
07.04. 02:00,Aurora F.C.,Teculutan,1,2
07.04. 02:00,Jalapa,Coban Imperial,2,0
07.04. 02:00,Xelaju,Municipal,3,3
07.04. 02:00,Zacapa,Marquense,1,1
06.04. 02:00,Comunicaciones,Antigua,2,3
04.04. 02:00,Coban Imperial,Xelaju,1,0
04.04. 02:00,Marquense,Teculutan,4,3
04.04. 02:00,Municipal,Aurora F.C.,4,1
04.04. 02:00,Zacapa,Comunicaciones,1,2
03.04. 02:00,Antigua,Jalapa,2,0
28.03. 03:00,Aurora F.C.,Coban Imperial,3,3
28.03. 03:00,Comunicaciones,Marquense,3,3
28.03. 03:00,Teculutan,Municipal,1,2
27.03. 02:00,Jalapa,Zacapa,3,2
27.03. 02:00,Xelaju,Antigua,3,0
21.03. 02:00,Aurora F.C.,Antigua,3,1
21.03. 02:00,Teculutan,Coban Imperial,4,2
20.03. 02:00,Jalapa,Comunicaciones,1,1
20.03. 02:00,Xelaju,Zacapa,3,3
19.03. 02:00,Municipal,Marquense,4,2
14.03. 02:00,Coban Imperial,Municipal,1,1
14.03. 02:00,Marquense,Jalapa,3,0
14.03. 02:00,Zacapa,Aurora F.C.,2,3
13.03. 02:00,Antigua,Teculutan,3,1
13.03. 02:00,Comunicaciones,Xelaju,0,1
10.03. 02:00,Aurora F.C.,Comunicaciones,1,1
10.03. 02:00,Coban Imperial,Marquense,2,1
10.03. 02:00,Municipal,Antigua,3,1
10.03. 02:00,Teculutan,Zacapa,2,1
10.03. 02:00,Xelaju,Jalapa,1,2
07.03. 02:00,Antigua,Coban Imperial,1,3
07.03. 02:00,Marquense,Xelaju,3,0
07.03. 02:00,Zacapa,Municipal,2,0
06.03. 02:00,Comunicaciones,Teculutan,0,0
06.03. 02:00,Jalapa,Aurora F.C.,5,1
29.02. 02:00,Aurora F.C.,Xelaju,0,0
29.02. 02:00,Coban Imperial,Zacapa,2,1
29.02. 02:00,Marquense,Antigua,2,0
29.02. 02:00,Municipal,Comunicaciones,0,2
29.02. 02:00,Teculutan,Jalapa,1,4
22.02. 02:00,Aurora F.C.,Marquense,1,1
22.02. 02:00,Zacapa,Antigua,2,2
21.02. 02:00,Comunicaciones,Coban Imperial,2,0
21.02. 02:00,Jalapa,Municipal,3,3
21.02. 02:00,Xelaju,Teculutan,4,1
15.02. 02:00,Antigua,Comunicaciones,0,1
15.02. 02:00,Coban Imperial,Jalapa,1,0
15.02. 02:00,Marquense,Zacapa,3,1
15.02. 02:00,Teculutan,Aurora F.C.,1,4
14.02. 02:00,Municipal,Xelaju,4,2
08.02. 02:00,Aurora F.C.,Municipal,2,1
08.02. 02:00,Teculutan,Marquense,0,0
07.02. 02:00,Comunicaciones,Zacapa,0,3
07.02. 02:00,Jalapa,Antigua,3,1
07.02. 02:00,Xelaju,Coban Imperial,1,2
01.02. 02:00,Antigua,Xelaju,4,0
01.02. 02:00,Coban Imperial,Aurora F.C.,1,1
01.02. 02:00,Marquense,Comunicaciones,0,0
01.02. 02:00,Municipal,Teculutan,5,0
01.02. 02:00,Zacapa,Jalapa,4,0
30.12. 02:00,Comunicaciones,Municipal,0,0
26.12. 02:00,Municipal,Comunicaciones,3,2
14.12. 02:00,Comunicaciones,Xelaju,3,1
14.12. 02:00,Municipal,Coban Imperial,4,0
11.12. 02:00,Coban Imperial,Municipal,1,0
10.12. 02:00,Xelaju,Comunicaciones,2,0
06.12. 02:00,Coban Imperial,Jalapa,1,1
06.12. 02:00,Xelaju,Teculutan,2,0
03.12. 02:00,Jalapa,Coban Imperial,1,2
03.12. 02:00,Teculutan,Xelaju,2,0
30.11. 02:00,Coban Imperial,Teculutan,0,0
30.11. 02:00,Jalapa,Aurora F.C.,3,0
30.11. 02:00,Municipal,Antigua,2,1
30.11. 02:00,Xelaju,Comunicaciones,1,2
30.11. 02:00,Zacapa,Marquense,2,2
23.11. 02:00,Antigua,Zacapa,2,1
23.11. 02:00,Marquense,Jalapa,4,2
23.11. 02:00,Teculutan,Municipal,1,0
22.11. 02:00,Aurora F.C.,Xelaju,1,0
22.11. 02:00,Comunicaciones,Coban Imperial,2,1
16.11. 02:00,Coban Imperial,Aurora F.C.,2,1
16.11. 02:00,Jalapa,Antigua,3,3
16.11. 02:00,Municipal,Zacapa,1,0
16.11. 02:00,Teculutan,Comunicaciones,1,1
15.11. 02:00,Xelaju,Marquense,2,1
08.11. 02:00,Antigua,Xelaju,0,1
08.11. 02:00,Aurora F.C.,Teculutan,4,1
08.11. 02:00,Comunicaciones,Municipal,1,0
08.11. 02:00,Marquense,Coban Imperial,2,0
08.11. 02:00,Zacapa,Jalapa,2,1
02.11. 02:00,Jalapa,Municipal,3,3
02.11. 02:00,Teculutan,Marquense,1,0
01.11. 02:00,Coban Imperial,Antigua,1,0
01.11. 02:00,Comunicaciones,Aurora F.C.,4,1
01.11. 02:00,Xelaju,Zacapa,3,3
26.10. 02:00,Antigua,Teculutan,0,0
26.10. 02:00,Jalapa,Xelaju,1,0
26.10. 02:00,Marquense,Comunicaciones,4,3
26.10. 02:00,Zacapa,Coban Imperial,2,1
22.10. 02:00,Municipal,Aurora F.C.,2,0
19.10. 02:00,Coban Imperial,Jalapa,3,4
19.10. 02:00,Teculutan,Zacapa,2,2
18.10. 02:00,Aurora F.C.,Marquense,2,2
18.10. 02:00,Comunicaciones,Antigua,1,1
18.10. 02:00,Xelaju,Municipal,0,1
12.10. 02:00,Antigua,Aurora F.C.,1,1
12.10. 02:00,Jalapa,Teculutan,5,3
12.10. 02:00,Municipal,Marquense,4,1
12.10. 02:00,Zacapa,Comunicaciones,2,3
11.10. 02:00,Xelaju,Coban Imperial,1,2
05.10. 02:00,Coban Imperial,Municipal,2,0
05.10. 02:00,Comunicaciones,Jalapa,5,1
05.10. 02:00,Marquense,Antigua,2,0
05.10. 02:00,Teculutan,Xelaju,5,1
04.10. 02:00,Aurora F.C.,Zacapa,1,0
28.09. 02:00,Antigua,Municipal,1,1
28.09. 02:00,Comunicaciones,Xelaju,1,0
28.09. 02:00,Marquense,Zacapa,2,2
28.09. 02:00,Teculutan,Coban Imperial,0,0
27.09. 02:00,Aurora F.C.,Jalapa,1,1
21.09. 02:00,Coban Imperial,Comunicaciones,0,1
21.09. 02:00,Jalapa,Marquense,4,0
21.09. 02:00,Municipal,Teculutan,2,2
21.09. 02:00,Xelaju,Aurora F.C.,1,0
21.09. 02:00,Zacapa,Antigua,0,3
14.09. 02:00,Antigua,Jalapa,2,1
14.09. 02:00,Comunicaciones,Teculutan,5,2
14.09. 02:00,Marquense,Xelaju,1,3
14.09. 02:00,Zacapa,Municipal,3,3
13.09. 02:00,Aurora F.C.,Coban Imperial,0,0
07.09. 02:00,Coban Imperial,Marquense,3,1
07.09. 02:00,Jalapa,Zacapa,3,0
07.09. 02:00,Municipal,Comunicaciones,4,2
07.09. 02:00,Teculutan,Aurora F.C.,2,0
06.09. 02:00,Xelaju,Antigua,2,0
31.08. 02:00,Antigua,Coban Imperial,1,1
31.08. 02:00,Aurora F.C.,Comunicaciones,0,0
31.08. 02:00,Marquense,Teculutan,1,0
31.08. 02:00,Municipal,Jalapa,3,1
31.08. 02:00,Zacapa,Xelaju,3,1
24.08. 02:00,Aurora F.C.,Municipal,0,3
24.08. 02:00,Coban Imperial,Zacapa,1,0
24.08. 02:00,Comunicaciones,Marquense,4,0
24.08. 02:00,Teculutan,Antigua,2,1
23.08. 02:00,Xelaju,Jalapa,1,1
17.08. 02:00,Antigua,Comunicaciones,0,0
17.08. 02:00,Jalapa,Coban Imperial,0,2
17.08. 02:00,Marquense,Aurora F.C.,0,0
17.08. 02:00,Zacapa,Teculutan,2,1
15.08. 02:00,Municipal,Xelaju,2,4
10.08. 02:00,Coban Imperial,Xelaju,1,1
10.08. 02:00,Teculutan,Jalapa,1,0
09.08. 02:00,Aurora F.C.,Antigua,2,1
09.08. 02:00,Comunicaciones,Zacapa,1,1
09.08. 02:00,Marquense,Municipal,0,2
03.08. 02:00,Antigua,Marquense,1,0
03.08. 02:00,Municipal,Coban Imperial,3,2
03.08. 02:00,Zacapa,Aurora F.C.,2,2
02.08. 02:00,Jalapa,Comunicaciones,2,2
02.08. 02:00,Xelaju,Teculutan,3,1
