date,home_team,away_team,home_score,away_score
24.05. 02:00,Comunicaciones,Santa Lucia,5,2
20.05. 20:00,Santa Lucia,Comunicaciones,4,0
16.05. 23:00,Guastatoya,Santa Lucia,1,2
16.05. 02:00,Comunicaciones,Iztapa,1,1
14.05. 19:00,Santa Lucia,Guastatoya,1,0
12.05. 20:00,Iztapa,Comunicaciones,2,2
09.05. 22:00,Santa Lucia,Coban Imperial,3,0
09.05. 19:00,Municipal,Iztapa,0,0
09.05. 02:00,Comunicaciones,Sacachispas,1,0
08.05. 23:00,Guastatoya,Sanarate,4,1
06.05. 23:30,Coban Imperial,Santa Lucia,1,1
06.05. 20:00,Iztapa,Municipal,3,1
06.05. 03:00,Sacachispas,Comunicaciones,0,1
05.05. 21:00,Sanarate,Guastatoya,2,0
02.05. 19:00,Antigua,Sacachispas,1,1
02.05. 19:00,Comunicaciones,Coban Imperial,1,1
02.05. 19:00,Iztapa,Guastatoya,2,2
02.05. 19:00,Malacateco,Sanarate,0,1
02.05. 19:00,Santa Lucia,Deportivo Achuapa,0,2
02.05. 19:00,Xelaju,Municipal,0,3
29.04. 03:00,Sacachispas,Malacateco,2,1
28.04. 23:00,Coban Imperial,Antigua,4,2
28.04. 23:00,Deportivo Achuapa,Iztapa,0,3
28.04. 23:00,Guastatoya,Comunicaciones,2,0
28.04. 23:00,Municipal,Santa Lucia,2,1
28.04. 21:00,Sanarate,Xelaju,1,1
26.04. 02:00,Comunicaciones,Deportivo Achuapa,2,1
25.04. 23:30,Xelaju,Sacachispas,3,1
25.04. 20:00,Malacateco,Coban Imperial,0,0
25.04. 19:30,Antigua,Guastatoya,0,0
24.04. 23:00,Santa Lucia,Sanarate,1,0
24.04. 20:00,Iztapa,Municipal,0,0
22.04. 03:00,Sacachispas,Santa Lucia,1,2
21.04. 23:00,Guastatoya,Malacateco,0,0
21.04. 23:00,Municipal,Comunicaciones,0,1
21.04. 21:00,Sanarate,Iztapa,1,1
21.04. 20:00,Deportivo Achuapa,Antigua,1,2
21.04. 19:00,Coban Imperial,Xelaju,0,0
18.04. 23:30,Xelaju,Guastatoya,1,1
18.04. 20:00,Malacateco,Deportivo Achuapa,1,0
18.04. 19:30,Antigua,Municipal,1,1
18.04. 02:00,Comunicaciones,Sanarate,3,0
17.04. 23:00,Santa Lucia,Coban Imperial,1,1
17.04. 20:00,Iztapa,Sacachispas,4,0
15.04. 03:00,Sacachispas,Comunicaciones,1,0
14.04. 23:00,Guastatoya,Santa Lucia,1,1
14.04. 23:00,Municipal,Malacateco,3,0
14.04. 21:00,Sanarate,Antigua,1,1
14.04. 20:00,Deportivo Achuapa,Xelaju,1,1
14.04. 19:00,Coban Imperial,Iztapa,2,2
12.04. 02:00,Comunicaciones,Malacateco,1,0
11.04. 23:30,Xelaju,Antigua,3,0
11.04. 21:00,Deportivo Achuapa,Sanarate,2,2
11.04. 03:00,Sacachispas,Municipal,0,3
10.04. 21:00,Iztapa,Santa Lucia,2,0
10.04. 19:00,Coban Imperial,Guastatoya,0,1
07.04. 23:00,Antigua,Iztapa,3,2
07.04. 23:00,Guastatoya,Sacachispas,3,0
07.04. 23:00,Municipal,Deportivo Achuapa,3,0
07.04. 23:00,Santa Lucia,Comunicaciones,0,0
07.04. 21:00,Sanarate,Coban Imperial,0,0
07.04. 20:00,Malacateco,Xelaju,0,0
05.04. 02:00,Comunicaciones,Iztapa,5,0
04.04. 23:30,Xelaju,Santa Lucia,0,1
04.04. 21:30,Sanarate,Municipal,2,1
04.04. 19:30,Antigua,Malacateco,1,2
04.04. 19:00,Deportivo Achuapa,Guastatoya,1,0
04.04. 03:00,Sacachispas,Coban Imperial,1,2
02.04. 02:00,Comunicaciones,Antigua,0,0
01.04. 23:00,Guastatoya,Municipal,0,0
01.04. 03:00,Sacachispas,Sanarate,2,1
31.03. 22:00,Santa Lucia,Malacateco,1,0
31.03. 19:00,Coban Imperial,Deportivo Achuapa,3,2
30.03. 20:00,Iztapa,Xelaju,1,0
14.03. 22:00,Antigua,Santa Lucia,0,0
14.03. 20:00,Malacateco,Iztapa,1,1
14.03. 18:00,Sanarate,Guastatoya,3,2
13.03. 23:00,Xelaju,Comunicaciones,0,1
13.03. 22:00,Municipal,Coban Imperial,2,0
13.03. 20:00,Deportivo Achuapa,Sacachispas,2,1
10.03. 22:00,Guastatoya,Coban Imperial,1,1
10.03. 22:00,Municipal,Sacachispas,1,2
10.03. 22:00,Santa Lucia,Iztapa,3,1
10.03. 20:00,Sanarate,Deportivo Achuapa,2,1
10.03. 19:00,Malacateco,Comunicaciones,0,3
10.03. 18:00,Antigua,Xelaju,1,1
07.03. 22:30,Xelaju,Malacateco,0,0
07.03. 20:00,Deportivo Achuapa,Municipal,1,2
07.03. 02:00,Sacachispas,Guastatoya,0,1
07.03. 00:00,Comunicaciones,Santa Lucia,3,1
06.03. 20:00,Iztapa,Antigua,5,2
06.03. 18:00,Coban Imperial,Sanarate,2,0
03.03. 22:00,Coban Imperial,Sacachispas,2,2
03.03. 22:00,Guastatoya,Deportivo Achuapa,3,0
03.03. 22:00,Municipal,Sanarate,3,1
