date,home_team,away_team,home_score,away_score
20.05. 03:00,Independiente,Tauro,1,0
13.05. 03:00,Independiente,San Francisco,3,1
12.05. 04:00AET,Arabe Unido,Tauro,2,2
06.05. 02:00,Tauro,Arabe Unido,2,0
05.05. 04:00,San Francisco,Independiente,1,0
29.04. 01:00,Alianza,Deportivo Universitario,0,1
29.04. 01:00,Arabe Unido,San Francisco,1,1
29.04. 01:00,Plaza Amador,Independiente,0,0
29.04. 01:00,Tauro,Miguelito,3,0
28.04. 03:30,Santa Gema,Atl. Veraguense,1,0
22.04. 03:00,Alianza,Plaza Amador,2,0
22.04. 03:00,Atl. Veraguense,Tauro,2,2
22.04. 03:00,Deportivo Universitario,Arabe Unido,1,1
22.04. 03:00,Miguelito,Independiente,0,1
22.04. 03:00,San Francisco,Santa Gema,0,0
15.04. 02:00,Atl. Veraguense,Miguelito,0,0
15.04. 01:00,Alianza,Santa Gema,0,0
15.04. 01:00,Deportivo Universitario,Tauro,0,0
15.04. 00:00,Arabe Unido,Plaza Amador,0,0
14.04. 04:00,San Francisco,Independiente,2,1
11.04. 03:00,Tauro,Atl. Veraguense,2,1
08.04. 02:00,Independiente,Atl. Veraguense,4,2
08.04. 01:00,Plaza Amador,Miguelito,1,2
07.04. 03:00,Arabe Unido,Alianza,1,0
07.04. 03:00,Santa Gema,Deportivo Universitario,1,1
07.04. 03:00,Tauro,San Francisco,2,1
30.03. 03:00,Independiente,Deportivo Universitario,3,0
30.03. 03:00,Tauro,Alianza,1,0
29.03. 03:00,Miguelito,San Francisco,0,1
29.03. 03:00,Plaza Amador,Atl. Veraguense,2,1
29.03. 03:00,Santa Gema,Arabe Unido,1,0
25.03. 00:00,Alianza,Independiente,1,0
25.03. 00:00,Deportivo Universitario,Miguelito,0,0
25.03. 00:00,Santa Gema,Plaza Amador,1,0
24.03. 03:00,San Francisco,Atl. Veraguense,3,0
24.03. 02:00,Arabe Unido,Tauro,3,2
18.03. 23:00,Miguelito,Alianza,0,2
18.03. 01:00,Tauro,Santa Gema,0,1
18.03. 00:00,Atl. Veraguense,Deportivo Universitario,1,0
18.03. 00:00,Plaza Amador,San Francisco,1,2
17.03. 03:00,Independiente,Arabe Unido,3,1
11.03. 23:00,Deportivo Universitario,San Francisco,0,0
11.03. 01:00,Tauro,Plaza Amador,2,1
11.03. 00:00,Alianza,Atl. Veraguense,3,0
10.03. 02:00,Arabe Unido,Miguelito,1,1
10.03. 02:00,Santa Gema,Independiente,0,0
04.03. 01:00,Atl. Veraguense,Arabe Unido,1,4
04.03. 01:00,Tauro,Independiente,3,3
04.03. 00:00,Miguelito,Santa Gema,2,1
03.03. 23:00,Plaza Amador,Deportivo Universitario,2,1
03.03. 03:00,San Francisco,Alianza,0,0
25.02. 23:00,Miguelito,Tauro,3,2
25.02. 23:00,Plaza Amador,Independiente,2,0
25.02. 01:00,Atl. Veraguense,Santa Gema,2,2
25.02. 00:00,Deportivo Universitario,Alianza,2,2
25.02. 00:00,San Francisco,Arabe Unido,2,0
23.02. 02:00,Independiente,Miguelito,3,2
21.02. 02:00,Arabe Unido,Deportivo Universitario,1,2
21.02. 02:00,Plaza Amador,Alianza,1,0
21.02. 02:00,Santa Gema,San Francisco,0,1
18.02. 23:00,Miguelito,Atl. Veraguense,1,0
18.02. 02:00,Tauro,Deportivo Universitario,2,1
18.02. 01:00,Independiente,San Francisco,0,1
17.02. 23:45,Plaza Amador,Arabe Unido,1,2
17.02. 02:00,Santa Gema,Alianza,0,0
09.02. 02:00,Deportivo Universitario,Santa Gema,1,0
09.02. 02:00,Miguelito,Plaza Amador,3,2
09.02. 02:00,San Francisco,Tauro,1,1
08.02. 02:00,Alianza,Arabe Unido,0,2
08.02. 02:00,Independiente,Atl. Veraguense,5,2
04.02. 02:00Awrd,Alianza,Tauro,3,0
04.02. 01:00,Atl. Veraguense,Plaza Amador,1,0
04.02. 00:00,Deportivo Universitario,Independiente,1,2
03.02. 03:00,San Francisco,Miguelito,2,2
03.02. 02:00,Arabe Unido,Santa Gema,0,0
28.01. 23:00,Miguelito,Deportivo Universitario,2,2
28.01. 02:00,Atl. Veraguense,San Francisco,0,0
28.01. 01:00,Independiente,Alianza,2,2
28.01. 01:00,Tauro,Arabe Unido,0,0
28.01. 00:00,Plaza Amador,Santa Gema,1,1
25.01. 02:00,Alianza,Miguelito,2,2
25.01. 02:00,Santa Gema,Tauro,1,3
24.01. 02:00,Arabe Unido,Independiente,2,0
24.01. 02:00,Deportivo Universitario,Atl. Veraguense,1,0
24.01. 02:00,San Francisco,Plaza Amador,1,2
21.01. 01:00,Independiente,Santa Gema,1,0
21.01. 01:00,Miguelito,Arabe Unido,1,2
21.01. 00:00,Plaza Amador,Tauro,0,0
20.01. 22:00,Atl. Veraguense,Alianza,0,2
20.01. 03:00,San Francisco,Deportivo Universitario,0,0
14.01. 22:00,Independiente,Tauro,0,0
14.01. 00:00,Alianza,San Francisco,2,1
14.01. 00:00,Deportivo Universitario,Plaza Amador,1,0
13.01. 22:00,Santa Gema,Miguelito,1,1
13.01. 02:00,Arabe Unido,Atl. Veraguense,2,0
03.12. 02:00,Deportivo Universitario,Arabe Unido,5,1
26.11. 02:00,Tauro,Deportivo Universitario,1,2
25.11. 23:00Pen,Plaza Amador,Arabe Unido,0,2
20.11. 00:00,Arabe Unido,Plaza Amador,0,1
19.11. 01:00,Deportivo Universitario,Tauro,0,0
12.11. 00:00,Alianza,Atl. Veraguense,2,0
12.11. 00:00,Arabe Unido,Tauro,0,0
12.11. 00:00,Deportivo Universitario,Santa Gema,1,1
12.11. 00:00,Independiente,Miguelito,0,0
12.11. 00:00,San Francisco,Plaza Amador,2,1
29.10. 01:00,Miguelito,Deportivo Universitario,0,2
29.10. 01:00,Plaza Amador,Independiente,2,0
29.10. 01:00,Santa Gema,Alianza,2,0
29.10. 01:00,Tauro,San Francisco,4,2
28.10. 23:00,Atl. Veraguense,Arabe Unido,2,1
22.10. 01:00,Miguelito,San Francisco,1,0
22.10. 01:00,Plaza Amador,Tauro,1,0
21.10. 23:00,Atl. Veraguense,Deportivo Universitario,1,1
21.10. 03:00,Arabe Unido,Alianza,2,1
21.10. 03:00,Santa Gema,Independiente,1,1
16.10. 00:00,Independiente,Atl. Veraguense,0,2
15.10. 02:00,Tauro,Miguelito,2,0
15.10. 01:00,Plaza Amador,Arabe Unido,0,1
14.10. 04:00,Deportivo Universitario,Alianza,2,1
14.10. 04:00,San Francisco,Santa Gema,2,3
09.10. 00:00,Miguelito,Plaza Amador,1,2
08.10. 01:00,Alianza,Independiente,0,0
08.10. 01:00,Arabe Unido,Deportivo Universitario,1,1
07.10. 23:00,Atl. Veraguense,San Francisco,2,2
07.10. 23:00,Tauro,Santa Gema,2,0
02.10. 00:00,Independiente,Deportivo Universitario,1,0
02.10. 00:00,Tauro,Atl. Veraguense,4,1
01.10. 01:00,Miguelito,Arabe Unido,0,0
01.10. 01:00,Plaza Amador,Santa Gema,1,0
30.09. 04:00,San Francisco,Alianza,3,0
28.09. 03:00,Alianza,Tauro,0,0
28.09. 03:00,Arabe Unido,Independiente,2,1
28.09. 03:00,Deportivo Universitario,San Francisco,1,1
28.09. 03:00,Santa Gema,Miguelito,2,3
27.09. 23:00,Atl. Veraguense,Plaza Amador,0,0
25.09. 00:00,Miguelito,Atl. Veraguense,2,2
25.09. 00:00,Plaza Amador,Alianza,0,1
25.09. 00:00,Santa Gema,Arabe Unido,1,1
24.09. 02:00,Tauro,Deportivo Universitario,2,1
24.09. 01:00,Independiente,San Francisco,2,1
18.09. 00:00,Arabe Unido,San Francisco,0,0
18.09. 00:00,Deportivo Universitario,Plaza Amador,1,1
17.09. 01:00,Alianza,Miguelito,2,2
17.09. 01:00,Santa Gema,Atl. Veraguense,0,1
17.09. 00:00,Independiente,Tauro,0,2
11.09. 00:00,Miguelito,Independiente,2,0
10.09. 02:00,Tauro,Arabe Unido,0,0
10.09. 01:00,Plaza Amador,San Francisco,1,1
10.09. 01:00,Santa Gema,Deportivo Universitario,2,1
09.09. 23:00,Atl. Veraguense,Alianza,3,1
04.09. 00:00,Independiente,Plaza Amador,1,3
03.09. 01:00,Alianza,Santa Gema,0,0
03.09. 01:00,Arabe Unido,Atl. Veraguense,4,1
03.09. 01:00,Deportivo Universitario,Miguelito,2,1
03.09. 01:00,San Francisco,Tauro,1,2
28.08. 02:00,Alianza,Arabe Unido,0,1
28.08. 00:00,Independiente,Santa Gema,1,0
27.08. 04:00,Tauro,Plaza Amador,1,1
27.08. 01:00,Deportivo Universitario,Atl. Veraguense,3,0
26.08. 04:00,San Francisco,Miguelito,1,0
21.08. 00:00,Arabe Unido,Plaza Amador,1,1
20.08. 01:00,Miguelito,Tauro,2,2
19.08. 23:00,Atl. Veraguense,Independiente,0,1
19.08. 04:00,Alianza,Deportivo Universitario,0,0
19.08. 03:00,Santa Gema,San Francisco,0,2
14.08. 00:00,Deportivo Universitario,Arabe Unido,1,1
13.08. 03:00,Santa Gema,Tauro,0,0
13.08. 01:00,Plaza Amador,Miguelito,1,1
12.08. 04:00,Independiente,Alianza,1,0
12.08. 03:00,San Francisco,Atl. Veraguense,2,3
07.08. 00:00,Arabe Unido,Miguelito,1,1
06.08. 03:00,Santa Gema,Plaza Amador,0,1
06.08. 01:00,Alianza,San Francisco,0,2
06.08. 01:00,Deportivo Universitario,Independiente,1,0
05.08. 23:00,Atl. Veraguense,Tauro,1,2
31.07. 00:00,Independiente,Arabe Unido,0,1
30.07. 02:00,Tauro,Alianza,2,0
30.07. 01:00,Miguelito,Santa Gema,0,0
30.07. 01:00,Plaza Amador,Atl. Veraguense,1,0
29.07. 03:00,San Francisco,Deportivo Universitario,1,1
23.07. 01:00,Alianza,Plaza Amador,1,2
23.07. 01:00,Deportivo Universitario,Tauro,2,0
22.07. 23:00,Atl. Veraguense,Miguelito,1,0
22.07. 03:00,Arabe Unido,Santa Gema,2,1
22.07. 03:00,Independiente,San Francisco,1,0
17.07. 02:00,Miguelito,Alianza,1,3
16.07. 23:00,Atl. Veraguense,Santa Gema,2,1
16.07. 02:00,Plaza Amador,Deportivo Universitario,3,0
15.07. 04:00,Tauro,Independiente,1,1
15.07. 03:00,San Francisco,Arabe Unido,0,2
