date,home_team,away_team,home_score,away_score
28.05. 03:00,Tauro,Arabe Unido,1,0
21.05. 03:00,Tauro,Atl. Veraguense,2,1
21.05. 01:00,Plaza Amador,Arabe Unido,0,1
15.05. 01:00,Atl. Veraguense,Tauro,1,1
13.05. 03:00,Arabe Unido,Plaza Amador,1,1
07.05. 02:00,Alianza,San Francisco,1,2
07.05. 02:00,Atl. Nacional,Plaza Amador,0,4
07.05. 02:00,Deportivo Universitario,Miguelito,1,0
07.05. 02:00,Santa Gema,Arabe Unido,0,1
07.05. 02:00,Tauro,Atl. Veraguense,2,1
30.04. 23:00,Atl. Veraguense,Deportivo Universitario,1,1
30.04. 01:00,Arabe Unido,Alianza,1,0
30.04. 01:00,Miguelito,Atl. Nacional,2,3
30.04. 01:00,San Francisco,Tauro,1,2
30.04. 01:00,Santa Gema,Plaza Amador,0,1
24.04. 02:30,Alianza,Santa Gema,1,0
24.04. 00:00,Plaza Amador,Miguelito,1,2
23.04. 01:00,Deportivo Universitario,San Francisco,1,2
23.04. 01:00,Tauro,Arabe Unido,0,0
23.04. 00:00,Atl. Nacional,Atl. Veraguense,0,6
13.04. 03:00,Alianza,Tauro,1,0
13.04. 03:00,Arabe Unido,Deportivo Universitario,3,2
13.04. 03:00,Atl. Veraguense,Plaza Amador,0,1
13.04. 03:00,San Francisco,Atl. Nacional,3,2
12.04. 03:00,Santa Gema,Miguelito,2,1
10.04. 00:00,Atl. Nacional,Arabe Unido,0,2
09.04. 02:30,Plaza Amador,San Francisco,3,1
09.04. 01:00,Deportivo Universitario,Alianza,1,3
09.04. 01:00,Tauro,Santa Gema,0,0
08.04. 04:00,Miguelito,Atl. Veraguense,1,1
02.04. 01:00,Alianza,Atl. Nacional,0,1
02.04. 01:00,Santa Gema,Atl. Veraguense,0,0
02.04. 01:00,Tauro,Deportivo Universitario,0,1
01.04. 04:00,Arabe Unido,Plaza Amador,0,1
01.04. 04:00,San Francisco,Miguelito,2,0
27.03. 00:00,Plaza Amador,Alianza,2,1
26.03. 03:00,Atl. Veraguense,San Francisco,0,2
26.03. 00:00,Deportivo Universitario,Santa Gema,1,1
26.03. 00:00,Miguelito,Arabe Unido,1,1
25.03. 03:00,Atl. Nacional,Tauro,0,1
19.03. 23:00,Alianza,Miguelito,1,0
19.03. 23:00,Arabe Unido,Atl. Veraguense,0,1
19.03. 01:00,Tauro,Plaza Amador,0,1
19.03. 00:00,Deportivo Universitario,Atl. Nacional,2,2
18.03. 03:00,Santa Gema,San Francisco,1,0
16.03. 02:00,Alianza,Atl. Veraguense,0,2
16.03. 02:00,Plaza Amador,Deportivo Universitario,1,2
16.03. 02:00,Tauro,Miguelito,1,1
15.03. 02:00,Atl. Nacional,Santa Gema,0,0
15.03. 02:00,San Francisco,Arabe Unido,2,2
13.03. 00:00,Atl. Veraguense,Tauro,1,1
12.03. 00:30,Miguelito,Deportivo Universitario,0,0
12.03. 00:00,Plaza Amador,Atl. Nacional,1,0
11.03. 03:00,Arabe Unido,Santa Gema,2,1
11.03. 03:00,San Francisco,Alianza,2,1
05.03. 23:00,Plaza Amador,Santa Gema,2,0
05.03. 01:00,Tauro,San Francisco,1,1
05.03. 00:00,Alianza,Arabe Unido,1,2
05.03. 00:00,Deportivo Universitario,Atl. Veraguense,1,1
04.03. 03:00,Atl. Nacional,Miguelito,1,1
20.02. 00:00,Atl. Veraguense,Atl. Nacional,3,0
19.02. 00:00,Miguelito,Plaza Amador,1,2
19.02. 00:00,Santa Gema,Alianza,2,2
18.02. 03:00,Arabe Unido,Tauro,3,5
18.02. 03:00,San Francisco,Deportivo Universitario,0,0
12.02. 23:00,Miguelito,Santa Gema,1,0
12.02. 23:00,Plaza Amador,Atl. Veraguense,0,0
12.02. 23:00,Tauro,Alianza,1,1
12.02. 00:00,Atl. Nacional,San Francisco,0,1
