date,home_team,away_team,home_score,away_score
01.12. 00:15,Independiente,Plaza Amador,2,1
24.11. 02:00,Plaza Amador,Arabe Unido,3,2
23.11. 23:00,Independiente,Veraguas,1,0
17.11. 22:00,Veraguas,Independiente,1,2
17.11. 02:00,Arabe Unido,Plaza Amador,1,2
10.11. 00:00,Deportivo Universitario,Arabe Unido,0,1
09.11. 02:30,Miguelito,Veraguas,2,3
02.11. 02:30,Alianza,Miguelito,0,1
02.11. 02:30,Arabe Unido,Plaza Amador,0,0
02.11. 02:30,Potros del Este,Tauro,1,1
01.11. 22:00,Herrera,Independiente,1,2
01.11. 22:00,San Francisco,UMECIT,0,2
01.11. 22:00,Veraguas,Deportivo Universitario,0,0
27.10. 02:30,Alianza,Tauro,0,1
27.10. 02:30,Arabe Unido,Potros del Este,1,1
27.10. 02:30,Miguelito,Plaza Amador,0,0
26.10. 23:00,Deportivo Universitario,Independiente,3,0
26.10. 23:00,San Francisco,Herrera,1,0
26.10. 23:00,UMECIT,Veraguas,0,1
22.10. 03:30,Tauro,Arabe Unido,2,1
21.10. 01:15,Miguelito,Potros del Este,2,1
20.10. 23:00,Herrera,Veraguas,0,0
20.10. 03:15,Plaza Amador,Alianza,2,1
20.10. 01:00,Deportivo Universitario,UMECIT,0,1
19.10. 03:30,Independiente,San Francisco,1,0
15.10. 03:30,Independiente,Veraguas,2,4
14.10. 01:15,Potros del Este,Plaza Amador,3,2
13.10. 23:00,Herrera,UMECIT,2,0
13.10. 03:15,Arabe Unido,Alianza,2,1
13.10. 01:00,Deportivo Universitario,San Francisco,1,0
12.10. 03:30,Tauro,Miguelito,2,0
08.10. 03:30,Independiente,UMECIT,2,1
07.10. 01:15,Potros del Este,Alianza,2,0
06.10. 23:00,Herrera,Deportivo Universitario,0,1
06.10. 03:15,Arabe Unido,Miguelito,0,0
06.10. 01:00,Veraguas,San Francisco,1,1
05.10. 03:30,Tauro,Plaza Amador,1,1
01.10. 03:30,Independiente,Arabe Unido,1,1
30.09. 01:15,Miguelito,Herrera,1,0
29.09. 23:00,Tauro,UMECIT,1,1
29.09. 03:15,Plaza Amador,Deportivo Universitario,2,1
29.09. 01:00,Veraguas,Alianza,0,2
28.09. 03:30,San Francisco,Potros del Este,1,1
24.09. 03:30,Independiente,Tauro,2,0
23.09. 02:00,Veraguas,Potros del Este,4,0
22.09. 03:15,Arabe Unido,Herrera,2,1
22.09. 01:00,Deportivo Universitario,Miguelito,0,2
21.09. 23:00,UMECIT,Plaza Amador,0,1
21.09. 03:30,Alianza,San Francisco,3,1
17.09. 03:30,Potros del Este,Independiente,1,4
16.09. 01:15,Miguelito,Veraguas,2,1
15.09. 23:00,UMECIT,Alianza,3,1
15.09. 03:15,Plaza Amador,San Francisco,1,0
15.09. 01:00,Deportivo Universitario,Arabe Unido,0,0
14.09. 03:30,Herrera,Tauro,0,1
10.09. 03:30,Tauro,Deportivo Universitario,4,1
09.09. 01:15,Alianza,Independiente,1,0
08.09. 23:00,Potros del Este,Herrera,2,2
08.09. 03:15,Arabe Unido,UMECIT,1,0
08.09. 01:00,Veraguas,Plaza Amador,0,1
07.09. 03:30,San Francisco,Miguelito,0,1
03.09. 03:30,Independiente,Miguelito,0,0
02.09. 01:15,Tauro,San Francisco,1,1
01.09. 23:00,UMECIT,Potros del Este,2,0
01.09. 03:15,Arabe Unido,Veraguas,4,1
31.08. 23:00,Herrera,Plaza Amador,1,1
31.08. 03:30,Deportivo Universitario,Alianza,1,2
27.08. 03:30,Potros del Este,Deportivo Universitario,1,0
26.08. 01:15,Veraguas,Tauro,2,1
25.08. 23:00,San Francisco,Arabe Unido,0,0
25.08. 03:15,Plaza Amador,Independiente,2,2
25.08. 01:00,Miguelito,UMECIT,1,1
24.08. 03:30,Alianza,Herrera,1,0
20.08. 03:30,San Francisco,Deportivo Universitario,1,2
19.08. 01:15,Miguelito,Tauro,1,2
18.08. 23:00,UMECIT,Herrera,1,0
18.08. 03:15,Plaza Amador,Potros del Este,1,0
18.08. 01:00,Veraguas,Independiente,0,2
17.08. 03:30,Alianza,Arabe Unido,1,0
13.08. 03:30,Veraguas,UMECIT,0,0
12.08. 01:15,Potros del Este,Arabe Unido,0,2
11.08. 23:00,Herrera,San Francisco,3,3
11.08. 03:15,Plaza Amador,Miguelito,1,0
11.08. 01:00,Independiente,Deportivo Universitario,1,0
10.08. 03:30,Tauro,Alianza,0,0
06.08. 03:30,Miguelito,Arabe Unido,1,0
05.08. 01:15,UMECIT,Independiente,0,0
04.08. 23:00,Alianza,Potros del Este,0,0
04.08. 03:15,Plaza Amador,Tauro,1,0
04.08. 01:00,Deportivo Universitario,Herrera,4,2
03.08. 03:30,San Francisco,Veraguas,1,2
30.07. 03:30,Veraguas,Herrera,0,0
29.07. 01:15,Alianza,Plaza Amador,2,2
28.07. 23:00,Potros del Este,Miguelito,1,1
28.07. 03:15,Arabe Unido,Tauro,3,1
28.07. 01:00,UMECIT,Deportivo Universitario,0,1
27.07. 03:30,San Francisco,Independiente,1,2
23.07. 03:30,Independiente,Herrera,1,0
22.07. 01:15,Alianza,Miguelito,0,3
21.07. 23:00,UMECIT,San Francisco,0,2
21.07. 03:15,Plaza Amador,Arabe Unido,0,2
21.07. 01:00,Deportivo Universitario,Veraguas,3,2
20.07. 03:30,Tauro,Potros del Este,0,0
02.06. 02:15,Tauro,Plaza Amador,2,0
26.05. 03:00,Potros del Este,Plaza Amador,0,1
25.05. 03:30,San Francisco,Tauro,0,0
19.05. 03:00,Plaza Amador,Potros del Este,1,1
18.05. 23:00,Tauro,San Francisco,2,1
13.05. 00:00,Herrera,Plaza Amador,1,2
11.05. 22:00,Tauro,Independiente,4,1
03.05. 03:00,Independiente,Herrera,1,0
03.05. 03:00,UMECIT,Deportivo Universitario,1,1
03.05. 03:00,Veraguas,San Francisco,0,1
02.05. 23:00,Alianza,Miguelito,0,1
02.05. 23:00,Plaza Amador,Arabe Unido,1,0
02.05. 23:00,Tauro,Potros del Este,0,0
28.04. 03:00,Potros del Este,Plaza Amador,1,0
28.04. 03:00,Tauro,Alianza,0,0
27.04. 23:00,Arabe Unido,Miguelito,1,1
27.04. 23:00,Herrera,Veraguas,4,3
27.04. 23:00,Independiente,Deportivo Universitario,2,1
27.04. 23:00,UMECIT,San Francisco,1,0
22.04. 01:15,Miguelito,Potros del Este,3,2
21.04. 23:00,UMECIT,Independiente,0,0
21.04. 03:30,Plaza Amador,Tauro,0,3
21.04. 01:15,Deportivo Universitario,Veraguas,2,1
20.04. 23:00,Herrera,San Francisco,0,1
20.04. 03:00,Arabe Unido,Alianza,0,2
18.04. 03:30,Independiente,Veraguas,3,1
18.04. 01:15,Herrera,UMECIT,2,1
17.04. 23:00,Alianza,Potros del Este,0,0
17.04. 03:30,Deportivo Universitario,San Francisco,0,1
17.04. 01:15,Plaza Amador,Miguelito,1,2
16.04. 23:00,Tauro,Arabe Unido,2,0
15.04. 01:15,Deportivo Universitario,Herrera,1,2
14.04. 23:00,Plaza Amador,Alianza,1,1
14.04. 03:30,Miguelito,Tauro,2,1
14.04. 01:15,Veraguas,UMECIT,2,1
13.04. 23:00,Potros del Este,Arabe Unido,4,2
13.04. 03:00,San Francisco,Independiente,3,1
08.04. 01:15,Herrera,Miguelito,1,1
07.04. 23:00,Alianza,Veraguas,3,2
07.04. 03:30,UMECIT,Tauro,1,2
07.04. 01:15,Deportivo Universitario,Plaza Amador,0,4
06.04. 23:00,Potros del Este,San Francisco,2,3
06.04. 03:00,Arabe Unido,Independiente,1,4
25.03. 00:15,Plaza Amador,UMECIT,3,1
