date,home_team,away_team,home_score,away_score
02.06. 01:00Pen,San Francisco,Independiente,1,2
26.05. 03:00,San Francisco,Tauro,1,0
25.05. 03:00Pen,Arabe Unido,Independiente,2,2
20.05. 01:00,Independiente,Arabe Unido,2,1
19.05. 02:00,Tauro,San Francisco,1,1
15.05. 03:00,Independiente,Deportivo Universitario,2,1
15.05. 03:00,Tauro,Miguelito,1,0
11.05. 03:00,Arabe Unido,Alianza,4,1
11.05. 03:00,Deportivo Universitario,Miguelito,2,1
11.05. 03:00,Plaza Amador,Tauro,0,1
11.05. 03:00,Potros del Este,Independiente,1,2
11.05. 03:00Awrd,San Francisco,Santa Gema,3,0
04.05. 03:00Awrd,Santa Gema,Potros del Este,0,3
03.05. 03:00,Alianza,Plaza Amador,0,3
03.05. 03:00,Arabe Unido,Deportivo Universitario,1,2
03.05. 03:00,Independiente,Miguelito,2,1
03.05. 03:00,Tauro,San Francisco,1,3
29.04. 01:00Awrd,Miguelito,Santa Gema,3,0
29.04. 01:00,Potros del Este,Tauro,1,0
27.04. 22:30,Deportivo Universitario,Independiente,1,4
27.04. 04:00,San Francisco,Alianza,2,2
27.04. 03:00,Plaza Amador,Arabe Unido,2,1
18.04. 03:00,Alianza,Potros del Este,1,0
18.04. 03:00,Arabe Unido,San Francisco,1,4
18.04. 03:00,Plaza Amador,Deportivo Universitario,0,0
18.04. 03:00Awrd,Santa Gema,Independiente,0,3
18.04. 03:00,Tauro,Miguelito,2,1
14.04. 01:00,Independiente,Tauro,4,3
14.04. 01:00,Miguelito,Alianza,1,1
13.04. 22:30Awrd,Deportivo Universitario,Santa Gema,3,0
13.04. 04:00,San Francisco,Plaza Amador,2,1
13.04. 03:00,Potros del Este,Arabe Unido,0,1
10.04. 03:00,Miguelito,Independiente,1,0
07.04. 02:00Awrd,Tauro,Santa Gema,3,0
07.04. 01:00,Alianza,Independiente,0,2
07.04. 01:00,Plaza Amador,Potros del Este,0,0
06.04. 04:00,San Francisco,Deportivo Universitario,0,0
06.04. 03:00,Arabe Unido,Miguelito,1,0
01.04. 01:00,Independiente,Arabe Unido,0,2
01.04. 01:00,Potros del Este,San Francisco,1,1
31.03. 01:00,Santa Gema,Alianza,0,4
31.03. 00:00,Miguelito,Plaza Amador,0,0
30.03. 21:30,Deportivo Universitario,Tauro,0,0
28.03. 02:00,Alianza,Tauro,0,2
28.03. 02:00,Arabe Unido,Santa Gema,3,0
28.03. 02:00,Plaza Amador,Independiente,1,0
28.03. 02:00,San Francisco,Miguelito,2,1
27.03. 21:30,Deportivo Universitario,Potros del Este,0,4
25.03. 00:00,Independiente,San Francisco,2,2
25.03. 00:00,Potros del Este,Miguelito,1,0
24.03. 21:30,Deportivo Universitario,Alianza,3,0
24.03. 03:00,Santa Gema,Plaza Amador,0,1
24.03. 01:00,Tauro,Arabe Unido,0,0
21.03. 02:00,Independiente,Santa Gema,2,0
19.03. 00:00,Independiente,Potros del Este,0,0
18.03. 00:00,Miguelito,Deportivo Universitario,1,0
17.03. 01:00,Tauro,Plaza Amador,2,1
17.03. 00:00,Alianza,Arabe Unido,0,1
17.03. 00:00,Santa Gema,San Francisco,1,3
14.03. 02:00,Deportivo Universitario,Arabe Unido,1,2
14.03. 02:00Awrd,Potros del Este,Santa Gema,3,0
14.03. 02:00,San Francisco,Tauro,2,0
13.03. 02:00,Plaza Amador,Alianza,1,1
11.03. 00:00,Santa Gema,Miguelito,0,1
10.03. 01:00,Tauro,Potros del Este,1,1
10.03. 00:00,Alianza,San Francisco,0,1
10.03. 00:00,Independiente,Deportivo Universitario,0,0
09.03. 02:00,Arabe Unido,Plaza Amador,1,1
28.02. 02:00,Deportivo Universitario,Plaza Amador,0,1
28.02. 02:00,Miguelito,Tauro,1,1
27.02. 02:00,Potros del Este,Alianza,3,0
27.02. 02:00,San Francisco,Arabe Unido,1,1
25.02. 00:00,Santa Gema,Deportivo Universitario,2,4
24.02. 01:00,Tauro,Independiente,2,1
24.02. 00:00,Alianza,Miguelito,0,1
24.02. 00:00,Plaza Amador,San Francisco,0,1
23.02. 02:00,Arabe Unido,Potros del Este,2,0
18.02. 00:00,Santa Gema,Tauro,1,2
17.02. 00:00,Deportivo Universitario,San Francisco,1,2
17.02. 00:00,Independiente,Alianza,2,0
17.02. 00:00,Miguelito,Arabe Unido,0,0
17.02. 00:00,Potros del Este,Plaza Amador,0,0
14.02. 02:00,Alianza,Santa Gema,3,1
14.02. 02:00,Arabe Unido,Independiente,3,3
14.02. 02:00,Plaza Amador,Miguelito,0,1
14.02. 02:00,San Francisco,Potros del Este,3,0
14.02. 02:00,Tauro,Deportivo Universitario,4,0
11.02. 00:00,Independiente,Plaza Amador,2,1
11.02. 00:00,Miguelito,San Francisco,2,1
11.02. 00:00,Potros del Este,Deportivo Universitario,0,2
10.02. 01:00,Tauro,Alianza,0,1
09.02. 02:00,Santa Gema,Arabe Unido,2,3
04.02. 00:00,Miguelito,Potros del Este,5,2
03.02. 00:00,Alianza,Deportivo Universitario,0,3
03.02. 00:00Awrd,Plaza Amador,Santa Gema,3,0
02.02. 03:00,San Francisco,Independiente,0,1
02.02. 02:00,Arabe Unido,Tauro,1,0
02.12. 02:00AET,Potros del Este,Tauro,1,2
25.11. 01:00,Potros del Este,San Francisco,1,2
24.11. 02:00,Arabe Unido,Tauro,1,1
19.11. 00:00,San Francisco,Potros del Este,1,3
18.11. 02:00,Tauro,Arabe Unido,2,0
15.11. 03:00,Tauro,Alianza,1,0
15.11. 02:00,Plaza Amador,San Francisco,1,2
10.11. 02:00,Alianza,Santa Gema,2,2
10.11. 02:00,Independiente,Tauro,2,2
10.11. 02:00,Plaza Amador,Miguelito,0,1
10.11. 02:00,Potros del Este,Deportivo Universitario,0,3
10.11. 02:00,San Francisco,Arabe Unido,0,1
04.11. 01:00,Deportivo Universitario,San Francisco,0,1
03.11. 02:00,Independiente,Santa Gema,1,1
03.11. 02:00,Miguelito,Tauro,1,3
03.11. 00:00,Plaza Amador,Arabe Unido,1,3
02.11. 02:00,Alianza,Potros del Este,1,0
28.10. 02:00,Tauro,Plaza Amador,0,0
28.10. 01:00,Deportivo Universitario,Alianza,1,1
28.10. 01:00,Santa Gema,San Francisco,0,1
27.10. 03:00,Arabe Unido,Independiente,2,0
27.10. 03:00,Potros del Este,Miguelito,2,1
22.10. 01:00,Potros del Este,San Francisco,0,0
21.10. 01:00,Alianza,Miguelito,1,1
21.10. 01:00,Deportivo Universitario,Independiente,2,1
21.10. 01:00,Santa Gema,Plaza Amador,0,2
20.10. 03:00,Arabe Unido,Tauro,0,0
18.10. 03:00,Independiente,Potros del Este,0,0
18.10. 03:00,Plaza Amador,Deportivo Universitario,1,1
17.10. 03:00,Miguelito,Arabe Unido,1,0
17.10. 03:00,San Francisco,Alianza,1,0
17.10. 03:00,Tauro,Santa Gema,3,0
15.10. 01:00,Potros del Este,Plaza Amador,1,0
14.10. 01:00,Alianza,Independiente,2,1
14.10. 01:00,Deportivo Universitario,Tauro,0,4
14.10. 00:30,Santa Gema,Arabe Unido,1,2
13.10. 04:00,San Francisco,Miguelito,2,2
08.10. 01:00,Miguelito,Santa Gema,1,1
07.10. 03:00,Arabe Unido,Deportivo Universitario,1,0
07.10. 02:00,Tauro,Potros del Este,1,1
07.10. 01:00,Independiente,San Francisco,1,1
07.10. 01:00,Plaza Amador,Alianza,1,1
04.10. 03:00,Arabe Unido,San Francisco,2,1
04.10. 03:00,Deportivo Universitario,Potros del Este,0,2
04.10. 03:00,Tauro,Independiente,1,3
01.10. 01:00,Alianza,Tauro,0,1
01.10. 01:00,Potros del Este,Arabe Unido,2,0
30.09. 03:00,Deportivo Universitario,Santa Gema,1,1
30.09. 01:00,Independiente,Miguelito,1,1
29.09. 04:00,San Francisco,Plaza Amador,1,0
24.09. 01:00,Arabe Unido,Alianza,1,0
24.09. 01:00,Miguelito,Deportivo Universitario,1,3
24.09. 01:00,Santa Gema,Potros del Este,1,2
23.09. 04:00,San Francisco,Tauro,2,3
22.09. 04:00,Plaza Amador,Independiente,2,1
20.09. 04:00,Miguelito,Plaza Amador,1,2
20.09. 03:00,Santa Gema,Alianza,2,0
17.09. 01:00,Potros del Este,Alianza,2,2
16.09. 03:00,San Francisco,Deportivo Universitario,1,1
16.09. 02:00,Tauro,Miguelito,5,0
15.09. 03:00,Arabe Unido,Plaza Amador,0,1
15.09. 03:00,Santa Gema,Independiente,0,2
10.09. 01:00,Plaza Amador,Tauro,2,1
09.09. 01:00,Alianza,Deportivo Universitario,2,0
09.09. 01:00,Independiente,Arabe Unido,2,0
08.09. 04:00,San Francisco,Santa Gema,1,2
08.09. 03:00,Miguelito,Potros del Este,0,0
03.09. 01:00,Miguelito,Alianza,0,1
03.09. 01:00,Tauro,Arabe Unido,4,1
02.09. 01:00,Independiente,Deportivo Universitario,2,2
02.09. 01:00,Plaza Amador,Santa Gema,1,1
01.09. 04:00,San Francisco,Potros del Este,1,2
27.08. 01:00Awrd,Potros del Este,Independiente,3,0
27.08. 01:00,Santa Gema,Tauro,2,1
26.08. 01:00,Alianza,San Francisco,1,0
26.08. 01:00,Arabe Unido,Miguelito,1,1
26.08. 01:00,Deportivo Universitario,Plaza Amador,0,0
20.08. 01:00,Miguelito,San Francisco,1,2
19.08. 01:00,Independiente,Alianza,0,0
19.08. 01:00,Plaza Amador,Potros del Este,1,1
18.08. 03:00,Arabe Unido,Santa Gema,2,2
18.08. 03:00,Tauro,Deportivo Universitario,1,2
13.08. 01:00,Potros del Este,Tauro,0,0
12.08. 22:00,Deportivo Universitario,Arabe Unido,1,0
12.08. 01:00,Alianza,Plaza Amador,0,0
12.08. 01:00,Santa Gema,Miguelito,1,1
11.08. 04:00,San Francisco,Independiente,1,2
06.08. 01:00,Tauro,Alianza,2,2
05.08. 01:00,Miguelito,Independiente,1,1
05.08. 01:00,Plaza Amador,San Francisco,0,1
05.08. 01:00,Santa Gema,Deportivo Universitario,2,1
04.08. 03:00,Arabe Unido,Potros del Este,0,0
30.07. 01:00,Independiente,Plaza Amador,0,1
30.07. 01:00,Potros del Este,Santa Gema,0,1
29.07. 01:00,Alianza,Arabe Unido,0,2
29.07. 01:00,Deportivo Universitario,Miguelito,0,2
28.07. 04:00,San Francisco,Tauro,2,1
