date,home_team,away_team,home_score,away_score
31.05. 02:00,Arabe Unido,Independiente,2,1
24.05. 01:00,Miguelito,Independiente,2,2
23.05. 04:00,Arabe Unido,Plaza Amador,1,1
17.05. 01:00,Plaza Amador,Arabe Unido,0,1
16.05. 04:00,Independiente,Miguelito,1,0
03.05. 01:00,Miguelito,Arabe Unido,1,1
03.05. 01:00,Plaza Amador,Chepo,1,1
03.05. 01:00,San Francisco,Chiriqui,0,1
03.05. 01:00,Tauro,Independiente,3,3
30.04. 03:00,Alianza,Deportivo Universitario,3,0
26.04. 01:00,Arabe Unido,Plaza Amador,1,1
26.04. 01:00,Chepo,San Francisco,1,2
26.04. 01:00,Chiriqui,Tauro,0,0
26.04. 01:00,Deportivo Universitario,Miguelito,0,2
26.04. 01:00,Independiente,Alianza,1,0
19.04. 23:00,Chiriqui,Chepo,1,2
19.04. 23:00,Miguelito,Independiente,1,0
19.04. 01:00,Alianza,Tauro,1,3
19.04. 01:00,Plaza Amador,Deportivo Universitario,1,1
19.04. 01:00,San Francisco,Arabe Unido,2,2
16.04. 03:00,Alianza,Miguelito,1,1
16.04. 03:00,Arabe Unido,Chiriqui,3,1
16.04. 03:00,Deportivo Universitario,San Francisco,0,2
16.04. 03:00,Independiente,Plaza Amador,1,2
16.04. 03:00,Tauro,Chepo,1,2
12.04. 01:00,Chiriqui,Deportivo Universitario,0,0
11.04. 04:00,San Francisco,Independiente,1,1
09.04. 03:00,Miguelito,Tauro,2,1
09.04. 03:00,Plaza Amador,Alianza,0,1
08.04. 03:00,Chepo,Arabe Unido,1,0
29.03. 23:00,Miguelito,Plaza Amador,2,0
29.03. 00:00,Alianza,San Francisco,1,0
29.03. 00:00,Deportivo Universitario,Chepo,2,2
29.03. 00:00,Independiente,Chiriqui,4,2
29.03. 00:00,Tauro,Arabe Unido,0,1
22.03. 00:00,Chepo,Independiente,1,2
22.03. 00:00,Chiriqui,Alianza,1,1
22.03. 00:00,Plaza Amador,Tauro,3,1
21.03. 03:00,Arabe Unido,Deportivo Universitario,2,2
21.03. 03:00,San Francisco,Miguelito,2,2
15.03. 22:00,Miguelito,Chiriqui,2,0
15.03. 00:00,Alianza,Chepo,1,1
15.03. 00:00,Plaza Amador,San Francisco,2,2
14.03. 03:00,Independiente,Arabe Unido,1,0
14.03. 03:00,Tauro,Deportivo Universitario,2,1
08.03. 22:00,Chiriqui,Plaza Amador,1,3
08.03. 00:00,Arabe Unido,Alianza,2,1
08.03. 00:00,Chepo,Miguelito,1,1
08.03. 00:00,Deportivo Universitario,Independiente,0,0
08.03. 00:00,San Francisco,Tauro,0,1
05.03. 02:00,Arabe Unido,Miguelito,1,0
05.03. 02:00,Chepo,Plaza Amador,0,1
05.03. 02:00,Chiriqui,San Francisco,1,0
05.03. 02:00,Deportivo Universitario,Alianza,2,1
05.03. 02:00,Independiente,Tauro,4,2
01.03. 22:00,Miguelito,Deportivo Universitario,1,0
01.03. 00:00,Alianza,Independiente,0,1
01.03. 00:00,Plaza Amador,Arabe Unido,1,2
28.02. 03:00,San Francisco,Chepo,1,0
28.02. 03:00,Tauro,Chiriqui,0,0
22.02. 01:00,Chepo,Chiriqui,0,2
21.02. 01:00,Deportivo Universitario,Plaza Amador,1,0
21.02. 01:00,Independiente,Miguelito,0,2
21.02. 01:00,Tauro,Alianza,0,4
20.02. 01:00,Arabe Unido,San Francisco,2,0
12.02. 01:00,Chepo,Tauro,1,1
12.02. 01:00,Chiriqui,Arabe Unido,0,2
12.02. 01:00,Miguelito,Alianza,0,0
12.02. 01:00,Plaza Amador,Independiente,4,2
12.02. 01:00,San Francisco,Deportivo Universitario,1,0
08.02. 01:00,Alianza,Plaza Amador,2,3
08.02. 01:00,Deportivo Universitario,Chiriqui,4,0
07.02. 01:00,Arabe Unido,Chepo,0,1
07.02. 01:00,Independiente,San Francisco,0,1
07.02. 01:00,Tauro,Miguelito,1,1
01.02. 01:00,Arabe Unido,Tauro,0,1
01.02. 01:00,Chepo,Deportivo Universitario,1,1
01.02. 01:00,Chiriqui,Independiente,0,0
01.02. 01:00,Plaza Amador,Miguelito,1,1
01.02. 01:00,San Francisco,Alianza,4,1
29.01. 01:00,Alianza,Chiriqui,2,1
29.01. 01:00,Deportivo Universitario,Arabe Unido,1,1
29.01. 01:00,Independiente,Chepo,2,0
29.01. 01:00,Tauro,Plaza Amador,2,2
28.01. 01:00,Miguelito,San Francisco,2,2
25.01. 01:00,Chepo,Alianza,2,1
25.01. 01:00,Chiriqui,Miguelito,2,0
25.01. 01:00,Deportivo Universitario,Tauro,0,2
24.01. 01:00,Arabe Unido,Independiente,1,0
24.01. 01:00,San Francisco,Plaza Amador,1,1
18.01. 01:00,Alianza,Arabe Unido,2,1
18.01. 01:00,Miguelito,Chepo,2,2
18.01. 01:00,Plaza Amador,Chiriqui,2,1
17.01. 01:00,Independiente,Deportivo Universitario,1,1
17.01. 01:00,Tauro,San Francisco,1,1
23.11. 01:00,Miguelito,San Francisco,0,1
16.11. 01:00,Deportivo Universitario,San Francisco,1,1
16.11. 01:00Pen,Miguelito,Tauro,2,0
08.11. 01:00,San Francisco,Deportivo Universitario,1,0
08.11. 01:00,Tauro,Miguelito,2,1
