date,home_team,away_team,home_score,away_score
24.11. 23:00Pen,Cibao,Atletico Pantoja,0,2
09.11. 23:00,Atletico Pantoja,Cibao,1,2
02.11. 23:00,Cibao,San Cristobal,3,0
27.10. 23:00,Cibao,Atlantico,1,0
26.10. 21:30,Vega Real,San Cristobal,1,2
20.10. 22:00,San Cristobal,Vega Real,3,2
19.10. 22:00,Atlantico,Cibao,0,1
05.10. 22:00,Atl. San Francisco,Atletico Pantoja,1,1
05.10. 22:00,Atlantico,Jarabacoa,2,2
05.10. 22:00,Moca,Delfines Del Este,1,1
05.10. 22:00,San Cristobal,Cibao,2,2
05.10. 22:00,Universidad O&M,Barcelona Atletico,2,1
29.09. 22:00,Atletico Pantoja,Delfines Del Este,2,1
29.09. 22:00,Barcelona Atletico,Vega Real,0,2
29.09. 22:00,Jarabacoa,Atl. San Francisco,2,0
29.09. 22:00,San Cristobal,Moca,1,1
29.09. 00:00,Cibao,Universidad O&M,1,3
15.09. 22:00,Delfines Del Este,Jarabacoa,2,0
15.09. 22:00,Moca,Atletico Pantoja,0,3
15.09. 22:00,Universidad O&M,San Cristobal,0,1
14.09. 22:00,Atlantico,Barcelona Atletico,2,0
14.09. 22:00,Vega Real,Cibao,1,2
26.08. 00:00,Cibao,Atlantico,1,0
26.08. 00:00,Universidad O&M,Moca,1,2
25.08. 22:00,Barcelona Atletico,Atl. San Francisco,1,2
25.08. 22:00,Jarabacoa,Atletico Pantoja,2,1
25.08. 22:00,San Cristobal,Vega Real,2,3
21.08. 22:00,Atl. San Francisco,Cibao,0,2
21.08. 22:00,Atlantico,San Cristobal,2,0
21.08. 22:00,Delfines Del Este,Barcelona Atletico,2,0
21.08. 22:00,Moca,Jarabacoa,0,0
21.08. 22:00,Vega Real,Universidad O&M,1,0
19.08. 00:00,Cibao,Delfines Del Este,2,1
18.08. 22:00,Barcelona Atletico,Atletico Pantoja,1,2
18.08. 22:00,San Cristobal,Atl. San Francisco,2,0
18.08. 22:00,Vega Real,Moca,1,1
17.08. 22:00,Universidad O&M,Atlantico,1,1
11.08. 22:00,Atl. San Francisco,Universidad O&M,1,1
11.08. 22:00,Atlantico,Vega Real,0,3
11.08. 22:00,Jarabacoa,Barcelona Atletico,2,0
11.08. 00:00,Atletico Pantoja,Cibao,1,2
10.08. 22:00,Delfines Del Este,San Cristobal,0,1
04.08. 22:00,Atlantico,Moca,1,1
04.08. 22:00,Universidad O&M,Delfines Del Este,1,2
04.08. 22:00,Vega Real,Atl. San Francisco,5,1
04.08. 00:00,Cibao,Jarabacoa,2,0
03.08. 22:00,San Cristobal,Atletico Pantoja,1,0
28.07. 22:00,Atl. San Francisco,Atlantico,0,1
28.07. 22:00,Atletico Pantoja,Universidad O&M,2,0
28.07. 22:00,Moca,Barcelona Atletico,1,0
27.07. 22:00,Jarabacoa,San Cristobal,1,1
26.07. 22:30,Delfines Del Este,Vega Real,0,0
21.07. 00:00,Cibao,Barcelona Atletico,2,0
