date,home_team,away_team,home_score,away_score
03.03. 20:30Pen,Atletico Pantoja,Atlantico,2,1
29.10. 23:00,Cibao,Moca,3,0
23.10. 00:00,Moca,Cibao,0,0
09.10. 01:00,Cibao,Atlantico,2,0
08.10. 23:00,Moca,Atletico Pantoja,2,1
02.10. 00:00,Atlantico,Cibao,0,3
01.10. 00:00,Atletico Pantoja,Moca,0,0
24.09. 00:00,Atlantico,Vega Real,1,0
24.09. 00:00,Moca,Atletico Pantoja,1,0
24.09. 00:00,Universidad O&M,Cibao,2,5
16.09. 23:00,Cibao,Universidad O&M,6,2
04.09. 23:00,Atlantico,Cibao,1,1
04.09. 00:00,Universidad O&M,Atletico Pantoja,1,2
02.09. 23:00,Vega Real,Moca,1,1
29.08. 00:00,Moca,Universidad O&M,2,1
28.08. 00:00,Atlantico,Atletico Pantoja,4,5
27.08. 23:00,Vega Real,Cibao,0,0
21.08. 00:00,Atlantico,Universidad O&M,3,1
20.08. 23:00,Atletico Pantoja,Vega Real,3,1
20.08. 00:00,Cibao,Moca,1,0
17.08. 01:00,Cibao,Atletico Pantoja,0,3
16.08. 23:00,Moca,Atlantico,4,1
16.08. 23:00,Vega Real,Universidad O&M,1,3
13.08. 01:00,Vega Real,Atlantico,1,0
12.08. 23:00,Atletico Pantoja,Moca,0,0
07.08. 00:00,Moca,Vega Real,1,0
05.08. 23:55,Atlantico,Cibao,1,1
31.07. 00:00,Atletico Pantoja,Atlantico,3,0
30.07. 00:00,Universidad O&M,Moca,0,1
29.07. 01:00,Cibao,Vega Real,3,0
27.07. 01:00,Atletico Pantoja,Universidad O&M,0,1
24.07. 00:00,Vega Real,Atletico Pantoja,2,1
23.07. 00:00,Moca,Cibao,0,0
22.07. 01:00,Universidad O&M,Atlantico,1,2
17.07. 00:00,Atletico Pantoja,Cibao,2,4
16.07. 00:00,Universidad O&M,Vega Real,0,0
15.07. 00:00,Atlantico,Moca,2,2
09.07. 00:00,Universidad O&M,Delfines Del Este,1,1
09.07. 00:00,Vega Real,Cibao,2,1
08.07. 22:00,Jarabacoa,Moca,0,4
08.07. 00:00,Atletico Pantoja,San Cristobal,4,1
03.07. 00:00,Atlantico,Cibao,1,2
02.07. 22:00,Delfines Del Este,Jarabacoa,3,1
01.07. 23:00,Moca,Atletico Pantoja,2,1
01.07. 22:00,Vega Real,San Cristobal,2,0
25.06. 22:00,Vega Real,Moca,2,1
24.06. 22:00,Atlantico,San Cristobal,0,0
24.06. 22:00,Jarabacoa,Universidad O&M,0,0
23.06. 01:00,Atletico Pantoja,Delfines Del Este,0,0
12.06. 00:00,Universidad O&M,Atletico Pantoja,0,1
11.06. 22:00,San Cristobal,Cibao,0,1
11.06. 00:00,Moca,Atlantico,0,1
10.06. 22:00,Delfines Del Este,Vega Real,1,2
08.06. 00:00,Atletico Pantoja,Vega Real,3,1
07.06. 22:00,San Cristobal,Delfines Del Este,1,2
05.06. 00:00,Cibao,Moca,1,0
04.06. 22:00,Atlantico,Delfines Del Este,2,0
04.06. 00:00,Atletico Pantoja,Jarabacoa,0,3
03.06. 22:00,Vega Real,Universidad O&M,1,1
01.06. 00:00,San Cristobal,Moca,0,6
31.05. 22:00,Atlantico,Universidad O&M,2,1
31.05. 22:00,Delfines Del Este,Cibao,0,0
31.05. 22:00,Jarabacoa,Vega Real,0,2
28.05. 00:00,Cibao,Universidad O&M,0,1
27.05. 22:00,Atlantico,Jarabacoa,2,2
21.05. 22:00,Jarabacoa,Cibao,0,3
21.05. 00:00,Atletico Pantoja,Atlantico,2,1
20.05. 22:00,Delfines Del Este,Moca,1,1
20.05. 01:00,Universidad O&M,San Cristobal,3,1
15.05. 00:00,Cibao,Atletico Pantoja,2,1
14.05. 22:00,Atlantico,Vega Real,3,0
14.05. 00:00,Moca,Universidad O&M,2,0
13.05. 22:00,San Cristobal,Jarabacoa,1,3
11.05. 01:00,Atletico Pantoja,Moca,0,2
11.05. 00:00,Cibao,Atlantico,0,0
10.05. 22:00,Jarabacoa,Delfines Del Este,2,0
10.05. 22:00,San Cristobal,Vega Real,1,0
08.05. 00:00,Moca,Vega Real,2,1
07.05. 22:00,Delfines Del Este,Atletico Pantoja,0,0
07.05. 00:00,Universidad O&M,Jarabacoa,2,1
06.05. 22:00,San Cristobal,Atlantico,2,2
30.04. 23:00,Atletico Pantoja,Universidad O&M,0,0
30.04. 21:00,Vega Real,Delfines Del Este,0,0
29.04. 22:00,Atlantico,Moca,1,0
29.04. 01:00,Cibao,San Cristobal,5,0
24.04. 00:00,Universidad O&M,Vega Real,1,0
23.04. 22:00,Jarabacoa,Atletico Pantoja,0,4
23.04. 00:30,Moca,Cibao,0,1
22.04. 22:00,Delfines Del Este,Atlantico,0,1
17.04. 00:00,Moca,San Cristobal,1,0
16.04. 21:00,Vega Real,Jarabacoa,1,0
16.04. 00:00,Cibao,Delfines Del Este,3,0
15.04. 22:00,Universidad O&M,Atlantico,0,2
12.04. 22:00,Jarabacoa,Atlantico,1,4
12.04. 22:00,Vega Real,Atletico Pantoja,1,1
12.04. 00:00,Universidad O&M,Cibao,0,0
11.04. 22:00,Delfines Del Este,San Cristobal,1,0
06.04. 22:00,San Cristobal,Universidad O&M,0,3
06.04. 02:00,Cibao,Jarabacoa,5,1
06.04. 00:00,Moca,Delfines Del Este,1,0
05.04. 22:00,Atlantico,Atletico Pantoja,1,2
03.04. 00:00,Atletico Pantoja,Cibao,0,1
02.04. 22:00,Jarabacoa,San Cristobal,3,0
02.04. 00:00,Universidad O&M,Moca,2,1
01.04. 22:00,Vega Real,Atlantico,1,0
19.03. 23:30,Moca,Jarabacoa,2,0
18.03. 23:00,San Cristobal,Atletico Pantoja,0,0
18.03. 21:00,Delfines Del Este,Universidad O&M,0,0
17.03. 00:00,Cibao,Vega Real,2,1
