date,home_team,away_team,home_score,away_score
27.10. 23:00,Cibao,Atl. San Francisco,1,0
21.10. 23:00,Cibao,Atletico Pantoja,3,2
20.10. 23:00,Atl. San Francisco,Vega Real,2,1
07.10. 22:00,Vega Real,Atl. San Francisco,0,8
06.10. 22:00,Atletico Pantoja,Cibao,2,3
30.09. 22:00,Cibao,Atl. San Francisco,1,1
30.09. 22:00,Universidad O&M,Atletico Pantoja,1,2
30.09. 22:00,Vega Real,Moca,1,1
27.09. 00:00,Atletico Pantoja,Vega Real,1,2
26.09. 22:30,Moca,Cibao,0,2
26.09. 22:30,Universidad O&M,Atl. San Francisco,0,1
23.09. 22:00,Moca,Atl. San Francisco,1,1
23.09. 22:00,Vega Real,Universidad O&M,0,5
23.09. 00:00,Cibao,Atletico Pantoja,1,2
19.09. 00:00,Atletico Pantoja,Moca,2,2
17.09. 22:00,Universidad O&M,Cibao,2,5
16.09. 22:00,Atl. San Francisco,Vega Real,0,1
03.09. 00:00,Cibao,Vega Real,1,1
02.09. 22:00,Moca,Universidad O&M,0,0
02.09. 00:00,Atletico Pantoja,Atl. San Francisco,0,1
26.08. 22:30,Atletico Pantoja,Vega Real,0,0
26.08. 22:30,Barcelona Atletico,Atlantico,1,2
26.08. 22:30,Cibao,Universidad O&M,2,2
26.08. 22:30,Moca,Atl. San Francisco,0,6
25.08. 22:00,Jarabacoa,Inter,4,0
23.08. 22:30,San Cristobal,Delfines Del Este,8,0
22.08. 22:00,Barcelona Atletico,Moca,0,1
19.08. 22:30,Atlantico,Atl. San Francisco,1,0
19.08. 22:00,Delfines Del Este,Cibao,0,4
19.08. 22:00,Jarabacoa,Atletico Pantoja,1,0
19.08. 22:00,San Cristobal,Moca,0,2
18.08. 22:00,Universidad O&M,Inter,1,0
18.08. 22:00,Vega Real,Barcelona Atletico,2,0
17.08. 00:00,Atletico Pantoja,Atlantico,2,0
17.08. 00:00,Cibao,Jarabacoa,3,1
16.08. 22:30,Moca,Delfines Del Este,8,1
16.08. 00:00,Universidad O&M,San Cristobal,2,1
15.08. 22:30,Atl. San Francisco,Barcelona Atletico,2,0
15.08. 22:30,Inter,Vega Real,1,1
12.08. 22:00,Vega Real,Cibao,0,1
12.08. 00:00,Atletico Pantoja,Atl. San Francisco,0,0
11.08. 22:00,Atlantico,Inter,4,0
11.08. 22:00,Delfines Del Este,Universidad O&M,0,4
11.08. 22:00,Jarabacoa,San Cristobal,1,2
06.08. 00:00,Atletico Pantoja,Barcelona Atletico,1,0
06.08. 00:00,Cibao,Atlantico,4,2
05.08. 22:00,Inter,Atl. San Francisco,0,1
05.08. 22:00,San Cristobal,Vega Real,0,3
04.08. 22:00,Jarabacoa,Delfines Del Este,4,1
04.08. 22:00,Moca,Universidad O&M,2,1
29.07. 22:00,Universidad O&M,Jarabacoa,5,4
28.07. 22:00,Atl. San Francisco,Cibao,3,3
28.07. 22:00,Atlantico,San Cristobal,1,0
28.07. 22:00,Barcelona Atletico,Inter,4,1
28.07. 22:00Awrd,Vega Real,Delfines Del Este,3,0
28.07. 00:00,Atletico Pantoja,Moca,1,0
23.07. 00:00,Cibao,Barcelona Atletico,4,1
22.07. 22:00,Delfines Del Este,Atlantico,1,1
22.07. 22:00,Inter,Atletico Pantoja,2,4
22.07. 22:00,San Cristobal,Atl. San Francisco,2,5
22.07. 22:00,Universidad O&M,Vega Real,0,1
21.07. 22:00,Jarabacoa,Moca,0,0
20.07. 00:00,Barcelona Atletico,San Cristobal,0,0
19.07. 22:30,Atl. San Francisco,Delfines Del Este,3,0
19.07. 00:00,Atletico Pantoja,Cibao,3,2
18.07. 22:30,Atlantico,Universidad O&M,1,0
18.07. 22:30,Inter,Moca,0,3
18.07. 22:30,Vega Real,Jarabacoa,1,1
13.07. 22:30,Delfines Del Este,Atletico Pantoja,0,1
13.07. 22:30,Universidad O&M,Barcelona Atletico,2,2
09.07. 00:00,Cibao,Inter,2,0
08.07. 22:30,Atlantico,Jarabacoa,1,0
08.07. 22:00,Atl. San Francisco,Universidad O&M,2,1
08.07. 22:00,Delfines Del Este,Barcelona Atletico,2,0
08.07. 22:00,Moca,Vega Real,0,3
08.07. 22:00,San Cristobal,Atletico Pantoja,0,0
01.07. 00:00,Universidad O&M,Atletico Pantoja,0,2
30.06. 00:00,Barcelona Atletico,Jarabacoa,2,2
29.06. 22:30,Delfines Del Este,Inter,1,0
29.06. 22:30,Moca,Atlantico,0,0
29.06. 22:30,San Cristobal,Cibao,2,6
29.06. 22:30,Vega Real,Atl. San Francisco,2,3
25.06. 00:00,Cibao,Moca,1,2
24.06. 22:00,Vega Real,Atlantico,2,3
23.06. 22:00,Inter,San Cristobal,2,1
23.06. 22:00,Jarabacoa,Atl. San Francisco,0,1
14.06. 22:30,Moca,Atletico Pantoja,1,2
11.06. 00:00,Cibao,Delfines Del Este,1,0
10.06. 22:00,Barcelona Atletico,Vega Real,1,3
10.06. 22:00,Inter,Universidad O&M,1,3
10.06. 22:00,Moca,San Cristobal,2,2
10.06. 01:30,Atletico Pantoja,Jarabacoa,0,2
09.06. 22:00,Atl. San Francisco,Atlantico,5,1
03.06. 22:00,Atl. San Francisco,Moca,2,3
03.06. 22:00,Atlantico,Barcelona Atletico,1,1
03.06. 22:00,Delfines Del Este,San Cristobal,1,1
03.06. 22:00,Inter,Jarabacoa,0,2
03.06. 22:00,Universidad O&M,Cibao,1,0
03.06. 22:00,Vega Real,Atletico Pantoja,0,1
31.05. 22:00,Atlantico,Atletico Pantoja,1,2
31.05. 22:00,Barcelona Atletico,Atl. San Francisco,0,1
31.05. 22:00,Delfines Del Este,Moca,0,0
31.05. 22:00,San Cristobal,Universidad O&M,0,0
31.05. 22:00,Vega Real,Inter,1,1
30.05. 22:30,Jarabacoa,Cibao,1,2
27.05. 22:00,Atl. San Francisco,Atletico Pantoja,3,2
27.05. 22:00,Inter,Atlantico,0,1
27.05. 22:00,San Cristobal,Jarabacoa,1,1
27.05. 00:00,Cibao,Vega Real,1,1
26.05. 22:00,Moca,Barcelona Atletico,2,0
26.05. 22:00,Universidad O&M,Delfines Del Este,3,3
