date,home_team,away_team,home_score,away_score
26.05. 23:30,Herediano,Liberia,0,3
24.05. 23:30,Liberia,Herediano,0,0
17.05. 23:30,Brujas,Herediano,1,3
17.05. 23:30,Saprissa,Liberia,0,1
15.05. 04:00,Herediano,Brujas,3,1
13.05. 23:30,Liberia,Saprissa,1,1
10.05. 23:30,Herediano,AD Ramonense,2,2
10.05. 23:30,Liberia,Zeledon,1,0
07.05. 23:30,AD Ramonense,Herediano,0,1
06.05. 23:30,Zeledon,Liberia,1,2
03.05. 23:30,Alajuelense,AD Ramonense,0,2
03.05. 23:30,Liberia,Carmelita,2,0
03.05. 23:30,San Carlos,Herediano,3,0
03.05. 23:30,Saprissa,Cartagines,0,0
03.05. 23:30,Zeledon,Limon Black Star,4,0
03.05. 19:00,Brujas,Puntarenas FC,4,0
26.04. 23:30,Brujas,AD Ramonense,1,0
26.04. 23:30,Cartagines,Limon Black Star,0,0
26.04. 23:30,Herediano,Zeledon,0,0
26.04. 23:30,Puntarenas FC,Liberia,0,0
26.04. 23:30,Saprissa,San Carlos,2,0
26.04. 19:00,Carmelita,Alajuelense,1,1
22.04. 23:30,Brujas,Saprissa,0,2
19.04. 23:30,AD Ramonense,Puntarenas FC,1,1
19.04. 23:30,Carmelita,Brujas,1,3
19.04. 23:30,Herediano,Cartagines,3,0
19.04. 23:30,San Carlos,Zeledon,3,1
18.04. 23:30,Liberia,Alajuelense,3,2
18.04. 23:30,Limon Black Star,Saprissa,1,3
12.04. 23:30,AD Ramonense,Liberia,0,1
12.04. 23:30,Cartagines,San Carlos,1,0
12.04. 23:30,Limon Black Star,Herediano,1,2
12.04. 23:30,Puntarenas FC,Carmelita,2,0
12.04. 23:30,Zeledon,Saprissa,2,3
12.04. 19:00,Alajuelense,Brujas,1,2
08.04. 23:30,Cartagines,Herediano,0,0
05.04. 23:30,Carmelita,AD Ramonense,2,0
05.04. 23:30,Herediano,Saprissa,2,1
05.04. 23:30,San Carlos,Limon Black Star,1,0
05.04. 23:30,Zeledon,Cartagines,0,1
04.04. 23:30,Alajuelense,Puntarenas FC,1,0
04.04. 23:30,Liberia,Brujas,0,1
29.03. 23:30,Puntarenas FC,Brujas,3,3
22.03. 23:30,Alajuelense,Zeledon,0,0
22.03. 23:30,Limon Black Star,Liberia,2,0
22.03. 22:00,AD Ramonense,Carmelita,5,3
19.03. 23:30,Puntarenas FC,San Carlos,3,2
18.03. 23:30,Cartagines,Saprissa,1,1
18.03. 23:30,Herediano,Liberia,4,2
15.03. 23:30,Herediano,Puntarenas FC,1,0
15.03. 23:30,San Carlos,AD Ramonense,0,0
15.03. 23:30,Zeledon,Limon Black Star,1,0
15.03. 22:00,Brujas,Alajuelense,2,0
14.03. 23:30,Liberia,Cartagines,1,0
14.03. 23:30,Saprissa,Carmelita,1,1
11.03. 23:30,Saprissa,Liberia,3,0
08.03. 23:30,AD Ramonense,Herediano,3,1
08.03. 23:30,Carmelita,San Carlos,0,0
08.03. 23:30,Cartagines,Zeledon,0,0
08.03. 23:30,Limon Black Star,Brujas,1,2
08.03. 23:30,Puntarenas FC,Liberia,0,0
07.03. 23:30,Alajuelense,Saprissa,1,2
03.03. 23:30,Liberia,Alajuelense,1,1
01.03. 23:30,Brujas,Cartagines,0,0
01.03. 23:30,Herediano,Carmelita,1,0
01.03. 23:30,Zeledon,Puntarenas FC,2,0
28.02. 23:30,Liberia,AD Ramonense,3,1
28.02. 23:30,Limon Black Star,Alajuelense,2,0
28.02. 23:30,Saprissa,San Carlos,1,0
25.02. 23:30,Alajuelense,Herediano,1,3
25.02. 23:30,Brujas,Liberia,1,1
22.02. 23:30,AD Ramonense,Zeledon,2,2
22.02. 23:30,Carmelita,Liberia,0,2
22.02. 23:30,Cartagines,Alajuelense,1,0
22.02. 23:30,Saprissa,Limon Black Star,2,1
21.02. 23:30,San Carlos,Herediano,0,0
18.02. 23:30,Liberia,Zeledon,2,0
15.02. 23:30,Liberia,San Carlos,1,1
15.02. 23:30,Limon Black Star,Cartagines,2,1
15.02. 23:30,Zeledon,Carmelita,3,2
14.02. 23:30,Alajuelense,Puntarenas FC,3,0
14.02. 23:30,Brujas,AD Ramonense,1,1
14.02. 23:30,Saprissa,Herediano,2,1
09.02. 23:30,San Carlos,Zeledon,1,1
08.02. 23:30,AD Ramonense,Alajuelense,1,0
08.02. 23:30,Carmelita,Brujas,1,0
08.02. 23:30,Puntarenas FC,Limon Black Star,3,0
05.02. 23:30,Zeledon,Herediano,2,1
04.02. 23:30,Alajuelense,Carmelita,0,0
04.02. 23:30,Brujas,San Carlos,1,1
04.02. 23:30,Cartagines,Puntarenas FC,1,1
04.02. 23:30,Limon Black Star,AD Ramonense,0,2
01.02. 23:30,Carmelita,Puntarenas FC,1,1
01.02. 23:30,Zeledon,Brujas,1,0
31.01. 23:30,AD Ramonense,Saprissa,1,0
31.01. 23:30,Herediano,Limon Black Star,2,0
30.01. 23:30,San Carlos,Cartagines,1,3
25.01. 23:30,Cartagines,Carmelita,2,0
25.01. 23:30,Limon Black Star,San Carlos,0,3
25.01. 23:30,Puntarenas FC,AD Ramonense,2,1
25.01. 23:30,Saprissa,Zeledon,2,0
18.01. 23:30,AD Ramonense,Cartagines,2,2
18.01. 23:30,Carmelita,Limon Black Star,2,1
18.01. 23:30,Puntarenas FC,Saprissa,2,1
18.01. 23:30,San Carlos,Alajuelense,2,3
17.01. 23:30,Herediano,Brujas,1,0
20.12. 23:30,Saprissa,Alajuelense,3,0
17.12. 23:30,Alajuelense,Saprissa,2,0
14.12. 23:30,Alajuelense,San Carlos,3,1
14.12. 23:30,Saprissa,Zeledon,4,2
11.12. 23:30,Zeledon,Saprissa,1,1
07.12. 23:30,San Carlos,Alajuelense,2,1
07.12. 23:30,Zeledon,Liberia,0,0
03.12. 23:30,Brujas,San Carlos,1,1
30.11. 23:30,San Carlos,Brujas,2,0
26.11. 23:30,Liberia,Zeledon,2,2
23.11. 23:30,AD Ramonense,Saprissa,0,0
23.11. 23:30,Carmelita,Liberia,0,2
23.11. 23:30,Herediano,San Carlos,2,2
23.11. 23:30,Limon Black Star,Zeledon,0,1
23.11. 23:30,Puntarenas FC,Brujas,2,4
23.11. 18:00,Cartagines,Alajuelense,1,2
21.11. 23:00,Limon Black Star,Cartagines,3,3
20.11. 23:30,Saprissa,Carmelita,1,1
16.11. 23:30,AD Ramonense,Brujas,2,2
16.11. 23:30,Carmelita,Saprissa,1,1
16.11. 23:30,Liberia,Puntarenas FC,0,1
16.11. 23:30,San Carlos,Alajuelense,2,1
16.11. 23:30,Zeledon,Herediano,0,0
