date,home_team,away_team,home_score,away_score
27.05. 05:00,Herediano,Saprissa,0,1
26.05. 05:00,Sporting San Jose,Limon,2,2
24.05. 05:30,Saprissa,Herediano,3,2
21.05. 05:00,AD Santos,Herediano,0,0
20.05. 05:00,Alajuelense,Saprissa,2,2
19.05. 05:00,Limon,Sporting San Jose,0,1
18.05. 05:00,Herediano,AD Santos,2,1
17.05. 05:30,Saprissa,Alajuelense,4,3
13.05. 23:00,AD Santos,Grecia,2,2
13.05. 23:00,ADR Jicaral,Cartagines,1,0
13.05. 23:00,Alajuelense,Guadalupe,0,0
13.05. 23:00,Herediano,Limon,2,0
13.05. 23:00,San Carlos,Saprissa,2,0
13.05. 23:00,Zeledon,Sporting San Jose,3,1
10.05. 23:00,Sporting San Jose,Alajuelense,1,2
03.05. 00:00,Saprissa,AD Santos,3,1
02.05. 04:00,Zeledon,Herediano,0,3
02.05. 00:00,Guadalupe,ADR Jicaral,0,0
01.05. 23:00,Limon,San Carlos,0,3
01.05. 04:00,Cartagines,Grecia,2,0
27.04. 03:00,San Carlos,Zeledon,0,1
26.04. 03:00,AD Santos,Limon,3,2
26.04. 01:00,Herediano,Saprissa,2,2
25.04. 23:00,ADR Jicaral,Sporting San Jose,1,2
25.04. 22:00,Grecia,Guadalupe,0,0
25.04. 03:00,Alajuelense,Cartagines,4,1
23.04. 03:00,AD Santos,Herediano,2,2
22.04. 23:00,Grecia,San Carlos,2,1
22.04. 04:00,Alajuelense,ADR Jicaral,3,0
22.04. 00:00,Guadalupe,Zeledon,0,1
21.04. 23:00,Limon,Saprissa,1,2
21.04. 04:00,Cartagines,Sporting San Jose,0,1
19.04. 02:00,San Carlos,AD Santos,1,0
19.04. 00:00,Saprissa,Alajuelense,0,5
18.04. 23:00,ADR Jicaral,Grecia,1,0
18.04. 04:00,Herediano,Cartagines,1,2
18.04. 02:00,Sporting San Jose,Guadalupe,0,3
18.04. 01:00,Zeledon,Limon,3,2
15.04. 02:00,Zeledon,Grecia,1,1
11.04. 23:00,AD Santos,ADR Jicaral,3,0
11.04. 04:00,Saprissa,Zeledon,1,1
11.04. 02:00,Guadalupe,Herediano,2,2
11.04. 00:00,Limon,Sporting San Jose,3,1
10.04. 04:00,Cartagines,San Carlos,1,1
09.04. 23:00,Grecia,Alajuelense,1,4
05.04. 23:00,ADR Jicaral,Zeledon,1,1
05.04. 02:00,Sporting San Jose,San Carlos,2,0
04.04. 23:00,Cartagines,Saprissa,0,0
04.04. 01:00,Guadalupe,AD Santos,2,4
03.04. 23:00,Grecia,Limon,2,2
03.04. 04:00,Alajuelense,Herediano,1,1
01.04. 04:00,Saprissa,Guadalupe,1,1
31.03. 23:00,AD Santos,Sporting San Jose,3,1
31.03. 04:30,Herediano,ADR Jicaral,2,2
31.03. 03:00,San Carlos,Alajuelense,0,1
31.03. 02:00,Limon,Cartagines,1,1
21.03. 03:30,Sporting San Jose,Saprissa,1,0
21.03. 02:00,Alajuelense,AD Santos,1,1
21.03. 00:00,Guadalupe,San Carlos,1,2
20.03. 22:00,Grecia,Herediano,1,4
20.03. 03:00,Cartagines,Zeledon,0,0
19.03. 22:00,Limon,ADR Jicaral,2,1
14.03. 23:00,Zeledon,AD Santos,1,1
14.03. 22:00,ADR Jicaral,Saprissa,0,0
14.03. 02:00,Alajuelense,Limon,0,0
14.03. 00:00,Guadalupe,Cartagines,0,3
13.03. 21:00,Sporting San Jose,Grecia,0,0
13.03. 03:00,Herediano,San Carlos,0,1
09.03. 02:00,AD Santos,Cartagines,1,0
