date,home_team,away_team,home_score,away_score
07.07. 04:00AET,Alajuelense,Cartagines,1,1
04.07. 01:00,Cartagines,Alajuelense,1,0
01.07. 04:00,Alajuelense,Cartagines,1,1
26.06. 19:00,Cartagines,Alajuelense,0,0
23.06. 04:00AET,Alajuelense,Saprissa,3,1
22.06. 04:00,Herediano,Cartagines,1,1
20.06. 01:00,Saprissa,Alajuelense,1,1
19.06. 19:00,Cartagines,Herediano,1,0
16.05. 19:00,Grecia,Saprissa,2,3
16.05. 01:15,AD Santos,Alajuelense,2,0
15.05. 23:00,ADR Jicaral,Cartagines,4,3
15.05. 23:00,Guadalupe,Guanacasteca,0,0
15.05. 23:00,San Carlos,Sporting San Jose,2,1
15.05. 23:00,Zeledon,Herediano,2,3
13.05. 04:00,Alajuelense,San Carlos,1,0
13.05. 01:30,Herediano,Guadalupe,0,0
12.05. 04:30,Saprissa,Sporting San Jose,1,0
12.05. 02:00,AD Santos,Grecia,2,0
12.05. 02:00,Cartagines,Guanacasteca,3,0
11.05. 23:00,ADR Jicaral,Zeledon,2,1
09.05. 02:00,San Carlos,Cartagines,3,2
09.05. 01:00,Alajuelense,Herediano,2,1
08.05. 23:00,Sporting San Jose,Grecia,3,2
08.05. 04:00,Saprissa,ADR Jicaral,3,1
08.05. 02:00,Guadalupe,Zeledon,2,2
07.05. 23:00,Guanacasteca,AD Santos,2,0
05.05. 04:15,Guadalupe,Saprissa,1,2
05.05. 04:00,Zeledon,Sporting San Jose,0,1
04.05. 23:00,ADR Jicaral,San Carlos,2,1
04.05. 23:00,Guanacasteca,Herediano,0,1
04.05. 19:00,Grecia,Alajuelense,1,1
04.05. 04:00,Cartagines,AD Santos,4,1
02.05. 00:00,Saprissa,Zeledon,2,1
01.05. 23:00,Sporting San Jose,Guanacasteca,0,0
01.05. 19:00,Alajuelense,ADR Jicaral,3,0
01.05. 04:10,San Carlos,Grecia,2,2
01.05. 04:00,Herediano,Cartagines,4,1
01.05. 02:00,AD Santos,Guadalupe,6,0
28.04. 04:00,Saprissa,Alajuelense,2,0
28.04. 04:00,Sporting San Jose,Herediano,0,2
28.04. 02:00,Guadalupe,ADR Jicaral,1,0
27.04. 23:00,Guanacasteca,San Carlos,2,3
27.04. 04:00,Cartagines,Grecia,4,0
27.04. 01:00,Zeledon,AD Santos,1,1
24.04. 23:00,ADR Jicaral,Sporting San Jose,2,0
24.04. 22:00,Grecia,Guadalupe,3,2
24.04. 19:00,Cartagines,Alajuelense,1,2
24.04. 04:00,Herediano,San Carlos,1,1
24.04. 03:00,AD Santos,Saprissa,2,1
24.04. 01:00,Zeledon,Guanacasteca,2,2
21.04. 04:00,Saprissa,Herediano,0,1
21.04. 04:00,Sporting San Jose,Cartagines,2,2
21.04. 02:00,AD Santos,ADR Jicaral,2,2
20.04. 22:00,Grecia,Guanacasteca,3,1
20.04. 04:00,Alajuelense,Zeledon,3,1
20.04. 02:30,San Carlos,Guadalupe,2,1
18.04. 00:00,Herediano,AD Santos,3,0
17.04. 19:00,Cartagines,Saprissa,3,1
17.04. 02:00,Guadalupe,Sporting San Jose,4,2
16.04. 23:00,ADR Jicaral,Grecia,1,1
16.04. 23:00,Guanacasteca,Alajuelense,0,3
14.04. 04:00,Zeledon,San Carlos,1,0
12.04. 03:00,Sporting San Jose,AD Santos,1,1
11.04. 02:00,Guadalupe,Alajuelense,0,2
11.04. 01:00,Zeledon,Cartagines,3,0
10.04. 04:00,Herediano,Grecia,3,1
10.04. 03:30,San Carlos,Saprissa,4,1
09.04. 23:00,Guanacasteca,ADR Jicaral,3,2
08.04. 04:00,Cartagines,Guadalupe,4,1
07.04. 04:00,Saprissa,Guanacasteca,2,2
06.04. 04:00,Alajuelense,Sporting San Jose,1,1
06.04. 02:00,AD Santos,San Carlos,1,1
05.04. 23:00,ADR Jicaral,Herediano,0,3
05.04. 22:00,Grecia,Zeledon,2,0
02.04. 04:30,Saprissa,Grecia,0,1
02.04. 02:00,Alajuelense,AD Santos,0,2
01.04. 23:00,Guanacasteca,Guadalupe,1,2
01.04. 04:30,Cartagines,ADR Jicaral,0,0
01.04. 03:00,Sporting San Jose,San Carlos,4,0
01.04. 02:00,Herediano,Zeledon,3,2
21.03. 00:00,AD Santos,Sporting San Jose,2,3
13.03. 22:00,Guanacasteca,Saprissa,1,2
13.03. 02:00,San Carlos,AD Santos,1,0
08.03. 03:00,Zeledon,ADR Jicaral,2,1
07.03. 01:00Awrd,San Carlos,Alajuelense,0,3
06.03. 22:00,Guanacasteca,Cartagines,1,1
06.03. 22:00,Sporting San Jose,Saprissa,0,1
06.03. 00:00,Guadalupe,Herediano,1,1
