date,home_team,away_team,home_score,away_score
30.06. 04:30,Saprissa,Alajuelense,1,0
25.06. 04:30,Alajuelense,Saprissa,0,2
18.06. 04:30,Herediano,Alajuelense,0,0
18.06. 01:00,Saprissa,Cartagines,2,3
15.06. 03:00,Alajuelense,Herediano,2,0
14.06. 19:00,Cartagines,Saprissa,0,4
11.06. 04:00,Cartagines,Guadalupe,0,0
11.06. 02:30,Limon Black Star,Saprissa,2,0
10.06. 23:00,ADR Jicaral,Alajuelense,2,2
10.06. 23:00,Herediano,Zeledon,1,1
10.06. 20:30,Grecia,San Carlos,2,5
08.06. 03:00,Alajuelense,AD Santos,1,0
08.06. 02:30,San Carlos,Herediano,1,3
08.06. 00:00,Zeledon,Limon Black Star,3,2
07.06. 23:00,Guadalupe,ADR Jicaral,1,1
07.06. 04:00,Saprissa,Grecia,2,2
06.06. 23:00,Limon,Cartagines,1,2
05.06. 03:00,Guadalupe,Alajuelense,3,0
04.06. 23:00,Limon,Grecia,0,2
04.06. 04:00,Saprissa,ADR Jicaral,2,2
04.06. 01:15,Cartagines,Herediano,1,4
04.06. 01:10,AD Santos,Zeledon,3,1
03.06. 23:00,Limon Black Star,San Carlos,1,2
01.06. 02:00,Alajuelense,Saprissa,2,2
01.06. 00:00,San Carlos,Cartagines,1,3
31.05. 23:00,Zeledon,Limon,1,1
31.05. 03:00,Herediano,AD Santos,3,1
30.05. 23:00,ADR Jicaral,Limon Black Star,5,0
30.05. 23:00,Grecia,Guadalupe,2,0
28.05. 23:00,Guadalupe,Zeledon,3,1
28.05. 04:00,Limon Black Star,Herediano,1,2
28.05. 04:00,Saprissa,Limon,1,0
28.05. 01:30,San Carlos,AD Santos,3,0
27.05. 23:00,Grecia,Alajuelense,3,1
27.05. 04:00,Cartagines,ADR Jicaral,4,2
25.05. 02:00,Herediano,Guadalupe,0,0
24.05. 23:00,Limon,Limon Black Star,3,3
24.05. 04:00,AD Santos,Saprissa,2,4
24.05. 03:00,Alajuelense,San Carlos,3,0
24.05. 00:00,Zeledon,Cartagines,0,1
23.05. 23:00,ADR Jicaral,Grecia,1,1
21.05. 04:00,Saprissa,Herediano,1,0
21.05. 01:10,San Carlos,ADR Jicaral,0,1
20.05. 23:00,Grecia,Zeledon,1,0
20.05. 23:00,Limon Black Star,AD Santos,1,3
20.05. 04:00,Cartagines,Alajuelense,0,2
19.05. 23:00,Guadalupe,Limon,1,0
16.03. 02:00,Herediano,Limon,0,1
16.03. 01:00,San Carlos,Guadalupe,2,2
15.03. 22:00,ADR Jicaral,AD Santos,6,2
15.03. 22:00,Grecia,Cartagines,2,3
15.03. 02:00,Alajuelense,Limon Black Star,6,1
14.03. 22:00,Zeledon,Saprissa,1,1
09.03. 02:00,Herediano,Alajuelense,3,3
09.03. 00:00,AD Santos,Guadalupe,3,4
08.03. 22:00,Limon,ADR Jicaral,0,1
08.03. 18:00,Limon Black Star,Grecia,0,4
08.03. 02:00,Saprissa,Cartagines,3,1
07.03. 22:00,Zeledon,San Carlos,0,4
06.03. 03:00,Guadalupe,Saprissa,2,1
05.03. 03:00,Alajuelense,Zeledon,2,0
05.03. 03:00,San Carlos,Limon,1,1
05.03. 00:30,Cartagines,Limon Black Star,2,1
04.03. 22:00,ADR Jicaral,Herediano,1,1
04.03. 22:00,Grecia,AD Santos,1,1
02.03. 02:00,Saprissa,San Carlos,5,3
01.03. 22:00,AD Santos,Cartagines,1,3
01.03. 22:00,Limon,Alajuelense,1,0
01.03. 18:00,Limon Black Star,Guadalupe,3,0
01.03. 02:00,Zeledon,ADR Jicaral,2,0
29.02. 22:00,Grecia,Herediano,0,0
23.02. 23:00,Zeledon,Herediano,0,1
23.02. 22:00,Limon,AD Santos,3,0
23.02. 03:00,Saprissa,Limon Black Star,3,1
23.02. 02:30,San Carlos,Grecia,1,0
23.02. 01:00,Alajuelense,ADR Jicaral,1,0
22.02. 23:00,Guadalupe,Cartagines,0,0
20.02. 03:00,Guadalupe,AD Santos,1,0
17.02. 00:10,AD Santos,Alajuelense,0,1
16.02. 22:00,ADR Jicaral,Guadalupe,0,0
16.02. 22:00Awrd,Grecia,Saprissa,0,3
16.02. 18:00,Cartagines,Limon,1,0
16.02. 18:00,Limon Black Star,Zeledon,2,0
16.02. 03:00,Herediano,San Carlos,3,3
14.02. 01:00,Zeledon,AD Santos,3,3
13.02. 03:00,Alajuelense,Guadalupe,3,2
13.02. 03:00,Herediano,Cartagines,3,0
13.02. 03:00,San Carlos,Limon Black Star,2,2
12.02. 22:00,ADR Jicaral,Saprissa,0,3
12.02. 22:00Awrd,Grecia,Limon,0,3
09.02. 23:30,Saprissa,Alajuelense,1,1
09.02. 22:00,AD Santos,Herediano,1,1
09.02. 22:00,Limon,Zeledon,1,2
09.02. 18:00,Cartagines,San Carlos,3,2
09.02. 18:00,Limon Black Star,ADR Jicaral,2,2
08.02. 23:00Awrd,Guadalupe,Grecia,3,0
06.02. 03:00,Herediano,Limon Black Star,5,2
06.02. 03:00,Zeledon,Guadalupe,1,1
06.02. 02:00,AD Santos,San Carlos,5,2
05.02. 22:00,ADR Jicaral,Cartagines,2,1
05.02. 22:00,Limon,Saprissa,0,1
05.02. 03:00,Alajuelense,Grecia,5,1
31.01. 03:00,Guadalupe,Herediano,0,0
30.01. 03:00,Cartagines,Zeledon,0,3
30.01. 03:00,San Carlos,Alajuelense,1,1
30.01. 03:00,Saprissa,AD Santos,1,0
29.01. 22:00,Grecia,ADR Jicaral,1,0
29.01. 22:00,Limon Black Star,Limon,2,1
27.01. 00:10,AD Santos,Limon Black Star,3,0
26.01. 23:00,Herediano,Saprissa,4,1
26.01. 22:00,ADR Jicaral,San Carlos,2,1
26.01. 22:00,Limon,Guadalupe,0,0
26.01. 03:00,Zeledon,Grecia,1,4
26.01. 01:00,Alajuelense,Cartagines,1,1
24.01. 01:00,AD Santos,ADR Jicaral,0,0
23.01. 03:00,Cartagines,Grecia,4,3
23.01. 03:00,Saprissa,Zeledon,0,0
23.01. 01:00,Guadalupe,San Carlos,0,2
22.01. 22:00,Limon,Herediano,0,2
22.01. 22:00,Limon Black Star,Alajuelense,1,2
20.01. 01:00,San Carlos,Zeledon,3,2
19.01. 23:00,Alajuelense,Herediano,0,0
19.01. 22:00,ADR Jicaral,Limon,2,1
19.01. 21:00,Grecia,Limon Black Star,1,0
19.01. 18:00,Cartagines,Saprissa,1,2
17.01. 03:00,Saprissa,Guadalupe,3,0
16.01. 03:30,Zeledon,Alajuelense,3,1
16.01. 01:30,Herediano,ADR Jicaral,1,0
16.01. 01:00,AD Santos,Grecia,1,0
15.01. 22:00,Limon,San Carlos,1,2
15.01. 22:00,Limon Black Star,Cartagines,0,0
13.01. 00:00,Alajuelense,Limon,4,1
12.01. 22:00,ADR Jicaral,Zeledon,3,1
12.01. 18:00,Cartagines,AD Santos,2,2
12.01. 03:00,Herediano,Grecia,3,3
12.01. 02:30,San Carlos,Saprissa,0,1
11.01. 23:00,Guadalupe,Limon Black Star,5,0
22.12. 01:00Pen,Alajuelense,Herediano,2,2
15.12. 23:30,Herediano,Alajuelense,1,0
08.12. 22:00,Alajuelense,Herediano,0,0
05.12. 03:00,Herediano,Alajuelense,2,0
