date,home_team,away_team,home_score,away_score
21.05. 00:00Pen,Saprissa,Herediano,1,0
16.05. 04:05,Herediano,Saprissa,1,1
14.05. 00:00,Saprissa,Alajuelense,1,1
13.05. 04:05,Herediano,AD Santos,3,1
10.05. 04:05,Alajuelense,AD Santos,2,1
10.05. 04:00,Saprissa,Herediano,2,1
07.05. 02:05,Herediano,Alajuelense,2,3
07.05. 00:00,AD Santos,Saprissa,0,3
03.05. 04:05,Alajuelense,Herediano,1,0
03.05. 04:00,Saprissa,AD Santos,4,2
30.04. 00:00,AD Santos,Alajuelense,1,0
29.04. 04:05,Herediano,Saprissa,1,0
23.04. 01:00,Alajuelense,Saprissa,3,3
22.04. 23:00,AD Santos,Herediano,0,1
19.04. 04:00,Alajuelense,Carmelita,4,2
19.04. 04:00,Herediano,AD Santos,1,0
19.04. 04:00,Saprissa,Limon,2,1
19.04. 04:00,Zeledon,Guadalupe,1,1
18.04. 23:00,Cartagines,Liberia,0,1
18.04. 23:00,Grecia,Limon Black Star,0,3
16.04. 02:00,Guadalupe,Saprissa,0,3
16.04. 00:00,Liberia,Herediano,0,3
15.04. 23:00,Limon,Cartagines,3,1
15.04. 22:00,AD Santos,Zeledon,2,0
15.04. 20:00,Limon Black Star,Alajuelense,2,4
14.04. 22:00,Carmelita,Grecia,4,0
09.04. 22:00,Limon Black Star,Carmelita,3,1
09.04. 00:00,Zeledon,Saprissa,2,3
08.04. 23:00,Liberia,Grecia,0,4
08.04. 23:00,Limon,Guadalupe,1,3
08.04. 22:00,Cartagines,Herediano,1,1
08.04. 03:00,Alajuelense,AD Santos,0,2
29.03. 23:00,Guadalupe,Alajuelense,0,3
29.03. 04:00,AD Santos,Cartagines,1,1
29.03. 04:00,Herediano,Limon,1,0
29.03. 04:00,Saprissa,Limon Black Star,2,1
28.03. 23:00,Grecia,Zeledon,2,3
28.03. 03:00,Carmelita,Liberia,2,1
26.03. 01:05,Alajuelense,Saprissa,3,3
26.03. 00:00,Zeledon,Herediano,0,1
25.03. 23:00,Liberia,Limon Black Star,3,1
25.03. 23:00,Limon,AD Santos,2,3
25.03. 22:00,Cartagines,Grecia,0,0
24.03. 22:00,Guadalupe,Carmelita,2,0
22.03. 03:00,Cartagines,Zeledon,1,2
22.03. 03:00,Herediano,Guadalupe,3,1
22.03. 03:00,Liberia,Alajuelense,1,3
22.03. 02:00,Carmelita,Limon,2,2
21.03. 21:30,Limon Black Star,AD Santos,1,1
21.03. 03:00,Grecia,Saprissa,2,2
19.03. 00:00,Guadalupe,Limon Black Star,1,1
18.03. 23:00,Zeledon,Carmelita,1,1
18.03. 22:30,AD Santos,Grecia,1,0
18.03. 22:00,Limon,Liberia,3,0
18.03. 18:00,Saprissa,Herediano,1,1
18.03. 02:05,Alajuelense,Cartagines,1,0
11.03. 23:00,Cartagines,Guadalupe,1,2
11.03. 22:00,Grecia,Herediano,2,1
11.03. 22:00,Liberia,AD Santos,1,1
11.03. 21:30,Limon Black Star,Limon,1,2
11.03. 21:00,Carmelita,Saprissa,1,1
11.03. 02:05,Alajuelense,Zeledon,3,0
08.03. 03:00,Cartagines,Limon,1,1
08.03. 03:00,Saprissa,Guadalupe,4,0
05.03. 00:00,Guadalupe,Liberia,1,1
04.03. 23:00,Zeledon,Limon Black Star,0,1
04.03. 22:00,Limon,Grecia,2,1
04.03. 18:00,Saprissa,Cartagines,1,0
04.03. 03:00,Herediano,Alajuelense,1,1
03.03. 21:00,Carmelita,AD Santos,1,2
25.02. 23:00,AD Santos,Saprissa,1,0
25.02. 22:00,Liberia,Zeledon,1,1
25.02. 22:00,Limon,Alajuelense,2,1
25.02. 21:00,Limon Black Star,Cartagines,0,0
25.02. 20:00,Grecia,Guadalupe,2,3
24.02. 21:00,Carmelita,Herediano,1,2
22.02. 03:00,AD Santos,Carmelita,1,1
21.02. 22:00,Grecia,Limon,1,1
19.02. 00:00,Alajuelense,Grecia,2,3
18.02. 23:00,Saprissa,Liberia,1,0
18.02. 22:00,Guadalupe,AD Santos,2,3
18.02. 20:30,Cartagines,Carmelita,4,1
18.02. 20:30,Zeledon,Limon,2,2
18.02. 03:00,Herediano,Limon Black Star,1,1
15.02. 03:00,AD Santos,Herediano,0,0
15.02. 03:00,Carmelita,Alajuelense,0,5
15.02. 03:00,Liberia,Cartagines,1,1
14.02. 22:00,Guadalupe,Zeledon,0,0
14.02. 22:00,Limon,Saprissa,3,2
14.02. 21:30,Limon Black Star,Grecia,1,2
12.02. 00:00,Alajuelense,Limon Black Star,4,0
11.02. 22:00,Grecia,Carmelita,2,1
11.02. 20:30,Zeledon,AD Santos,2,1
11.02. 03:00,Herediano,Liberia,6,3
09.02. 03:00,AD Santos,Alajuelense,0,0
08.02. 22:00,Grecia,Liberia,2,0
08.02. 03:00,Herediano,Cartagines,3,0
08.02. 03:00,Saprissa,Zeledon,3,0
07.02. 22:00,Guadalupe,Limon,1,2
07.02. 02:00,Carmelita,Limon Black Star,1,0
03.02. 03:00,Alajuelense,Guadalupe,1,0
01.02. 03:00,Cartagines,AD Santos,0,3
01.02. 03:00,Liberia,Carmelita,0,1
01.02. 03:00,Zeledon,Grecia,1,0
31.01. 22:00,Limon,Herediano,0,1
31.01. 21:30,Limon Black Star,Saprissa,1,0
28.01. 23:00,AD Santos,Limon,1,1
28.01. 22:00,Grecia,Cartagines,0,0
28.01. 18:00,Saprissa,Alajuelense,3,1
28.01. 03:00,Herediano,Zeledon,2,0
27.01. 21:30,Limon Black Star,Liberia,2,0
27.01. 21:00,Carmelita,Guadalupe,1,4
25.01. 03:00,AD Santos,Limon Black Star,4,1
25.01. 03:00,Alajuelense,Liberia,4,0
25.01. 03:00,Saprissa,Grecia,2,2
25.01. 03:00,Zeledon,Cartagines,3,2
24.01. 22:00,Limon,Carmelita,0,1
24.01. 03:00,Guadalupe,Herediano,1,1
21.01. 23:00,Cartagines,Alajuelense,1,1
21.01. 22:00,Carmelita,Zeledon,0,1
21.01. 22:00,Grecia,AD Santos,0,0
21.01. 22:00,Liberia,Limon,3,1
21.01. 03:00,Herediano,Saprissa,1,0
20.01. 21:30,Limon Black Star,Guadalupe,2,2
19.01. 03:00,Zeledon,Alajuelense,4,1
18.01. 03:00,AD Santos,Liberia,2,0
18.01. 03:00,Herediano,Grecia,3,0
18.01. 03:00,Saprissa,Carmelita,3,1
17.01. 22:00,Guadalupe,Cartagines,1,0
17.01. 22:00,Limon,Limon Black Star,1,1
14.01. 23:00,Cartagines,Saprissa,0,3
14.01. 18:00,Alajuelense,Herediano,1,0
14.01. 03:00,Liberia,Guadalupe,0,0
13.01. 21:30,Limon Black Star,Zeledon,2,1
11.01. 03:00,Alajuelense,Limon,1,0
11.01. 03:00,Cartagines,Limon Black Star,1,1
11.01. 03:00,Saprissa,AD Santos,1,0
11.01. 03:00,Zeledon,Liberia,2,2
10.01. 22:00,Guadalupe,Grecia,2,1
10.01. 03:00,Herediano,Carmelita,0,1
08.01. 01:00,Liberia,Saprissa,0,3
07.01. 22:00,AD Santos,Guadalupe,1,1
07.01. 22:00,Limon,Zeledon,1,1
07.01. 21:30,Limon Black Star,Herediano,0,1
07.01. 20:00,Grecia,Alajuelense,1,2
06.01. 21:00,Carmelita,Cartagines,2,1
24.12. 03:00,Herediano,Zeledon,0,0
21.12. 03:00,Zeledon,Herediano,1,0
17.12. 22:00,Herediano,Zeledon,1,2
17.12. 22:00,Saprissa,AD Santos,1,2
14.12. 03:30,Saprissa,Herediano,1,0
14.12. 01:30,AD Santos,Zeledon,1,1
11.12. 00:00,Zeledon,Saprissa,3,2
10.12. 03:00,Herediano,AD Santos,2,0
07.12. 03:30,Saprissa,Zeledon,2,1
07.12. 01:30,AD Santos,Herediano,0,2
04.12. 01:00,Herediano,Saprissa,0,1
03.12. 23:00,Zeledon,AD Santos,1,0
26.11. 23:00,AD Santos,Saprissa,0,0
26.11. 18:00,Zeledon,Herediano,1,0
23.11. 03:00,Alajuelense,Limon,3,2
23.11. 03:00,Cartagines,Grecia,2,2
23.11. 03:00,Saprissa,AD Santos,1,2
23.11. 03:00,Zeledon,Liberia,4,0
22.11. 22:00,Guadalupe,Limon Black Star,1,1
22.11. 02:00,Carmelita,Herediano,0,1
19.11. 23:00,Liberia,Saprissa,1,5
19.11. 20:30,Limon,Guadalupe,2,1
19.11. 18:00,Cartagines,Zeledon,2,0
