date,home_team,away_team,home_score,away_score
29.05. 02:00,Saprissa,Alajuelense,3,1
26.05. 04:00,Alajuelense,Saprissa,1,0
22.05. 02:00,Saprissa,Alajuelense,1,0
19.05. 04:00,Alajuelense,Saprissa,3,0
15.05. 00:00,Saprissa,Herediano,2,0
14.05. 04:00,Alajuelense,Cartagines,3,0
12.05. 04:00,Herediano,Saprissa,1,2
11.05. 04:00,Cartagines,Alajuelense,2,2
07.05. 23:00,Cartagines,Sporting San Jose,3,2
07.05. 23:00,Guadalupe,Alajuelense,3,2
07.05. 23:00,Guanacasteca,AD Santos,0,0
07.05. 23:00,Puntarenas FC,Herediano,1,2
07.05. 04:15,Saprissa,Grecia,5,1
07.05. 01:30,Zeledon,San Carlos,2,0
01.05. 01:00,Alajuelense,Puntarenas FC,4,0
30.04. 23:00,Grecia,Cartagines,1,1
30.04. 04:00,Herediano,Zeledon,3,1
30.04. 04:00,Sporting San Jose,Saprissa,0,0
30.04. 01:00,AD Santos,Guadalupe,1,3
29.04. 03:00,San Carlos,Guanacasteca,2,0
25.04. 04:00,Cartagines,Alajuelense,0,5
24.04. 00:00,Saprissa,Herediano,2,0
23.04. 04:15,San Carlos,AD Santos,3,2
23.04. 03:00,Zeledon,Guadalupe,3,1
23.04. 02:00,Sporting San Jose,Puntarenas FC,2,2
22.04. 23:00,Guanacasteca,Grecia,2,0
21.04. 04:00,Herediano,Cartagines,1,3
20.04. 04:00,Saprissa,Zeledon,7,0
20.04. 03:30,Puntarenas FC,Guanacasteca,1,1
20.04. 01:00,Guadalupe,San Carlos,2,3
19.04. 22:00,Grecia,Alajuelense,0,0
19.04. 02:00,AD Santos,Sporting San Jose,2,0
17.04. 01:30,Alajuelense,Herediano,1,1
16.04. 23:00,Guanacasteca,Guadalupe,2,0
16.04. 03:00,Puntarenas FC,Grecia,3,0
16.04. 00:00,Cartagines,Saprissa,1,1
15.04. 03:00,San Carlos,Sporting San Jose,1,1
15.04. 03:00,Zeledon,AD Santos,1,1
11.04. 03:00,Guadalupe,Grecia,1,1
10.04. 00:00,Saprissa,San Carlos,2,1
09.04. 23:00,AD Santos,Herediano,2,1
09.04. 19:00,Cartagines,Puntarenas FC,2,1
09.04. 04:00,Zeledon,Alajuelense,1,3
09.04. 02:00,Sporting San Jose,Guanacasteca,2,0
04.04. 03:30,Puntarenas FC,Guadalupe,1,2
03.04. 22:00,Grecia,AD Santos,2,1
03.04. 03:00,San Carlos,Cartagines,2,4
03.04. 01:00,Alajuelense,Saprissa,0,2
02.04. 04:00,Herediano,Sporting San Jose,1,1
01.04. 23:00,Guanacasteca,Zeledon,2,1
31.03. 04:00,Cartagines,Guadalupe,3,2
31.03. 04:00,San Carlos,Grecia,3,0
30.03. 04:15,Saprissa,AD Santos,1,0
30.03. 04:00,Sporting San Jose,Alajuelense,2,0
30.03. 01:30,Zeledon,Puntarenas FC,1,0
28.03. 23:00,Guanacasteca,Herediano,4,0
27.03. 00:00,AD Santos,Cartagines,0,2
26.03. 04:00,Herediano,San Carlos,4,2
25.03. 22:00,Grecia,Zeledon,0,1
25.03. 03:00,Alajuelense,Guanacasteca,2,0
25.03. 03:00,Puntarenas FC,Saprissa,3,2
25.03. 00:30,Guadalupe,Sporting San Jose,1,1
