date,home_team,away_team,home_score,away_score
15.05. 23:30,Saprissa,San Carlos,3,0
09.05. 23:30,San Carlos,Saprissa,2,4
02.05. 23:30,San Carlos,Alajuelense,2,1
02.05. 23:30,Saprissa,AD Santos,0,0
28.04. 23:30,AD Santos,Saprissa,0,1
28.04. 23:30,Alajuelense,San Carlos,1,1
25.04. 23:30,Alajuelense,Puntarenas FC,3,2
25.04. 23:30,Herediano,AD Santos,1,1
22.04. 23:30,Puntarenas FC,Alajuelense,1,2
21.04. 23:30,AD Santos,Herediano,2,1
18.04. 23:30,AD Santos,Liberia,1,1
18.04. 23:30,Alajuelense,Cartagines,2,0
18.04. 23:30,Brujas,AD Ramonense,1,1
18.04. 23:30,Puntarenas FC,Herediano,2,2
18.04. 23:30,San Carlos,Limon Black Star,1,1
18.04. 23:30,Saprissa,Zeledon,2,1
11.04. 23:30,AD Ramonense,San Carlos,0,0
11.04. 23:30,AD Santos,Cartagines,2,1
11.04. 23:30,Liberia,Saprissa,2,3
11.04. 23:30,Puntarenas FC,Limon Black Star,0,2
11.04. 23:30,Zeledon,Alajuelense,1,0
11.04. 19:00,Herediano,Brujas,2,0
07.04. 23:30,Brujas,Puntarenas FC,0,0
07.04. 23:30,Cartagines,Zeledon,1,1
07.04. 23:30,Herediano,San Carlos,2,1
07.04. 23:30,Liberia,Alajuelense,1,2
07.04. 23:30,Limon Black Star,AD Ramonense,1,1
07.04. 23:30,Saprissa,AD Santos,2,0
04.04. 23:30,AD Ramonense,Puntarenas FC,3,1
04.04. 23:30,Alajuelense,Saprissa,1,0
04.04. 23:30,Cartagines,Liberia,0,0
04.04. 23:30,Limon Black Star,Herediano,1,2
04.04. 23:30,Zeledon,AD Santos,1,0
03.04. 23:30,San Carlos,Brujas,1,0
28.03. 23:30,AD Santos,Alajuelense,1,3
28.03. 23:30,Herediano,AD Ramonense,3,3
28.03. 23:30,Saprissa,Cartagines,0,0
27.03. 23:30,Liberia,Zeledon,5,1
27.03. 23:30,Puntarenas FC,San Carlos,2,2
27.03. 22:00,Brujas,Limon Black Star,1,1
24.03. 23:30,Herediano,Limon Black Star,2,1
24.03. 23:30,Liberia,Cartagines,0,1
21.03. 23:30,AD Ramonense,Brujas,1,1
21.03. 23:30,Cartagines,Alajuelense,1,0
21.03. 23:30,Herediano,Puntarenas FC,0,0
21.03. 23:30,Limon Black Star,San Carlos,1,2
21.03. 23:30,Zeledon,Saprissa,1,1
20.03. 23:30,Liberia,AD Santos,2,3
17.03. 23:30,AD Santos,Zeledon,1,0
17.03. 23:30,Brujas,San Carlos,1,2
17.03. 23:30,Puntarenas FC,AD Ramonense,2,1
17.03. 23:30,Saprissa,Alajuelense,1,0
14.03. 23:30,AD Ramonense,Limon Black Star,0,0
14.03. 23:30,AD Santos,Saprissa,0,2
14.03. 23:30,Puntarenas FC,Brujas,0,0
14.03. 23:30,Zeledon,Cartagines,3,2
13.03. 23:30,Alajuelense,Liberia,3,0
13.03. 23:30,San Carlos,Herediano,0,0
08.03. 23:30,Cartagines,AD Santos,1,0
07.03. 23:30,Limon Black Star,Puntarenas FC,0,0
06.03. 23:30,Alajuelense,Zeledon,1,0
06.03. 23:30,San Carlos,AD Ramonense,1,0
06.03. 23:30,Saprissa,Liberia,3,1
06.03. 22:00,Brujas,Herediano,4,2
28.02. 23:30,AD Ramonense,Herediano,1,0
28.02. 23:30,Cartagines,Saprissa,2,2
28.02. 23:30,Limon Black Star,Brujas,2,0
28.02. 23:30,Zeledon,Liberia,2,2
27.02. 23:30,Alajuelense,AD Santos,1,0
27.02. 23:30,San Carlos,Puntarenas FC,1,0
21.02. 23:30,AD Santos,Puntarenas FC,4,0
21.02. 23:30,Limon Black Star,Alajuelense,0,0
21.02. 23:30,Saprissa,Herediano,3,2
21.02. 23:30,Zeledon,AD Ramonense,2,0
20.02. 23:30,Liberia,Brujas,0,2
20.02. 23:30,San Carlos,Cartagines,1,0
17.02. 23:30,Saprissa,Brujas,1,0
16.02. 23:30,Herediano,AD Santos,1,0
15.02. 23:30,Alajuelense,San Carlos,1,0
14.02. 23:30,AD Ramonense,Liberia,1,1
14.02. 23:30,Cartagines,Limon Black Star,1,0
14.02. 23:30,Puntarenas FC,Saprissa,2,2
13.02. 23:30,Brujas,Zeledon,0,0
10.02. 23:30,Zeledon,Puntarenas FC,2,3
09.02. 23:30,Alajuelense,Brujas,2,0
05.02. 23:30,Cartagines,AD Ramonense,2,2
05.02. 23:30,Liberia,Herediano,2,1
05.02. 23:30,Limon Black Star,Saprissa,0,2
05.02. 23:30,San Carlos,AD Santos,2,1
31.01. 23:30,AD Ramonense,Alajuelense,0,2
31.01. 23:30,Herediano,Zeledon,1,3
31.01. 23:30,Puntarenas FC,Liberia,0,1
31.01. 23:30,Saprissa,San Carlos,2,0
31.01. 22:00,Brujas,Cartagines,1,1
30.01. 23:30,AD Santos,Limon Black Star,2,1
24.01. 23:30,Herediano,Cartagines,0,0
24.01. 23:30,Limon Black Star,Liberia,0,0
24.01. 23:30,Puntarenas FC,Alajuelense,1,0
23.01. 23:30,AD Santos,AD Ramonense,1,1
23.01. 23:30,San Carlos,Zeledon,1,0
17.01. 23:30,AD Ramonense,Saprissa,0,0
17.01. 23:30,Brujas,AD Santos,0,2
17.01. 23:30,Cartagines,Puntarenas FC,1,1
17.01. 23:30,Zeledon,Limon Black Star,0,2
16.01. 23:30,Alajuelense,Herediano,1,0
16.01. 23:30,Liberia,San Carlos,1,1
28.12. 23:30Pen,Brujas,Puntarenas FC,2,1
23.12. 23:30,Puntarenas FC,Brujas,0,0
20.12. 23:30,Herediano,Puntarenas FC,2,1
20.12. 23:00,Zeledon,Brujas,1,2
16.12. 23:30,Brujas,Zeledon,2,1
16.12. 23:30,Puntarenas FC,Herediano,3,1
13.12. 23:30,Brujas,Liberia,3,1
13.12. 23:30,Cartagines,Puntarenas FC,1,1
09.12. 23:30,Liberia,Brujas,1,2
09.12. 23:30,Puntarenas FC,Cartagines,2,1
06.12. 23:30,AD Ramonense,Brujas,0,0
06.12. 23:30,Cartagines,Alajuelense,1,0
06.12. 23:30,Herediano,Puntarenas FC,2,1
06.12. 23:30,Liberia,AD Santos,1,0
06.12. 23:30,Limon Black Star,San Carlos,4,0
06.12. 23:30,Zeledon,Saprissa,1,1
29.11. 23:30,Alajuelense,Zeledon,1,2
29.11. 23:30,Brujas,Herediano,1,2
29.11. 23:30,Cartagines,AD Santos,4,0
29.11. 23:30,Limon Black Star,Puntarenas FC,2,0
29.11. 23:30,San Carlos,AD Ramonense,0,0
29.11. 23:30,Saprissa,Liberia,3,1
26.11. 23:30,AD Santos,Herediano,3,1
25.11. 23:30,Saprissa,Alajuelense,0,2
22.11. 23:30,AD Ramonense,Limon Black Star,2,1
22.11. 23:30,AD Santos,Saprissa,2,2
22.11. 23:30,Puntarenas FC,Brujas,2,2
22.11. 23:30,San Carlos,Herediano,0,2
22.11. 23:30,Zeledon,Cartagines,1,0
21.11. 23:30,Alajuelense,Liberia,1,1
15.11. 23:30,Liberia,AD Ramonense,2,0
15.11. 23:30,Limon Black Star,Cartagines,1,1
15.11. 23:30,Saprissa,Puntarenas FC,4,1
15.11. 23:30,Zeledon,Brujas,3,2
08.11. 23:30,AD Santos,Zeledon,0,1
08.11. 23:30,Herediano,Limon Black Star,1,0
08.11. 23:30,Liberia,Cartagines,2,3
08.11. 23:30,Puntarenas FC,AD Ramonense,2,1
07.11. 23:30,Brujas,San Carlos,3,1
01.11. 23:30,AD Ramonense,Herediano,0,0
01.11. 23:30,Limon Black Star,Brujas,2,3
01.11. 23:30,Puntarenas FC,San Carlos,1,1
01.11. 23:30,Zeledon,Liberia,1,1
01.11. 18:00,Cartagines,Saprissa,2,1
31.10. 23:30,Alajuelense,AD Santos,1,1
25.10. 23:30,AD Santos,Liberia,3,2
25.10. 23:30,Puntarenas FC,Herediano,1,0
25.10. 23:30,San Carlos,Limon Black Star,1,1
25.10. 23:30,Saprissa,Zeledon,0,0
25.10. 03:00,Alajuelense,Cartagines,2,1
24.10. 23:30,Brujas,AD Ramonense,0,0
18.10. 23:30,Cartagines,Zeledon,2,3
18.10. 23:30,Herediano,San Carlos,2,0
18.10. 23:30,Liberia,Alajuelense,3,2
18.10. 23:30,Limon Black Star,AD Ramonense,0,2
17.10. 23:30,Brujas,Puntarenas FC,1,0
17.10. 23:30,Saprissa,AD Santos,2,1
11.10. 23:30,Puntarenas FC,Limon Black Star,3,2
11.10. 23:30,Zeledon,AD Santos,0,0
04.10. 23:30,AD Santos,Cartagines,1,0
04.10. 23:30,Herediano,Brujas,2,1
04.10. 23:30,Liberia,Saprissa,1,0
04.10. 23:30,Zeledon,Alajuelense,3,3
03.10. 23:30,AD Ramonense,San Carlos,0,0
27.09. 23:30,AD Ramonense,Puntarenas FC,1,1
27.09. 23:30,Cartagines,Liberia,0,1
27.09. 23:30,Limon Black Star,Herediano,2,1
26.09. 23:30,Alajuelense,Saprissa,3,0
25.09. 23:30,San Carlos,Brujas,0,2
20.09. 23:30,AD Santos,Alajuelense,1,0
20.09. 23:30,Herediano,AD Ramonense,2,0
20.09. 23:30,Liberia,Zeledon,4,1
19.09. 23:30,Brujas,Limon Black Star,2,1
19.09. 23:30,San Carlos,Puntarenas FC,0,2
19.09. 23:30,Saprissa,Cartagines,0,0
15.09. 23:30,San Carlos,Liberia,3,1
13.09. 23:30,AD Ramonense,Zeledon,3,1
13.09. 23:30,Cartagines,San Carlos,0,1
13.09. 23:30,Herediano,Saprissa,1,1
12.09. 23:30,Alajuelense,Limon Black Star,2,1
12.09. 23:30,Brujas,Liberia,2,1
12.09. 23:30,Puntarenas FC,AD Santos,0,0
30.08. 23:30,San Carlos,Alajuelense,0,0
26.08. 23:30,AD Ramonense,AD Santos,0,0
23.08. 23:30,AD Ramonense,Cartagines,2,3
23.08. 23:30,AD Santos,San Carlos,2,1
23.08. 23:30,Brujas,Alajuelense,0,0
23.08. 23:30,Herediano,Liberia,1,0
23.08. 23:30,Puntarenas FC,Zeledon,2,0
22.08. 23:30,Saprissa,Limon Black Star,0,0
18.08. 23:30,Alajuelense,AD Ramonense,2,1
16.08. 23:30,Limon Black Star,AD Santos,3,0
