date,home_team,away_team,home_score,away_score
20.05. 00:00,Olimpia,Real Sociedad,2,0
12.05. 22:00,Real Sociedad,Olimpia,1,0
06.05. 00:00,Olimpia,Platense,0,0
05.05. 22:00,Real Sociedad,Victoria,2,2
03.05. 03:30,Platense,Olimpia,0,0
02.05. 03:00,Victoria,Real Sociedad,0,3
28.04. 23:50,Marathon,Platense,1,3
27.04. 22:00,Victoria,Deportes Savio,2,0
25.04. 03:30,Platense,Marathon,1,1
25.04. 02:00,Deportes Savio,Victoria,2,1
20.04. 23:00,Marathon,Atletico Choloma,1,1
20.04. 23:00,Olimpia,Deportes Savio,1,1
20.04. 23:00,Platense,Vida,1,0
20.04. 23:00,Real Sociedad,Real Espana,2,0
20.04. 23:00,Victoria,Motagua,2,2
15.04. 00:00,Motagua,Platense,2,1
14.04. 23:00,Vida,Marathon,3,3
14.04. 22:00,Real Sociedad,Olimpia,1,1
14.04. 03:00,Real Espana,Victoria,1,2
14.04. 02:00,Deportes Savio,Atletico Choloma,3,2
08.04. 00:00,Olimpia,Real Espana,3,0
07.04. 23:00,Platense,Real Sociedad,2,0
07.04. 22:00,Vida,Deportes Savio,2,1
07.04. 03:00,Atletico Choloma,Victoria,3,3
06.04. 23:30,Marathon,Motagua,5,0
05.04. 03:00,Olimpia,Platense,2,0
04.04. 03:00,Atletico Choloma,Motagua,0,3
04.04. 03:00,Real Espana,Vida,1,1
28.03. 22:00,Deportes Savio,Marathon,2,1
28.03. 02:00,Victoria,Real Sociedad,2,3
25.03. 01:00,Real Espana,Marathon,1,1
24.03. 23:00,Vida,Atletico Choloma,2,2
24.03. 22:00,Platense,Victoria,1,2
24.03. 22:00,Real Sociedad,Deportes Savio,3,0
24.03. 02:35,Motagua,Olimpia,2,3
17.03. 23:00,Motagua,Vida,3,0
17.03. 21:00,Deportes Savio,Real Espana,1,0
17.03. 02:30,Victoria,Olimpia,0,1
17.03. 02:05,Marathon,Real Sociedad,0,0
16.03. 02:00,Atletico Choloma,Platense,1,1
10.03. 23:00,Olimpia,Marathon,3,0
10.03. 21:00,Deportes Savio,Platense,3,1
10.03. 20:00,Real Sociedad,Atletico Choloma,1,1
10.03. 02:30,Victoria,Vida,1,3
10.03. 02:00,Real Espana,Motagua,2,1
07.03. 02:30,Motagua,Deportes Savio,6,0
07.03. 02:30,Platense,Real Espana,1,1
07.03. 02:30,Vida,Real Sociedad,0,2
07.03. 02:00,Atletico Choloma,Olimpia,2,2
07.03. 02:00,Marathon,Victoria,2,0
03.03. 23:00,Olimpia,Vida,0,0
03.03. 22:00,Platense,Marathon,3,2
03.03. 22:00,Victoria,Deportes Savio,1,1
03.03. 20:00,Real Sociedad,Motagua,2,0
03.03. 02:00,Real Espana,Atletico Choloma,2,1
28.02. 02:30,Vida,Platense,2,1
28.02. 02:00,Atletico Choloma,Marathon,0,0
28.02. 02:00,Motagua,Victoria,1,1
28.02. 02:00,Real Espana,Real Sociedad,1,0
28.02. 00:45,Deportes Savio,Olimpia,1,1
24.02. 23:00,Olimpia,Real Sociedad,0,0
24.02. 22:00,Platense,Motagua,1,0
24.02. 22:00,Victoria,Real Espana,4,3
23.02. 22:00,Marathon,Vida,1,1
23.02. 02:00,Atletico Choloma,Deportes Savio,3,1
17.02. 23:00,Motagua,Marathon,1,1
17.02. 22:00,Victoria,Atletico Choloma,0,0
17.02. 21:00,Real Sociedad,Platense,0,1
17.02. 02:00,Real Espana,Olimpia,2,1
17.02. 01:00,Deportes Savio,Vida,1,1
15.02. 02:00,Motagua,Atletico Choloma,1,0
14.02. 02:30,Platense,Olimpia,1,2
14.02. 02:30,Vida,Real Espana,1,0
14.02. 02:00,Marathon,Deportes Savio,3,2
13.02. 21:00,Real Sociedad,Victoria,2,0
10.02. 22:00,Olimpia,Motagua,1,0
10.02. 21:00,Victoria,Platense,3,2
10.02. 01:00,Deportes Savio,Real Sociedad,3,1
09.02. 22:00,Marathon,Real Espana,0,0
09.02. 02:00,Atletico Choloma,Vida,4,1
03.02. 23:00,Olimpia,Victoria,0,1
03.02. 22:00,Platense,Atletico Choloma,2,0
03.02. 22:00,Vida,Motagua,0,3
03.02. 20:00,Real Sociedad,Marathon,1,1
03.02. 02:00,Real Espana,Deportes Savio,1,0
01.02. 02:30,Vida,Victoria,0,0
01.02. 02:10,Atletico Choloma,Real Sociedad,1,1
01.02. 02:00,Marathon,Olimpia,2,1
31.01. 02:00,Motagua,Real Espana,0,0
31.01. 02:00,Platense,Deportes Savio,1,0
27.01. 21:00,Deportes Savio,Motagua,3,2
27.01. 21:00,Real Sociedad,Vida,3,0
27.01. 21:00,Victoria,Marathon,2,0
27.01. 02:00,Olimpia,Atletico Choloma,2,1
27.01. 02:00,Real Espana,Platense,1,1
20.01. 22:00,Motagua,Real Sociedad,0,1
20.01. 22:00,Vida,Olimpia,0,2
20.01. 02:00,Atletico Choloma,Real Espana,2,2
20.01. 01:00,Deportes Savio,Victoria,0,0
19.01. 22:00,Marathon,Platense,3,0
16.12. 23:00,Olimpia,Victoria,4,0
09.12. 21:00,Victoria,Olimpia,0,0
02.12. 23:00,Olimpia,Atletico Choloma,2,0
02.12. 21:00,Victoria,Motagua,2,2
26.11. 22:00,Atletico Choloma,Olimpia,1,0
25.11. 23:00,Motagua,Victoria,1,1
22.11. 02:35,Marathon,Atletico Choloma,2,2
22.11. 02:35,Motagua,Real Espana,3,2
17.11. 02:35,Atletico Choloma,Marathon,0,0
17.11. 02:00,Real Espana,Motagua,1,4
11.11. 22:00,Deportes Savio,Marathon,1,0
11.11. 22:00,Motagua,Atletico Choloma,0,0
11.11. 22:00,Real Espana,Platense,1,1
11.11. 22:00,Real Sociedad,Victoria,0,2
11.11. 22:00,Vida,Olimpia,1,3
09.11. 02:30,Victoria,Real Espana,3,1
09.11. 01:30,Deportes Savio,Motagua,0,1
08.11. 02:30,Atletico Choloma,Platense,5,1
08.11. 02:30,Marathon,Vida,4,1
08.11. 02:00,Olimpia,Real Sociedad,1,0
04.11. 23:00,Motagua,Marathon,4,0
04.11. 22:00,Platense,Vida,1,1
04.11. 21:00,Real Sociedad,Deportes Savio,0,1
04.11. 21:00,Victoria,Atletico Choloma,1,1
04.11. 02:00,Real Espana,Olimpia,0,0
28.10. 23:00,Motagua,Real Sociedad,2,0
28.10. 22:30,Marathon,Victoria,0,0
28.10. 22:00,Platense,Olimpia,0,1
28.10. 02:30,Atletico Choloma,Real Espana,2,2
28.10. 02:30,Vida,Deportes Savio,2,1
21.10. 23:30,Marathon,Real Espana,2,2
21.10. 22:00,Deportes Savio,Atletico Choloma,2,1
21.10. 22:00,Real Sociedad,Vida,2,2
21.10. 03:35,Olimpia,Motagua,2,0
21.10. 03:35,Victoria,Platense,0,0
15.10. 00:00,Olimpia,Victoria,3,0
14.10. 23:00,Platense,Real Sociedad,3,2
14.10. 03:35,Atletico Choloma,Marathon,2,2
14.10. 03:35,Vida,Motagua,2,2
14.10. 03:00,Real Espana,Deportes Savio,1,1
08.10. 00:30,Motagua,Real Espana,1,1
07.10. 22:00,Deportes Savio,Platense,1,1
07.10. 01:00,Atletico Choloma,Real Sociedad,3,1
06.10. 23:30,Marathon,Olimpia,1,0
06.10. 23:00,Vida,Victoria,0,0
01.10. 00:00,Olimpia,Atletico Choloma,4,1
30.09. 23:00,Platense,Motagua,0,0
30.09. 23:00,Real Sociedad,Marathon,0,1
30.09. 22:00,Victoria,Deportes Savio,2,0
30.09. 03:00,Real Espana,Vida,2,4
24.09. 00:10,Motagua,Victoria,1,0
23.09. 23:30,Marathon,Platense,2,0
23.09. 23:00,Real Sociedad,Real Espana,1,0
23.09. 23:00,Vida,Atletico Choloma,3,2
23.09. 22:00,Deportes Savio,Olimpia,1,2
16.09. 23:00,Platense,Real Espana,1,0
16.09. 22:00,Victoria,Real Sociedad,0,0
16.09. 00:35,Atletico Choloma,Motagua,1,2
15.09. 23:30,Marathon,Deportes Savio,1,0
14.09. 03:00,Olimpia,Vida,3,0
10.09. 00:00,Motagua,Deportes Savio,1,1
09.09. 23:00,Platense,Atletico Choloma,0,0
09.09. 23:00,Vida,Marathon,2,2
09.09. 22:00,Real Sociedad,Olimpia,0,0
09.09. 03:05,Real Espana,Victoria,1,0
03.09. 00:00,Olimpia,Real Espana,1,0
02.09. 23:00,Vida,Platense,1,0
02.09. 03:30,Atletico Choloma,Victoria,1,1
