date,home_team,away_team,home_score,away_score
03.06. 00:00,Olimpia,Motagua,0,1
27.05. 00:00,Motagua,Olimpia,2,2
20.05. 00:00,Olimpia,UPNFM,4,1
18.05. 23:00,Marathon,Motagua,2,2
13.05. 00:00,Motagua,Marathon,2,0
12.05. 23:30,Real de Minas,Juticalpa,4,2
11.05. 23:00,UPNFM,Olimpia,1,3
10.05. 03:00,Honduras Progreso,Real de Minas,3,2
06.05. 02:00,Real Espana,UPNFM,1,2
06.05. 00:00,Motagua,Platense,3,0
05.05. 23:00,Juticalpa,Honduras Progreso,1,2
02.05. 00:00,Platense,Motagua,0,0
01.05. 23:00,UPNFM,Real Espana,3,1
27.04. 23:00,Honduras Progreso,Juticalpa,1,1
27.04. 23:00,Motagua,Vida,1,1
27.04. 23:00,Real de Minas,Marathon,0,2
27.04. 23:00,Real Espana,Platense,0,1
27.04. 23:00,UPNFM,Olimpia,3,0
22.04. 00:00,Platense,Vida,1,1
21.04. 23:00,Juticalpa,Motagua,2,3
21.04. 03:00,UPNFM,Real Espana,0,0
18.04. 02:00,Olimpia,Real de Minas,1,1
17.04. 23:30,Marathon,Honduras Progreso,6,0
15.04. 18:00,Juticalpa,Platense,2,0
15.04. 02:00,Vida,Real de Minas,0,2
15.04. 00:00,Motagua,Marathon,5,1
14.04. 03:15,Honduras Progreso,UPNFM,1,0
14.04. 03:00,Real Espana,Olimpia,0,1
11.04. 04:00,Olimpia,Juticalpa,4,0
11.04. 03:15,Vida,Marathon,2,1
11.04. 03:00,Real Espana,Honduras Progreso,2,0
11.04. 02:00,Platense,Motagua,2,1
09.04. 23:30,Real de Minas,UPNFM,0,0
08.04. 00:00,Olimpia,Motagua,0,0
07.04. 03:15,Juticalpa,Vida,1,1
07.04. 02:00,UPNFM,Platense,2,0
06.04. 23:30,Marathon,Real Espana,2,2
06.04. 03:15,Honduras Progreso,Real de Minas,0,0
01.04. 00:00,Motagua,UPNFM,3,0
01.04. 00:00,Platense,Olimpia,1,2
31.03. 23:30,Real de Minas,Real Espana,1,1
31.03. 23:30,Vida,Honduras Progreso,2,1
30.03. 22:00,Marathon,Juticalpa,1,2
24.03. 23:00,Platense,Honduras Progreso,2,0
17.03. 22:30,Real de Minas,Juticalpa,1,1
17.03. 01:00,UPNFM,Vida,1,1
15.03. 02:00,Olimpia,Marathon,3,0
14.03. 02:00,Real Espana,Motagua,3,1
10.03. 23:00,Honduras Progreso,Olimpia,1,2
10.03. 23:00,Motagua,Real de Minas,0,2
10.03. 22:30,Juticalpa,UPNFM,0,0
10.03. 22:30,Vida,Real Espana,0,2
10.03. 22:00,Marathon,Platense,2,1
08.03. 02:15,Honduras Progreso,Motagua,0,1
07.03. 02:00,Olimpia,Vida,4,0
07.03. 02:00,Real Espana,Juticalpa,0,0
07.03. 01:00,UPNFM,Marathon,0,0
06.03. 22:30,Real de Minas,Platense,0,0
04.03. 00:00,Olimpia,UPNFM,1,2
03.03. 23:00,Platense,Real Espana,4,0
03.03. 22:30,Vida,Motagua,0,1
03.03. 22:00,Marathon,Real de Minas,2,1
03.03. 21:00,Juticalpa,Honduras Progreso,2,2
24.02. 23:00,Motagua,Juticalpa,4,0
24.02. 22:30,Vida,Platense,1,1
24.02. 22:00,Real de Minas,Olimpia,1,3
24.02. 02:15,Honduras Progreso,Marathon,0,1
24.02. 02:00,Real Espana,UPNFM,1,1
17.02. 23:00,Olimpia,Real Espana,0,0
17.02. 23:00,Platense,Juticalpa,1,1
17.02. 22:00,Real de Minas,Vida,3,0
17.02. 02:00,UPNFM,Honduras Progreso,3,0
16.02. 22:00,Marathon,Motagua,1,0
15.02. 02:00,Juticalpa,Olimpia,0,4
14.02. 02:30,Motagua,Platense,0,1
14.02. 02:15,Honduras Progreso,Real Espana,1,2
13.02. 23:30,UPNFM,Real de Minas,2,2
13.02. 22:00,Marathon,Vida,4,3
10.02. 23:00,Motagua,Olimpia,1,1
10.02. 22:30,Vida,Juticalpa,1,1
10.02. 22:00,Real de Minas,Honduras Progreso,3,0
10.02. 02:15,Platense,UPNFM,0,1
10.02. 02:00,Real Espana,Marathon,1,1
03.02. 23:00,Olimpia,Platense,2,1
03.02. 22:30,Juticalpa,Marathon,1,1
03.02. 02:00,Real Espana,Real de Minas,2,0
03.02. 01:00,UPNFM,Motagua,1,1
02.02. 02:15,Honduras Progreso,Vida,2,0
27.01. 23:00,Motagua,Real Espana,1,0
27.01. 22:30,Vida,UPNFM,1,1
27.01. 02:00,Juticalpa,Real de Minas,3,3
26.01. 22:00,Marathon,Olimpia,1,0
26.01. 02:15,Honduras Progreso,Platense,1,4
21.01. 00:00,Olimpia,Honduras Progreso,2,1
