date,home_team,away_team,home_score,away_score
05.06. 02:00,Olimpia,Vida,2,2
05.06. 02:00,Universidad NAH,Platense,1,1
28.05. 02:00,Olimpia,Victoria,1,0
20.05. 02:00,Victoria,Olimpia,3,3
14.05. 02:00,Olimpia,Motagua,2,1
14.05. 02:00,Victoria,Municipal Valencia,3,0
11.05. 02:00,Motagua,Olimpia,2,1
11.05. 02:00,Municipal Valencia,Victoria,1,1
07.05. 02:00,Municipal Valencia,Motagua,2,0
07.05. 02:00,Olimpia,Platense,1,0
07.05. 02:00,Real Espana,Victoria,1,1
07.05. 02:00,Universidad NAH,Marathon,2,2
07.05. 02:00,Vida,Hispano,3,2
30.04. 02:00,Hispano,Olimpia,1,1
30.04. 02:00,Motagua,Vida,2,1
30.04. 02:00,Platense,Real Espana,3,3
30.04. 02:00,Victoria,Universidad NAH,3,0
29.04. 02:00,Marathon,Municipal Valencia,0,2
26.04. 02:00,Olimpia,Municipal Valencia,1,0
26.04. 02:00,Platense,Vida,0,0
26.04. 02:00,Real Espana,Motagua,1,1
26.04. 02:00,Universidad NAH,Hispano,1,2
26.04. 02:00,Victoria,Marathon,2,1
23.04. 02:00,Motagua,Olimpia,0,1
23.04. 02:00,Municipal Valencia,Universidad NAH,3,0
22.04. 02:00,Platense,Hispano,2,1
22.04. 02:00,Real Espana,Marathon,3,0
22.04. 02:00,Vida,Victoria,1,5
20.04. 02:00,Motagua,Universidad NAH,1,1
19.04. 02:00,Hispano,Victoria,1,5
19.04. 02:00,Marathon,Olimpia,0,2
19.04. 02:00,Municipal Valencia,Platense,2,0
19.04. 02:00,Vida,Real Espana,1,1
12.04. 02:00,Hispano,Municipal Valencia,2,3
12.04. 02:00,Marathon,Platense,2,2
12.04. 02:00,Olimpia,Real Espana,0,0
12.04. 02:00,Universidad NAH,Vida,0,1
12.04. 02:00,Victoria,Motagua,2,2
09.04. 02:00,Motagua,Marathon,3,1
08.04. 02:00,Municipal Valencia,Victoria,0,0
08.04. 02:00,Platense,Universidad NAH,0,1
08.04. 02:00,Real Espana,Hispano,2,1
08.04. 02:00,Vida,Olimpia,1,1
02.04. 02:00,Motagua,Hispano,2,2
02.04. 02:00,Municipal Valencia,Real Espana,1,0
02.04. 02:00,Universidad NAH,Olimpia,0,3
01.04. 02:00,Marathon,Vida,1,2
01.04. 02:00,Victoria,Platense,2,1
25.03. 02:00,Hispano,Marathon,1,1
25.03. 02:00,Olimpia,Victoria,2,2
