date,home_team,away_team,home_score,away_score
20.05. 03:00Pen,Olimpia,Motagua,2,0
17.05. 02:00,Motagua,Olimpia,2,1
13.05. 04:00,Olimpia,Honduras Progreso,7,0
13.05. 02:00Pen,Real Espana,Motagua,1,1
09.05. 04:00,Motagua,Real Espana,1,0
09.05. 02:00,Honduras Progreso,Olimpia,0,0
06.05. 03:00,Olimpia,Real Espana,2,1
06.05. 03:00,Honduras Progreso,UPNFM,4,0
05.05. 03:00,Motagua,Vida,3,0
02.05. 23:06,Vida,Motagua,1,1
02.05. 02:00,Real Espana,Olimpia,0,0
02.05. 01:00,UPNFM,Honduras Progreso,3,2
28.04. 03:00,Honduras Progreso,Real de Minas,5,2
28.04. 03:00,Olimpia,Marathon,2,1
28.04. 03:00,Platense,Motagua,2,3
28.04. 03:00,Real Espana,Real Sociedad,0,0
28.04. 03:00,UPNFM,Vida,3,1
25.04. 03:00,Olimpia,Motagua,0,0
22.04. 03:00,Olimpia,Platense,5,0
22.04. 03:00,Real Espana,UPNFM,1,1
22.04. 01:15,Vida,Motagua,1,1
21.04. 23:36,Real Sociedad,Honduras Progreso,3,1
21.04. 23:06,Marathon,Real de Minas,3,2
18.04. 04:00,Motagua,Real Espana,1,0
18.04. 03:15,Honduras Progreso,Olimpia,0,5
18.04. 01:00,Real de Minas,Vida,2,2
18.04. 00:00,UPNFM,Platense,0,0
17.04. 23:15,Real Sociedad,Marathon,1,1
12.04. 01:00,Real de Minas,Real Espana,0,0
12.04. 00:00,Motagua,Honduras Progreso,5,2
11.04. 01:15,Vida,Olimpia,0,3
11.04. 01:00Awrd,Platense,Real Sociedad,0,3
09.04. 23:06,Marathon,UPNFM,1,1
08.04. 01:00,Platense,Real Espana,2,2
07.04. 23:15,Real Sociedad,Motagua,3,3
04.04. 03:30,Olimpia,Real Sociedad,3,1
04.04. 01:15,Vida,Real Espana,2,3
04.04. 00:00,Motagua,Real de Minas,2,2
03.04. 23:00,Marathon,Platense,1,0
01.04. 03:00,UPNFM,Honduras Progreso,0,2
29.03. 03:00,UPNFM,Real Sociedad,1,2
24.03. 22:06,Real Sociedad,UPNFM,1,1
22.03. 02:15,Honduras Progreso,Platense,2,2
21.03. 22:06,Real Sociedad,Vida,2,4
21.03. 02:00,Real Espana,Marathon,2,2
21.03. 00:00,Real de Minas,UPNFM,0,3
18.03. 02:15,Honduras Progreso,Real Espana,1,1
18.03. 00:00,Platense,Real de Minas,1,1
17.03. 22:06,Marathon,Vida,1,2
16.03. 23:00,UPNFM,Olimpia,2,1
12.03. 02:00,Motagua,Marathon,2,0
12.03. 02:00,Real Espana,Platense,4,0
12.03. 00:00,Real de Minas,Olimpia,0,3
11.03. 00:06,Vida,Honduras Progreso,1,1
08.03. 03:00,Olimpia,Real Espana,1,0
08.03. 00:00,Platense,Vida,2,2
07.03. 23:00,Motagua,UPNFM,3,1
07.03. 22:00,Marathon,Honduras Progreso,1,1
06.03. 22:00,Real de Minas,Real Sociedad,0,0
05.03. 02:00,Real Espana,Vida,0,0
04.03. 02:15,Honduras Progreso,UPNFM,0,3
04.03. 00:00,Platense,Marathon,5,3
03.03. 22:30,Real Sociedad,Olimpia,2,2
03.03. 22:00,Real de Minas,Motagua,0,3
01.03. 00:00,Platense,Honduras Progreso,0,4
28.02. 23:00,Motagua,Olimpia,1,2
28.02. 00:15,Vida,Real Sociedad,2,2
28.02. 00:00,UPNFM,Real de Minas,2,0
27.02. 22:00,Marathon,Real Espana,1,2
25.02. 02:00,Olimpia,UPNFM,5,1
25.02. 02:00,Real Espana,Honduras Progreso,1,0
25.02. 00:15,Vida,Marathon,0,1
24.02. 23:30,Motagua,Real Sociedad,2,0
24.02. 22:00,Real de Minas,Platense,1,4
21.02. 02:15,Honduras Progreso,Vida,0,0
21.02. 02:00,Olimpia,Real de Minas,2,0
20.02. 22:00,Marathon,Motagua,0,1
18.02. 02:00,Real Espana,Olimpia,1,2
18.02. 00:15,Vida,Platense,2,2
17.02. 22:00,Real Sociedad,Real de Minas,1,1
17.02. 02:15,Honduras Progreso,Marathon,1,1
17.02. 00:00,UPNFM,Motagua,1,2
