date,home_team,away_team,home_score,away_score
25.05. 00:00,Olimpia,Motagua,0,0
21.05. 03:30,Motagua,Olimpia,1,2
18.05. 00:00,Olimpia,Real Espana,5,0
17.05. 03:00,Motagua,Victoria,3,0
14.05. 03:00,Real Espana,Olimpia,0,1
14.05. 03:00,Victoria,Motagua,1,0
10.05. 03:00,Victoria,Real Sociedad,1,0
09.05. 23:30,Marathon,Real Espana,2,0
07.05. 23:30,Real Sociedad,Victoria,0,1
07.05. 03:00,Real Espana,Marathon,4,1
02.05. 23:30,Olimpia,Platense,2,0
02.05. 23:30,Parrillas One,Victoria,2,1
02.05. 23:30,Real Espana,Honduras Progreso,2,4
02.05. 23:30,Real Sociedad,Motagua,1,0
02.05. 23:30,Vida,Marathon,0,1
26.04. 03:00,Real Espana,Real Sociedad,1,1
26.04. 03:00,Victoria,Olimpia,1,1
26.04. 02:00,Motagua,Vida,2,1
25.04. 23:30,Marathon,Parrillas One,2,1
25.04. 03:00,Honduras Progreso,Platense,2,1
20.04. 00:00,Olimpia,Marathon,2,0
19.04. 23:00,Parrillas One,Real Sociedad,2,2
19.04. 23:00,Platense,Vida,2,2
19.04. 23:00,Victoria,Honduras Progreso,3,1
19.04. 03:00,Real Espana,Motagua,1,2
16.04. 03:15,Honduras Progreso,Olimpia,1,2
16.04. 03:00,Motagua,Victoria,3,0
16.04. 03:00,Platense,Marathon,2,3
16.04. 03:00,Real Espana,Parrillas One,3,1
16.04. 03:00,Vida,Real Sociedad,0,0
13.04. 00:10,Motagua,Olimpia,1,1
12.04. 23:00,Parrillas One,Vida,1,3
12.04. 23:00,Real Sociedad,Honduras Progreso,3,0
12.04. 03:00,Victoria,Platense,2,1
11.04. 23:30,Marathon,Real Espana,1,0
09.04. 03:05,Olimpia,Real Sociedad,2,0
09.04. 03:00,Honduras Progreso,Motagua,0,1
09.04. 03:00,Platense,Parrillas One,2,1
09.04. 03:00,Vida,Real Espana,2,2
08.04. 23:35,Marathon,Victoria,2,1
06.04. 01:30,Real Espana,Olimpia,1,1
06.04. 00:00,Motagua,Marathon,3,0
05.04. 23:00,Real Sociedad,Platense,1,1
05.04. 03:00,Honduras Progreso,Parrillas One,1,1
05.04. 03:00,Vida,Victoria,1,1
22.03. 02:00,Olimpia,Vida,4,1
22.03. 02:00,Platense,Real Espana,2,2
22.03. 01:00,Parrillas One,Motagua,1,2
22.03. 00:00,Victoria,Real Sociedad,0,0
21.03. 22:30,Marathon,Honduras Progreso,0,3
15.03. 23:00,Motagua,Platense,2,0
15.03. 22:00,Parrillas One,Olimpia,0,2
15.03. 22:00,Real Sociedad,Marathon,0,0
15.03. 02:00,Real Espana,Victoria,2,2
15.03. 02:00,Vida,Honduras Progreso,3,1
12.03. 02:05,Honduras Progreso,Real Espana,1,3
12.03. 02:05,Motagua,Real Sociedad,3,2
12.03. 02:05,Platense,Olimpia,0,2
12.03. 02:00,Victoria,Parrillas One,3,2
11.03. 22:30,Marathon,Vida,2,0
08.03. 23:00,Olimpia,Victoria,1,1
08.03. 22:00,Parrillas One,Marathon,1,1
08.03. 22:00,Real Sociedad,Real Espana,1,1
08.03. 02:15,Platense,Honduras Progreso,3,3
08.03. 02:00,Vida,Motagua,0,3
01.03. 23:00,Motagua,Real Espana,2,2
01.03. 21:05,Real Sociedad,Parrillas One,0,2
01.03. 02:00,Honduras Progreso,Victoria,0,2
01.03. 02:00,Vida,Platense,4,2
28.02. 22:30,Marathon,Olimpia,3,2
22.02. 23:00,Motagua,Honduras Progreso,3,1
22.02. 23:00,Real Espana,Vida,0,1
22.02. 22:00,Parrillas One,Platense,1,2
21.02. 22:00,Victoria,Marathon,1,2
21.02. 21:00,Real Sociedad,Olimpia,1,1
19.02. 02:00,Marathon,Platense,1,1
19.02. 02:00,Olimpia,Honduras Progreso,2,1
19.02. 01:30,Victoria,Motagua,2,2
19.02. 01:00,Parrillas One,Real Espana,0,3
18.02. 22:00,Real Sociedad,Vida,1,0
15.02. 23:20,Olimpia,Motagua,3,1
15.02. 23:20,Real Espana,Marathon,1,1
15.02. 02:00,Platense,Victoria,1,0
15.02. 02:00,Vida,Parrillas One,1,1
14.02. 02:00,Honduras Progreso,Real Sociedad,0,0
01.02. 02:00,Olimpia,Real Espana,1,0
01.02. 02:00,Platense,Real Sociedad,0,1
31.01. 23:00,Marathon,Motagua,0,2
31.01. 23:00,Parrillas One,Honduras Progreso,3,1
31.01. 22:00,Victoria,Vida,2,0
25.01. 23:00,Motagua,Parrillas One,3,4
25.01. 21:00,Real Sociedad,Victoria,0,3
