date,home_team,away_team,home_score,away_score
25.05. 23:00,Marathon,Olimpia,2,2
20.05. 02:00,Olimpia,Marathon,3,1
12.05. 03:00,Motagua,Olimpia,3,4
11.05. 23:30,Marathon,Genesis,1,0
09.05. 04:06,Olimpia,Motagua,3,3
09.05. 02:00,Genesis,Marathon,0,2
06.05. 00:00,Olancho,Genesis,0,0
05.05. 03:00,Olimpia,Real Espana,3,1
04.05. 23:00,UPNFM,Vida,3,0
03.05. 03:00,Genesis,Olancho,1,0
02.05. 03:00,Real Espana,Olimpia,1,0
01.05. 23:00,Vida,UPNFM,1,0
28.04. 23:30,Genesis,UPNFM,1,0
28.04. 23:30,Marathon,Olancho,2,1
28.04. 23:30,Olimpia,Victoria,2,0
28.04. 23:30,Real Sociedad,Real Espana,2,1
28.04. 23:30,Vida,Motagua,1,2
26.04. 03:30,Victoria,Marathon,1,0
26.04. 01:15,Motagua,Real Sociedad,3,0
25.04. 03:30,UPNFM,Olimpia,1,0
25.04. 01:15,Olancho,Vida,1,1
24.04. 03:00,Real Espana,Genesis,2,1
22.04. 01:00,Olimpia,Motagua,2,2
21.04. 03:30,Genesis,Olancho,0,0
21.04. 01:15,Real Sociedad,Vida,2,1
20.04. 23:00,Marathon,Real Espana,1,0
20.04. 03:00,Victoria,UPNFM,0,1
17.04. 23:30,Marathon,Olimpia,2,1
15.04. 03:30,Vida,Genesis,0,1
15.04. 01:15,Motagua,UPNFM,4,0
14.04. 23:00,Olancho,Olimpia,1,0
14.04. 03:15,Real Espana,Victoria,0,1
14.04. 01:00,Real Sociedad,Marathon,1,2
11.04. 03:00,Motagua,Real Espana,1,1
09.04. 02:00,Genesis,Real Sociedad,1,0
08.04. 03:30,Olimpia,Real Espana,3,1
08.04. 01:15,Victoria,Vida,2,1
07.04. 23:00,Marathon,Motagua,1,1
07.04. 01:00,UPNFM,Olancho,0,1
05.04. 03:15,Real Sociedad,Olimpia,1,2
05.04. 01:00,Vida,Marathon,2,3
04.04. 03:30,Motagua,Genesis,0,0
04.04. 01:15,Real Espana,UPNFM,1,0
03.04. 23:00,Olancho,Victoria,3,0
01.04. 03:30,UPNFM,Real Sociedad,1,0
01.04. 01:15,Olimpia,Vida,5,1
31.03. 23:00,Genesis,Marathon,1,0
31.03. 03:15,Victoria,Motagua,2,2
31.03. 00:00,Real Espana,Olancho,1,1
15.03. 02:00,Vida,UPNFM,2,0
14.03. 02:15,Real Sociedad,Olancho,0,2
14.03. 00:00,Genesis,Victoria,0,0
11.03. 02:30,Victoria,Real Sociedad,1,0
