date,home_team,away_team,home_score,away_score
26.05. 23:00,Olimpia,Marathon,1,0
23.05. 23:00,Marathon,Olimpia,4,1
19.05. 23:00,Olimpia,Victoria,2,2
19.05. 23:00,Platense,Marathon,0,0
16.05. 23:00,Marathon,Platense,2,1
15.05. 23:00,Victoria,Olimpia,0,1
12.05. 23:00,Motagua,Olimpia,2,1
12.05. 23:00,Platense,Marathon,2,1
12.05. 23:00,Real Comayagua,Deportes Savio,3,0
12.05. 23:00,Real Espana,Victoria,0,0
12.05. 23:00,Vida,Universidad NAH,1,1
05.05. 23:00,Deportes Savio,Marathon,0,2
05.05. 23:00,Olimpia,Real Espana,1,0
05.05. 23:00,Universidad NAH,Victoria,1,1
04.05. 23:00,Vida,Motagua,0,0
01.05. 23:00,Olimpia,Platense,2,3
01.05. 23:00,Real Espana,Real Comayagua,2,0
28.04. 23:00,Platense,Real Comayagua,3,1
28.04. 23:00,Universidad NAH,Deportes Savio,1,0
27.04. 23:00,Marathon,Vida,2,2
27.04. 23:00,Victoria,Motagua,1,0
24.04. 23:00,Motagua,Universidad NAH,2,0
24.04. 23:00,Real Comayagua,Victoria,1,1
24.04. 23:00,Real Espana,Marathon,2,1
24.04. 23:00,Vida,Platense,3,2
23.04. 23:00,Deportes Savio,Olimpia,2,1
21.04. 23:00,Deportes Savio,Vida,1,0
21.04. 23:00,Olimpia,Marathon,3,1
21.04. 23:00,Universidad NAH,Real Espana,0,0
20.04. 23:00,Motagua,Real Comayagua,0,1
20.04. 23:00,Victoria,Platense,1,3
17.04. 23:00,Motagua,Real Espana,0,1
17.04. 23:00,Platense,Deportes Savio,3,1
17.04. 23:00,Real Comayagua,Universidad NAH,0,3
17.04. 23:00,Victoria,Marathon,0,2
14.04. 23:00,Deportes Savio,Real Espana,0,1
14.04. 23:00,Motagua,Platense,1,0
13.04. 23:00,Marathon,Real Comayagua,3,1
13.04. 23:00,Olimpia,Universidad NAH,4,1
13.04. 23:00,Vida,Victoria,1,2
07.04. 23:00,Motagua,Deportes Savio,0,3
07.04. 23:00,Real Comayagua,Vida,1,2
07.04. 23:00,Real Espana,Platense,2,4
07.04. 23:00,Universidad NAH,Marathon,2,1
06.04. 23:00,Victoria,Olimpia,1,1
27.03. 23:00,Olimpia,Vida,1,1
24.03. 23:00,Deportes Savio,Victoria,0,0
24.03. 23:00,Olimpia,Real Comayagua,3,2
24.03. 23:00,Platense,Universidad NAH,0,1
21.03. 23:00,Olimpia,Motagua,0,0
17.03. 23:00,Deportes Savio,Real Comayagua,0,3
17.03. 23:00,Universidad NAH,Vida,0,0
16.03. 23:00,Marathon,Platense,1,1
16.03. 23:00,Victoria,Real Espana,1,1
10.03. 23:00,Motagua,Vida,1,1
10.03. 23:00,Platense,Olimpia,0,3
09.03. 23:00,Marathon,Deportes Savio,0,0
09.03. 23:00,Real Comayagua,Real Espana,1,1
09.03. 23:00,Victoria,Universidad NAH,2,0
03.03. 23:00,Deportes Savio,Universidad NAH,3,0
03.03. 23:00,Motagua,Victoria,0,1
03.03. 23:00,Real Comayagua,Platense,3,1
02.03. 23:00,Real Espana,Olimpia,0,0
02.03. 23:00,Vida,Marathon,0,1
24.02. 23:00,Deportes Savio,Olimpia,2,3
24.02. 23:00,Marathon,Real Espana,2,1
24.02. 23:00,Platense,Vida,0,0
24.02. 23:00,Universidad NAH,Motagua,0,0
23.02. 23:00,Marathon,Motagua,1,0
23.02. 23:00,Victoria,Real Comayagua,2,0
23.02. 23:00,Vida,Real Espana,1,1
17.02. 23:00,Olimpia,Marathon,2,0
17.02. 23:00,Platense,Victoria,3,1
17.02. 23:00,Real Comayagua,Motagua,2,2
16.02. 23:00,Real Espana,Universidad NAH,0,0
16.02. 23:00,Vida,Deportes Savio,2,1
12.02. 23:00,Motagua,Real Espana,2,0
12.02. 23:00,Vida,Olimpia,1,1
10.02. 23:00,Deportes Savio,Platense,2,6
10.02. 23:00,Universidad NAH,Real Comayagua,2,0
09.02. 23:00,Marathon,Victoria,3,3
03.02. 23:00,Motagua,Platense,1,3
03.02. 23:00,Real Comayagua,Marathon,0,1
03.02. 23:00,Universidad NAH,Olimpia,0,0
02.02. 23:00,Real Espana,Deportes Savio,0,1
02.02. 23:00,Victoria,Vida,2,0
30.01. 23:00,Olimpia,Victoria,2,0
27.01. 23:00,Deportes Savio,Motagua,0,0
27.01. 23:00,Platense,Real Espana,1,1
26.01. 23:00,Marathon,Universidad NAH,4,1
26.01. 23:00,Vida,Real Comayagua,1,1
20.01. 23:00,Motagua,Marathon,1,1
20.01. 23:00,Real Comayagua,Olimpia,0,3
20.01. 23:00,Universidad NAH,Platense,0,0
19.01. 23:00,Real Espana,Vida,3,0
19.01. 23:00,Victoria,Deportes Savio,0,3
15.12. 23:00Pen,Motagua,Marathon,4,2
12.12. 23:00,Marathon,Motagua,1,0
09.12. 23:00,Motagua,Olimpia,4,2
08.12. 23:00,Marathon,Platense,1,1
06.12. 23:00,Olimpia,Motagua,1,0
05.12. 23:00,Platense,Marathon,1,2
02.12. 23:00,Marathon,Real Espana,0,5
02.12. 23:00,Motagua,Olimpia,0,0
02.12. 23:00,Real Comayagua,Deportes Savio,1,1
02.12. 23:00,Universidad NAH,Victoria,1,4
02.12. 23:00,Vida,Platense,2,2
22.11. 23:00,Marathon,Olimpia,1,2
21.11. 23:00,Deportes Savio,Vida,0,1
21.11. 23:00,Motagua,Universidad NAH,0,1
21.11. 23:00,Real Espana,Platense,1,0
21.11. 23:00,Victoria,Real Comayagua,2,2
