date,home_team,away_team,home_score,away_score
02.06. 22:00,Matagalpa,Juventus Managua,1,0
30.05. 01:00,Juventus Managua,Matagalpa,0,0
19.05. 03:00,Diriangen,Esteli,2,0
13.05. 03:00,Esteli,Diriangen,2,1
09.05. 04:00,Diriangen,Jalapa,1,0
09.05. 03:00,Esteli,Ocotal,5,1
05.05. 03:00,Ocotal,Esteli,0,2
04.05. 23:00,Jalapa,Diriangen,0,2
02.05. 04:00,Managua FC,Jalapa,2,3
02.05. 03:00,Ocotal,Ferretti,2,1
29.04. 03:00,Esteli,Matagalpa,1,0
29.04. 03:00,Ferretti,Ocotal,1,0
29.04. 00:00,UNAN-Managua,Sport Sebaco,6,3
28.04. 23:00,Jalapa,Diriangen,1,0
28.04. 03:00,Managua FC,Masachapa,5,1
26.04. 02:00,Diriangen,Ferretti,1,0
25.04. 23:00,Jalapa,UNAN-Managua,1,1
25.04. 03:00,Masachapa,Esteli,1,5
25.04. 03:00,Ocotal,Sport Sebaco,3,0
24.04. 23:00,Matagalpa,Managua FC,0,2
22.04. 03:00,Esteli,Managua FC,2,1
22.04. 03:00,UNAN-Managua,Diriangen,0,1
22.04. 00:00,Masachapa,Ferretti,0,5
21.04. 03:00,Ocotal,Jalapa,1,1
21.04. 02:00,Sport Sebaco,Matagalpa,2,2
19.04. 04:00,Managua FC,UNAN-Managua,1,3
19.04. 01:00,Ferretti,Esteli,1,1
18.04. 03:00,Diriangen,Sport Sebaco,6,0
18.04. 03:00,Masachapa,Jalapa,2,3
17.04. 23:00,Matagalpa,Ocotal,2,1
15.04. 03:00,Masachapa,Matagalpa,1,2
15.04. 00:00,UNAN-Managua,Ocotal,1,1
14.04. 23:00,Sport Sebaco,Ferretti,0,3
14.04. 19:00,Jalapa,Managua FC,1,2
14.04. 03:00,Esteli,Diriangen,1,1
12.04. 02:00,Ocotal,Masachapa,3,2
11.04. 04:00,Managua FC,Diriangen,0,1
11.04. 01:00,Ferretti,UNAN-Managua,1,1
10.04. 23:00,Matagalpa,Jalapa,1,0
10.04. 03:00,Esteli,Sport Sebaco,2,0
07.04. 23:00,Jalapa,Ferretti,2,0
07.04. 23:00,Matagalpa,Diriangen,2,3
07.04. 04:00,Masachapa,UNAN-Managua,2,1
07.04. 03:00,Ocotal,Esteli,1,0
07.04. 01:00,Managua FC,Sport Sebaco,1,1
03.04. 03:00,Esteli,Jalapa,5,0
03.04. 02:00,Diriangen,Ocotal,7,0
02.04. 04:00,Ferretti,Managua FC,1,1
02.04. 01:00,UNAN-Managua,Matagalpa,3,2
01.04. 23:00,Sport Sebaco,Masachapa,4,1
22.03. 01:00,UNAN-Managua,Jalapa,0,1
18.03. 02:00,Esteli,UNAN-Managua,3,0
18.03. 02:00,Ferretti,Matagalpa,2,1
17.03. 23:00,Managua FC,Ocotal,1,0
17.03. 01:00,Diriangen,Masachapa,4,2
16.03. 22:00,Sport Sebaco,Jalapa,1,1
15.03. 02:00,Ocotal,Ferretti,1,0
14.03. 22:00,Matagalpa,Esteli,0,0
14.03. 02:00,Masachapa,Managua FC,0,3
14.03. 01:00,Diriangen,Jalapa,2,1
13.03. 22:00,Sport Sebaco,UNAN-Managua,2,1
11.03. 02:00,Ferretti,Diriangen,1,0
10.03. 23:00,Managua FC,Matagalpa,3,2
10.03. 02:00,Esteli,Masachapa,1,1
09.03. 22:00,Sport Sebaco,Ocotal,2,3
04.03. 02:00,Managua FC,Esteli,2,2
04.03. 00:00,Jalapa,Ocotal,2,2
03.03. 23:00,Ferretti,Masachapa,3,1
03.03. 01:00,Diriangen,UNAN-Managua,3,0
02.03. 22:00,Matagalpa,Sport Sebaco,1,1
28.02. 22:00,Sport Sebaco,Esteli,2,3
25.02. 22:00,Jalapa,Masachapa,1,0
25.02. 22:00,Sport Sebaco,Diriangen,0,2
25.02. 02:00,Esteli,Ferretti,2,0
25.02. 02:00,Ocotal,Matagalpa,3,2
24.02. 01:00,UNAN-Managua,Managua FC,1,3
19.02. 02:00,Ferretti,Sport Sebaco,0,1
19.02. 00:00,Diriangen,Esteli,1,0
18.02. 23:00,Managua FC,Jalapa,3,0
18.02. 02:00,Ocotal,UNAN-Managua,1,2
17.02. 22:00,Matagalpa,Masachapa,3,2
11.02. 22:00,Jalapa,Matagalpa,2,1
11.02. 03:00,UNAN-Managua,Ferretti,1,0
11.02. 01:00,Diriangen,Managua FC,1,1
11.02. 00:00,Masachapa,Ocotal,0,1
05.02. 01:00,Diriangen,Matagalpa,5,2
04.02. 22:00,Sport Sebaco,Managua FC,3,3
04.02. 03:00,UNAN-Managua,Masachapa,3,2
04.02. 00:00,Ferretti,Jalapa,2,0
03.02. 02:00,Esteli,Ocotal,3,0
29.01. 01:00,Ocotal,Diriangen,1,3
28.01. 22:00,Matagalpa,UNAN-Managua,3,1
28.01. 03:00,Managua FC,Ferretti,0,0
28.01. 00:00,Masachapa,Sport Sebaco,1,1
27.01. 22:00,Jalapa,Esteli,2,0
22.01. 02:00,Masachapa,Diriangen,0,2
21.01. 23:00,UNAN-Managua,Esteli,0,2
21.01. 22:00,Matagalpa,Ferretti,1,0
21.01. 02:00,Ocotal,Managua FC,1,0
20.01. 22:00,Jalapa,Sport Sebaco,1,2
23.12. 02:00AET,Esteli,Diriangen,1,1
18.12. 01:00,Diriangen,Esteli,1,0
15.12. 02:00,Esteli,Managua FC,0,0
11.12. 02:00,Managua FC,Esteli,0,1
10.12. 01:00,Diriangen,Sport Sebaco,3,0
03.12. 22:00,Sport Sebaco,Diriangen,1,2
30.11. 03:00,Managua FC,UNAN-Managua,4,1
29.11. 21:00AET,Sport Sebaco,Jalapa,3,0
26.11. 22:00,Masachapa,Managua FC,2,0
26.11. 22:00,Sport Sebaco,UNAN-Managua,5,1
26.11. 02:00,Diriangen,Jalapa,1,0
26.11. 02:00,Ocotal,Ferretti,0,0
24.11. 22:00,Matagalpa,Esteli,1,1
13.11. 02:00,UNAN-Managua,Jalapa,1,1
12.11. 23:00,Managua FC,Matagalpa,3,2
12.11. 22:00,Sport Sebaco,Ocotal,3,1
12.11. 02:00,Esteli,Masachapa,2,0
12.11. 02:00Awrd,Ferretti,Diriangen,3,0
10.11. 01:00,Jalapa,Ocotal,0,0
09.11. 22:00,Matagalpa,Sport Sebaco,2,0
09.11. 03:00,Managua FC,Esteli,0,3
09.11. 02:00,Diriangen,UNAN-Managua,1,2
09.11. 00:00,Ferretti,Masachapa,1,1
06.11. 02:00,Esteli,Ferretti,1,0
05.11. 22:00,Sport Sebaco,Diriangen,1,2
05.11. 03:00,UNAN-Managua,Managua FC,0,0
05.11. 02:00,Ocotal,Matagalpa,2,0
05.11. 00:00,Masachapa,Jalapa,3,2
30.10. 02:00,Diriangen,Esteli,1,1
29.10. 22:00,Matagalpa,Masachapa,5,0
29.10. 02:00,Ocotal,UNAN-Managua,3,0
28.10. 04:00,Ferretti,Sport Sebaco,0,1
28.10. 01:00,Managua FC,Jalapa,2,2
23.10. 03:00,UNAN-Managua,Ferretti,1,0
23.10. 00:00,Masachapa,Ocotal,3,1
22.10. 23:00,Jalapa,Matagalpa,3,1
22.10. 03:00,Diriangen,Managua FC,1,0
21.10. 23:00,Sport Sebaco,Esteli,0,5
09.10. 03:00,Esteli,Ocotal,1,0
08.10. 23:00,Sport Sebaco,Managua FC,1,1
08.10. 04:00,UNAN-Managua,Masachapa,4,1
