date,home_team,away_team,home_score,away_score
23.09. 01:00,Baltimore,Arcahaie,0,0
23.09. 00:00,Real du Cap,Fica,1,1
22.09. 22:00,Cavaly,Racing des Gonaives,2,0
22.09. 22:00,Mirebalais,America des Cayes,3,0
22.09. 22:00,Triomphe Liancourt,Cosmopolites,2,1
22.09. 00:00,Capoise,Ouanaminthe,0,1
16.09. 01:00,Baltimore,Racing Haitien,1,0
16.09. 00:00,Capoise,Mirebalais,0,0
16.09. 00:00,Violette,Cavaly,2,1
15.09. 22:00,America des Cayes,Real du Cap,1,0
15.09. 22:00,Arcahaie,Racing des Gonaives,0,0
15.09. 22:00,Ouanaminthe,Don Bosco,2,3
15.09. 22:00,Triomphe Liancourt,Tempete,0,1
15.09. 00:00,Cosmopolites,Fica,1,0
09.09. 01:00,Tempete,Real du Cap,1,0
09.09. 00:00,Don Bosco,America des Cayes,2,0
09.09. 00:00,Fica,Racing Haitien,1,0
08.09. 22:00,Cavaly,Cosmopolites,2,0
08.09. 22:00,Mirebalais,Arcahaie,0,0
08.09. 22:00,Ouanaminthe,Baltimore,0,0
08.09. 22:00,Racing des Gonaives,Triomphe Liancourt,0,1
07.09. 00:00,Violette,Capoise,0,1
02.09. 01:00,Baltimore,Capoise,0,0
02.09. 00:00,Cosmopolites,Violette,0,1
02.09. 00:00,Fica,Don Bosco,1,2
01.09. 22:00,America des Cayes,Racing des Gonaives,6,2
01.09. 22:00,Arcahaie,Cavaly,0,0
01.09. 22:00,Triomphe Liancourt,Mirebalais,0,0
01.09. 01:00,Tempete,Racing Haitien,3,1
01.09. 00:00,Real du Cap,Ouanaminthe,0,0
26.08. 01:00,Don Bosco,Racing Haitien,1,0
26.08. 01:00,Tempete,Fica,1,1
26.08. 00:00,Capoise,Arcahaie,3,1
26.08. 00:00,Violette,Triomphe Liancourt,1,0
25.08. 22:00,Cavaly,America des Cayes,4,1
25.08. 22:00,Ouanaminthe,Cosmopolites,2,1
25.08. 22:00,Racing des Gonaives,Real du Cap,1,0
24.08. 22:00,Mirebalais,Baltimore,0,1
09.06. 22:00,Real du Cap,Arcahaie,1,1
06.06. 22:00,Arcahaie,Real du Cap,1,0
03.06. 00:00,Capoise,Arcahaie,2,1
02.06. 00:00Pen,Real du Cap,Tempete,2,1
30.05. 22:00,Arcahaie,Capoise,1,0
30.05. 01:00,Tempete,Real du Cap,1,1
27.05. 01:00,Tempete,Don Bosco,2,1
26.05. 21:30,Arcahaie,Racing des Gonaives,1,0
24.05. 01:00,Don Bosco,Tempete,0,0
23.05. 22:00,Racing des Gonaives,Arcahaie,0,0
20.05. 01:00,Tempete,Arcahaie,2,1
20.05. 00:00,Cosmopolites,Baltimore,0,1
20.05. 00:00,Fica,Racing des Gonaives,0,0
19.05. 22:00,Cavaly,Don Bosco,2,1
19.05. 22:00,Triomphe Liancourt,Ouanaminthe,1,1
18.05. 22:00,America des Cayes,Violette,0,0
13.05. 00:00,Baltimore,Triomphe Liancourt,1,1
13.05. 00:00,Violette,Tempete,1,0
12.05. 22:00,Arcahaie,Fica,0,0
12.05. 22:00,Mirebalais,Cosmopolites,2,0
12.05. 22:00,Ouanaminthe,Cavaly,0,0
12.05. 22:00,Racing des Gonaives,Racing Haitien,1,0
08.05. 22:00,Capoise,Racing Haitien,1,1
08.05. 22:00,Real du Cap,Mirebalais,1,0
06.05. 22:00,Don Bosco,Cosmopolites,3,0
06.05. 22:00,Fica,Ouanaminthe,1,1
06.05. 22:00,Racing Haitien,Mirebalais,2,1
06.05. 22:00,Tempete,Racing des Gonaives,3,0
05.05. 22:00,America des Cayes,Arcahaie,1,1
05.05. 22:00,Cavaly,Baltimore,1,1
05.05. 22:00,Real du Cap,Violette,1,1
05.05. 22:00,Triomphe Liancourt,Capoise,0,1
03.05. 00:00,Fica,Tempete,0,2
03.05. 00:00,Racing Haitien,Don Bosco,2,2
02.05. 22:00,America des Cayes,Cavaly,2,1
02.05. 22:00,Arcahaie,Capoise,2,0
02.05. 01:00,Baltimore,Mirebalais,1,1
02.05. 00:00,Cosmopolites,Ouanaminthe,3,2
02.05. 00:00,Real du Cap,Racing des Gonaives,2,0
01.05. 22:00,Triomphe Liancourt,Violette,0,0
29.04. 22:00,Baltimore,Racing des Gonaives,0,1
29.04. 22:00,Capoise,Fica,0,0
29.04. 22:00,Cosmopolites,America des Cayes,0,0
28.04. 22:00,Arcahaie,Real du Cap,2,0
28.04. 22:00,Mirebalais,Tempete,1,0
28.04. 22:00,Ouanaminthe,Racing Haitien,2,1
28.04. 22:00,Triomphe Liancourt,Cavaly,2,0
28.04. 22:00,Violette,Don Bosco,1,1
25.04. 22:00,Capoise,America des Cayes,3,1
25.04. 22:00,Don Bosco,Real du Cap,0,2
25.04. 20:00,Triomphe Liancourt,Racing des Gonaives,1,3
25.04. 00:00,Tempete,Baltimore,1,0
22.04. 01:00,Don Bosco,Arcahaie,0,0
22.04. 00:00,Racing Haitien,Cosmopolites,0,1
22.04. 00:00,Real du Cap,Triomphe Liancourt,0,0
21.04. 22:00,America des Cayes,Ouanaminthe,1,0
21.04. 22:00,Racing des Gonaives,Capoise,0,0
21.04. 00:00,Fica,Violette,1,1
20.04. 22:00,Cavaly,Mirebalais,2,2
15.04. 01:00,Baltimore,America des Cayes,2,0
15.04. 00:00,Capoise,Cavaly,3,1
15.04. 00:00,Cosmopolites,Real du Cap,0,1
14.04. 22:00,Arcahaie,Racing Haitien,1,0
14.04. 22:00,Mirebalais,Don Bosco,1,2
14.04. 22:00,Ouanaminthe,Tempete,0,0
