date,home_team,away_team,home_score,away_score
24.12. 22:00,Racing des Gonaives,Capoise,1,3
21.12. 22:00,Capoise,Racing des Gonaives,1,0
17.12. 22:00,Mirebalais,Racing des Gonaives,0,2
11.12. 00:00,Don Bosco,Capoise,1,2
07.12. 22:00,Capoise,Don Bosco,1,0
07.12. 22:00,Racing des Gonaives,Mirebalais,1,0
03.12. 22:00,Racing des Gonaives,Fica,2,1
03.12. 22:00,Real du Cap,Capoise,0,1
30.11. 22:00,Fica,Racing des Gonaives,1,1
29.11. 22:00,Capoise,Real du Cap,0,0
26.11. 21:00,Baltimore,Sud-Est,3,1
26.11. 21:00,Cavaly,America des Cayes,3,1
26.11. 21:00,Eclair des Gonaives,Racing Haitien,2,0
26.11. 21:00,Fica,Tempete,0,0
26.11. 21:00,Mirebalais,Capoise,4,1
26.11. 21:00,Ouanaminthe,Don Bosco,1,3
26.11. 21:00,Petit-Goave,Real du Cap,0,1
23.11. 21:00,America des Cayes,Ouanaminthe,2,1
23.11. 21:00,Capoise,Juventus,1,0
23.11. 21:00,Don Bosco,Baltimore,1,1
23.11. 21:00,Racing des Gonaives,Petit-Goave,2,0
23.11. 21:00,Racing Haitien,Mirebalais,0,2
23.11. 21:00,Real du Cap,Eclair des Gonaives,3,3
23.11. 21:00,Sud-Est,Fica,1,1
23.11. 21:00,Tempete,Cavaly,0,0
19.11. 22:00Awrd,Petit-Goave,Tempete,3,0
12.11. 22:00,Baltimore,Real du Cap,0,1
12.11. 22:00,Cavaly,Don Bosco,1,1
12.11. 22:00,Fica,America des Cayes,1,0
12.11. 22:00,Juventus,Racing Haitien,0,0
12.11. 22:00,Mirebalais,Sud-Est,5,1
12.11. 22:00,Ouanaminthe,Capoise,2,2
12.11. 22:00,Racing des Gonaives,Eclair des Gonaives,0,2
10.11. 22:00,Capoise,Baltimore,1,0
09.11. 22:00,America des Cayes,Petit-Goave,2,1
09.11. 22:00,Mirebalais,Juventus,3,0
09.11. 22:00,Racing Haitien,Don Bosco,0,1
09.11. 22:00,Tempete,Racing des Gonaives,0,0
08.11. 22:00,Eclair des Gonaives,Fica,0,0
08.11. 22:00,Real du Cap,Cavaly,2,0
08.11. 22:00,Sud-Est,Ouanaminthe,1,0
05.11. 22:00,Baltimore,Eclair des Gonaives,0,0
05.11. 22:00,Cavaly,Racing Haitien,3,1
05.11. 22:00,Don Bosco,Sud-Est,2,0
05.11. 22:00,Fica,Capoise,0,0
05.11. 22:00,Juventus,Real du Cap,0,0
05.11. 22:00,Ouanaminthe,Tempete,1,1
05.11. 22:00,Petit-Goave,Mirebalais,2,0
05.11. 22:00,Racing des Gonaives,America des Cayes,2,0
02.11. 22:00,Eclair des Gonaives,Mirebalais,0,3
02.11. 22:00,Petit-Goave,Cavaly,0,0
01.11. 23:00,America des Cayes,Baltimore,0,1
29.10. 22:00,Capoise,Cavaly,1,0
29.10. 22:00,Eclair des Gonaives,Petit-Goave,0,0
29.10. 22:00,Mirebalais,Ouanaminthe,3,0
29.10. 22:00,Racing Haitien,Fica,0,0
29.10. 22:00,Sud-Est,Juventus,1,0
29.10. 22:00,Tempete,Don Bosco,0,1
28.10. 22:00,Real du Cap,Racing des Gonaives,0,0
26.10. 22:00,America des Cayes,Eclair des Gonaives,2,2
26.10. 22:00,Baltimore,Mirebalais,0,0
26.10. 22:00,Cavaly,Fica,1,0
25.10. 22:00,Don Bosco,Capoise,3,1
25.10. 22:00,Ouanaminthe,Racing Haitien,1,0
25.10. 22:00,Petit-Goave,Juventus,2,0
25.10. 22:00,Racing des Gonaives,Sud-Est,3,0
25.10. 22:00,Real du Cap,Tempete,1,0
23.10. 00:00,Tempete,America des Cayes,2,2
22.10. 22:00,Capoise,Real du Cap,1,1
22.10. 22:00,Eclair des Gonaives,Don Bosco,0,1
22.10. 22:00,Juventus,Baltimore,0,0
22.10. 22:00,Mirebalais,Racing des Gonaives,2,1
22.10. 22:00,Sud-Est,Cavaly,1,0
22.10. 00:00,Racing Haitien,Petit-Goave,1,0
21.10. 22:00,Fica,Ouanaminthe,2,1
15.10. 19:00,America des Cayes,Mirebalais,2,2
15.10. 19:00,Cavaly,Eclair des Gonaives,1,0
15.10. 19:00,Don Bosco,Real du Cap,2,1
15.10. 19:00,Fica,Baltimore,1,0
15.10. 19:00,Ouanaminthe,Juventus,2,0
15.10. 19:00,Petit-Goave,Sud-Est,2,0
15.10. 19:00,Racing des Gonaives,Racing Haitien,0,1
15.10. 19:00,Tempete,Capoise,3,1
12.10. 19:00,Baltimore,Petit-Goave,1,0
12.10. 19:00,Mirebalais,Fica,1,1
12.10. 19:00,Real du Cap,Ouanaminthe,0,0
11.10. 19:00,Capoise,America des Cayes,3,0
11.10. 19:00,Juventus,Cavaly,2,1
11.10. 19:00,Racing des Gonaives,Don Bosco,1,0
11.10. 19:00,Racing Haitien,Tempete,2,1
11.10. 19:00,Sud-Est,Eclair des Gonaives,0,1
09.10. 01:00,Tempete,Baltimore,1,0
09.10. 00:00,Don Bosco,Juventus,3,0
08.10. 22:00,America des Cayes,Racing Haitien,1,0
08.10. 22:00,Cavaly,Racing des Gonaives,0,2
08.10. 22:00,Fica,Real du Cap,1,0
08.10. 22:00,Ouanaminthe,Petit-Goave,2,1
07.10. 22:00,Capoise,Sud-Est,1,0
01.10. 22:00,Baltimore,Racing Haitien,0,1
01.10. 22:00,Cavaly,Mirebalais,1,1
01.10. 22:00,Don Bosco,America des Cayes,0,0
01.10. 22:00,Juventus,Tempete,1,1
01.10. 22:00,Ouanaminthe,Eclair des Gonaives,1,0
01.10. 22:00,Racing des Gonaives,Capoise,1,0
01.10. 22:00,Real du Cap,Sud-Est,1,0
30.09. 22:00,Petit-Goave,Fica,1,1
24.09. 22:00,America des Cayes,Real du Cap,1,3
24.09. 22:00,Baltimore,Ouanaminthe,1,0
24.09. 22:00,Eclair des Gonaives,Juventus,2,1
24.09. 22:00,Fica,Racing des Gonaives,1,1
24.09. 22:00,Mirebalais,Don Bosco,1,0
24.09. 22:00,Racing Haitien,Capoise,0,0
24.09. 22:00,Sud-Est,Tempete,0,0
18.09. 01:00,Don Bosco,Fica,0,0
18.09. 00:00,Tempete,Eclair des Gonaives,1,0
17.09. 22:00,Cavaly,Baltimore,2,2
16.09. 22:00,Capoise,Petit-Goave,3,0
16.09. 22:00,Juventus,America des Cayes,1,0
16.09. 22:00,Racing des Gonaives,Ouanaminthe,2,0
16.09. 22:00,Real du Cap,Mirebalais,1,0
16.09. 22:00,Sud-Est,Racing Haitien,1,1
14.09. 00:00,Baltimore,Racing des Gonaives,1,0
14.09. 00:00,Racing Haitien,Real du Cap,0,0
13.09. 22:00,America des Cayes,Sud-Est,1,0
13.09. 22:00,Eclair des Gonaives,Capoise,3,0
13.09. 22:00,Fica,Juventus,1,0
13.09. 22:00,Mirebalais,Tempete,1,0
13.09. 22:00,Ouanaminthe,Cavaly,0,0
13.09. 22:00,Petit-Goave,Don Bosco,0,0
26.06. 00:00,Real du Cap,Racing des Gonaives,1,0
21.06. 22:00,Racing des Gonaives,Real du Cap,2,1
19.06. 00:00,Real du Cap,Fica,0,0
18.06. 22:00Pen,Racing des Gonaives,Sud-Est,1,0
15.06. 00:00,Fica,Real du Cap,1,1
14.06. 22:00,Sud-Est,Racing des Gonaives,1,0
11.06. 22:00,Fica,Mirebalais,2,1
11.06. 22:00,Racing Haitien,Sud-Est,0,1
07.06. 22:00,Mirebalais,Fica,1,2
07.06. 22:00,Sud-Est,Racing Haitien,2,0
04.06. 22:00,America des Cayes,Cavaly,2,1
04.06. 22:00,Capoise,Mirebalais,1,1
04.06. 22:00,Don Bosco,Ouanaminthe,1,1
04.06. 22:00,Racing des Gonaives,Juventus,2,0
04.06. 22:00,Racing Haitien,Eclair des Gonaives,1,0
04.06. 22:00,Real du Cap,Petit-Goave,2,0
04.06. 22:00,Sud-Est,Baltimore,2,0
04.06. 22:00,Tempete,Fica,0,0
29.05. 01:00,Baltimore,Don Bosco,0,0
29.05. 00:00,Fica,Sud-Est,0,0
28.05. 22:00,Cavaly,Tempete,2,2
28.05. 22:00,Eclair des Gonaives,Real du Cap,0,0
28.05. 22:00,Juventus,Capoise,2,1
28.05. 22:00,Mirebalais,Racing Haitien,0,1
28.05. 22:00,Ouanaminthe,America des Cayes,0,0
28.05. 22:00,Petit-Goave,Racing des Gonaives,2,0
25.05. 22:00,Racing des Gonaives,Tempete,1,0
25.05. 00:00,Fica,Racing Haitien,1,0
22.05. 01:00,Baltimore,Tempete,1,1
21.05. 22:00,Eclair des Gonaives,Racing des Gonaives,0,1
21.05. 22:00,Juventus,Petit-Goave,1,0
15.05. 00:00,Capoise,Ouanaminthe,1,1
15.05. 00:00,Racing Haitien,Juventus,2,1
14.05. 23:00,Tempete,Petit-Goave,3,0
14.05. 22:00,America des Cayes,Fica,1,1
14.05. 22:00,Sud-Est,Mirebalais,0,1
14.05. 00:00,Don Bosco,Cavaly,2,0
14.05. 00:00,Real du Cap,Baltimore,2,0
08.05. 01:00,Baltimore,Capoise,1,0
08.05. 01:00,Don Bosco,Racing Haitien,0,3
08.05. 00:00,Fica,Eclair des Gonaives,3,1
07.05. 22:00,Cavaly,Real du Cap,0,0
07.05. 22:00,Juventus,Mirebalais,1,1
07.05. 22:00,Ouanaminthe,Sud-Est,1,0
07.05. 22:00,Petit-Goave,America des Cayes,1,0
01.05. 01:00,Tempete,Ouanaminthe,2,1
01.05. 00:00,Capoise,Fica,0,1
01.05. 00:00,Racing Haitien,Cavaly,1,1
30.04. 22:00,America des Cayes,Racing des Gonaives,0,1
30.04. 22:00,Eclair des Gonaives,Baltimore,0,0
30.04. 22:00,Mirebalais,Petit-Goave,1,0
30.04. 22:00,Sud-Est,Don Bosco,2,1
30.04. 00:00,Real du Cap,Juventus,0,0
28.04. 01:00,Don Bosco,Tempete,1,2
27.04. 22:00,Cavaly,Capoise,1,0
27.04. 22:00,Ouanaminthe,Mirebalais,1,0
27.04. 01:00Awrd,Baltimore,America des Cayes,3,0
