date,home_team,away_team,home_score,away_score
17.12. 20:00,Lara,Monagas,0,2
14.12. 00:00,Monagas,Lara,0,1
09.12. 20:00Pen,Lara,Mineros,2,0
03.12. 22:00,Mineros,Lara,1,0
26.11. 20:00,Lara,Monagas,3,0
25.11. 22:00,Mineros,Carabobo,1,0
20.11. 00:00,Carabobo,Mineros,0,0
19.11. 00:00,Monagas,Lara,1,0
13.11. 00:15,Carabobo,Caracas,2,0
12.11. 22:00,Mineros,La Guaira,2,1
11.11. 22:45,Estudiantes Merida,Monagas,0,1
11.11. 20:30,Lara,Zamora,6,2
06.11. 01:00,Zamora,Lara,1,1
05.11. 22:45,Monagas,Estudiantes Merida,1,1
05.11. 20:30,Caracas,Carabobo,0,1
04.11. 20:00,La Guaira,Mineros,1,1
29.10. 20:30,Atl. Socopo,Portuguesa,1,2
29.10. 20:30,Atl. Venezuela,Estudiantes Merida,1,1
29.10. 20:30,Carabobo,Metropolitanos,1,1
29.10. 20:30,Dep. Tachira,Zulia,0,1
29.10. 20:30,JBL Zulia,Mineros,0,3
29.10. 20:30,La Guaira,Dep. Anzoategui,2,0
29.10. 20:30,Lara,Aragua,2,0
29.10. 20:30,Monagas,Zamora,0,1
29.10. 20:30,Trujillanos,Caracas,3,2
22.10. 21:30,Aragua,Trujillanos,0,1
22.10. 21:30,Caracas,Lara,0,2
22.10. 21:30,Dep. Anzoategui,Atl. Venezuela,1,1
22.10. 21:30,Estudiantes Merida,JBL Zulia,2,0
22.10. 21:30,Metropolitanos,Monagas,0,2
22.10. 21:30,Mineros,Dep. Tachira,0,0
22.10. 21:30,Portuguesa,La Guaira,3,0
22.10. 21:30,Zamora,Carabobo,2,1
22.10. 21:30,Zulia,Atl. Socopo,3,0
19.10. 01:30,Atl. Venezuela,Zulia,3,1
19.10. 00:00,Trujillanos,Zamora,0,2
18.10. 23:00,Dep. Tachira,Metropolitanos,1,1
18.10. 21:30,Lara,Estudiantes Merida,3,3
18.10. 21:00,Atl. Socopo,Mineros,0,0
18.10. 21:00,JBL Zulia,Caracas,2,0
17.10. 21:30,La Guaira,Aragua,1,1
17.10. 21:30,Portuguesa,Dep. Anzoategui,3,0
17.10. 01:00,Carabobo,Monagas,4,1
13.10. 23:00,Dep. Tachira,Dep. Anzoategui,3,2
09.10. 00:30,Zamora,Dep. Tachira,3,1
09.10. 00:00,Caracas,Carabobo,2,0
08.10. 23:00,Mineros,La Guaira,1,2
08.10. 22:00,Estudiantes Merida,Atl. Socopo,1,0
08.10. 22:00,Metropolitanos,JBL Zulia,1,2
08.10. 22:00,Zulia,Portuguesa,1,1
08.10. 21:30,Dep. Anzoategui,Lara,2,2
08.10. 01:00,Monagas,Trujillanos,1,1
07.10. 23:00,Aragua,Atl. Venezuela,1,2
05.10. 01:00,Atl. Venezuela,Caracas,0,1
05.10. 01:00,Carabobo,Estudiantes Merida,0,0
05.10. 01:00,La Guaira,Zulia,1,2
04.10. 22:00,Trujillanos,Metropolitanos,1,1
04.10. 21:30,Lara,Monagas,2,0
04.10. 21:30,Portuguesa,Mineros,1,2
04.10. 21:00,Atl. Socopo,Aragua,2,2
04.10. 21:00,JBL Zulia,Zamora,3,1
02.10. 00:30,Zamora,Lara,1,1
02.10. 00:00,Monagas,JBL Zulia,2,1
01.10. 23:00,Mineros,Atl. Venezuela,3,0
01.10. 22:00,Caracas,Dep. Tachira,1,1
01.10. 22:00,Estudiantes Merida,Portuguesa,0,0
01.10. 21:30,Dep. Anzoategui,Atl. Socopo,0,0
01.10. 17:00,Metropolitanos,La Guaira,2,1
30.09. 23:00,Aragua,Carabobo,0,1
30.09. 01:00,Zulia,Trujillanos,0,2
26.09. 21:00,Trujillanos,Lara,0,1
26.09. 01:00,Dep. Tachira,Estudiantes Merida,0,0
24.09. 22:00,Atl. Venezuela,Zamora,1,1
24.09. 22:00,La Guaira,Monagas,0,0
24.09. 21:30,Dep. Anzoategui,Mineros,1,1
24.09. 21:30,Portuguesa,Metropolitanos,0,0
24.09. 21:00,Atl. Socopo,Caracas,2,1
23.09. 23:00,Carabobo,Zulia,1,0
23.09. 21:00,JBL Zulia,Aragua,1,0
20.09. 22:30,Dep. Tachira,JBL Zulia,4,1
18.09. 15:00,Zamora,La Guaira,2,1
18.09. 00:00,Monagas,Atl. Venezuela,2,1
17.09. 23:00,Caracas,Portuguesa,2,1
17.09. 23:00,Mineros,Zulia,2,1
17.09. 22:00,Estudiantes Merida,Dep. Anzoategui,1,0
17.09. 22:00,Metropolitanos,Atl. Socopo,2,1
16.09. 22:00,Lara,Carabobo,0,3
16.09. 21:00,JBL Zulia,Trujillanos,0,1
16.09. 17:00,Aragua,Dep. Tachira,1,0
11.09. 01:15,Mineros,Estudiantes Merida,4,1
10.09. 23:00,Dep. Tachira,Monagas,1,2
10.09. 23:00,La Guaira,JBL Zulia,2,1
10.09. 22:00,Atl. Venezuela,Lara,0,2
10.09. 22:00,Zulia,Metropolitanos,0,0
10.09. 21:30,Portuguesa,Aragua,4,1
10.09. 21:00,Atl. Socopo,Zamora,1,4
10.09. 01:00,Carabobo,Trujillanos,5,1
09.09. 21:00,Dep. Anzoategui,Caracas,0,2
03.09. 23:00,Caracas,Estudiantes Merida,1,2
03.09. 22:00,Metropolitanos,Dep. Anzoategui,0,0
03.09. 22:00,Monagas,Atl. Socopo,3,1
03.09. 22:00,Trujillanos,Portuguesa,1,0
03.09. 17:00,Aragua,Mineros,1,0
02.09. 23:00,Carabobo,La Guaira,1,1
02.09. 22:00,Lara,Dep. Tachira,3,0
02.09. 21:00,JBL Zulia,Atl. Venezuela,0,0
02.09. 01:00,Zamora,Zulia,1,1
27.08. 23:00,Mineros,Caracas,2,1
27.08. 22:00,Atl. Venezuela,Carabobo,1,3
27.08. 22:00,Estudiantes Merida,Metropolitanos,2,0
27.08. 22:00,Zulia,Aragua,2,0
27.08. 21:30,Dep. Anzoategui,Monagas,1,1
27.08. 21:00,Atl. Socopo,Lara,0,2
27.08. 21:00,Portuguesa,Zamora,2,0
26.08. 23:00,La Guaira,Trujillanos,3,0
21.08. 00:30,Monagas,Portuguesa,4,1
21.08. 00:30,Zamora,Dep. Anzoategui,2,2
20.08. 22:00,Metropolitanos,Mineros,2,1
20.08. 22:00,Trujillanos,Atl. Venezuela,1,1
20.08. 17:00,Aragua,Estudiantes Merida,2,2
20.08. 01:00,Carabobo,Dep. Tachira,0,1
19.08. 22:00,Caracas,Zulia,2,1
19.08. 22:00,Lara,La Guaira,1,0
19.08. 21:00,JBL Zulia,Atl. Socopo,1,1
17.08. 01:30,Dep. Tachira,Trujillanos,2,1
17.08. 01:15,Caracas,Metropolitanos,0,2
17.08. 01:00,Estudiantes Merida,Zamora,0,0
17.08. 01:00,Mineros,Monagas,1,0
16.08. 23:00,Atl. Venezuela,La Guaira,4,2
16.08. 21:30,Dep. Anzoategui,Aragua,0,0
16.08. 21:30,Portuguesa,Lara,1,2
16.08. 21:30,Zulia,JBL Zulia,2,1
16.08. 21:00,Atl. Socopo,Carabobo,0,1
14.08. 01:00,Zamora,Caracas,0,1
13.08. 22:30,Monagas,Estudiantes Merida,3,1
13.08. 22:00,Atl. Venezuela,Atl. Socopo,0,1
13.08. 22:00,Lara,Zulia,2,1
13.08. 22:00,Trujillanos,Mineros,0,2
13.08. 17:00,La Guaira,Dep. Tachira,2,1
12.08. 23:00,Aragua,Metropolitanos,2,1
12.08. 23:00,Carabobo,Dep. Anzoategui,2,0
12.08. 21:00,JBL Zulia,Portuguesa,3,1
06.08. 23:00,Caracas,Aragua,3,0
06.08. 23:00,Dep. Tachira,Atl. Venezuela,2,0
06.08. 22:00,Estudiantes Merida,La Guaira,1,3
06.08. 21:30,Portuguesa,Carabobo,0,0
06.08. 21:00,Atl. Socopo,Trujillanos,1,2
06.08. 17:00,Metropolitanos,Lara,0,0
06.08. 01:15,Mineros,Zamora,3,0
05.08. 22:00,Zulia,Monagas,2,1
05.08. 21:30,Dep. Anzoategui,JBL Zulia,0,1
24.07. 01:15,Carabobo,JBL Zulia,3,0
24.07. 00:30,Zamora,Metropolitanos,0,2
23.07. 23:00,Dep. Tachira,Atl. Socopo,0,0
23.07. 22:00,Atl. Venezuela,Portuguesa,1,2
23.07. 22:00,Trujillanos,Estudiantes Merida,0,1
23.07. 21:30,Zulia,Dep. Anzoategui,0,1
23.07. 00:15,La Guaira,Caracas,2,0
22.07. 22:00,Lara,Mineros,0,0
22.07. 22:00,Monagas,Aragua,1,0
16.07. 23:00,Mineros,Carabobo,3,2
16.07. 22:00,Aragua,Zamora,1,1
16.07. 22:00,Metropolitanos,Atl. Venezuela,1,1
16.07. 21:00,Atl. Socopo,La Guaira,2,1
16.07. 17:00,Estudiantes Merida,Zulia,3,1
16.07. 00:15,Caracas,Monagas,2,0
15.07. 21:30,Dep. Anzoategui,Trujillanos,2,1
15.07. 21:00,JBL Zulia,Lara,0,0
15.07. 21:00,Portuguesa,Dep. Tachira,0,1
02.07. 23:00,Caracas,Monagas,2,1
26.06. 01:00,Monagas,Caracas,1,0
22.06. 01:30,Carabobo,Monagas,1,1
21.06. 23:00Pen,Caracas,La Guaira,2,2
18.06. 02:00,Monagas,Carabobo,0,0
17.06. 23:30,La Guaira,Caracas,1,2
12.06. 21:30,Dep. Anzoategui,Caracas,0,0
12.06. 01:30,Carabobo,Aragua,2,0
11.06. 23:00,Dep. Tachira,La Guaira,2,2
11.06. 01:00,Zamora,Monagas,1,3
04.06. 21:30,Aragua,Carabobo,1,0
30.05. 01:00,Monagas,Zamora,3,1
27.05. 23:00,La Guaira,Dep. Tachira,3,2
26.05. 21:00,Caracas,Dep. Anzoategui,1,0
21.05. 23:00,Aragua,Lara,1,1
21.05. 23:00,Caracas,Trujillanos,4,0
21.05. 23:00,Dep. Anzoategui,La Guaira,2,0
21.05. 23:00,Mineros,JBL Zulia,2,0
21.05. 22:00,Metropolitanos,Carabobo,0,5
21.05. 21:30,Portuguesa,Atl. Socopo,1,0
21.05. 17:00,Estudiantes Merida,Atl. Venezuela,1,1
21.05. 01:00,Zamora,Monagas,2,1
19.05. 22:00Awrd,Zulia,Dep. Tachira,0,3
18.05. 01:00,Carabobo,Mineros,4,0
18.05. 01:00,Lara,Caracas,1,3
15.05. 00:00,La Guaira,Portuguesa,1,1
14.05. 23:00,Carabobo,Zamora,0,0
14.05. 22:00,Monagas,Metropolitanos,4,1
14.05. 22:00,Trujillanos,Aragua,0,1
14.05. 17:00,Atl. Venezuela,Dep. Anzoategui,1,3
13.05. 23:00,Dep. Tachira,Mineros,2,4
13.05. 21:00,Atl. Socopo,Zulia,2,1
13.05. 21:00,JBL Zulia,Estudiantes Merida,1,1
12.05. 01:00,Monagas,Lara,2,0
11.05. 00:30,Zulia,La Guaira,1,3
08.05. 23:00,Zamora,Trujillanos,2,2
07.05. 23:00,Mineros,Atl. Socopo,1,0
07.05. 22:00,Caracas,JBL Zulia,4,1
07.05. 22:00,Dep. Anzoategui,Portuguesa,0,0
07.05. 22:00,Metropolitanos,Dep. Tachira,0,1
07.05. 17:00,Aragua,La Guaira,2,1
07.05. 17:00,Estudiantes Merida,Lara,2,1
07.05. 01:00,Zulia,Atl. Venezuela,3,1
06.05. 23:00,Monagas,Carabobo,3,3
04.05. 00:30,Zulia,Caracas,3,0
01.05. 23:00,Dep. Tachira,Zamora,0,0
01.05. 21:00,La Guaira,Mineros,3,1
01.05. 16:00,Atl. Socopo,Estudiantes Merida,0,2
01.05. 01:00,Carabobo,Caracas,1,2
30.04. 23:00,Lara,Dep. Anzoategui,0,2
30.04. 22:00,Trujillanos,Monagas,0,0
30.04. 21:30,Portuguesa,Zulia,1,1
30.04. 17:00,Atl. Venezuela,Aragua,1,0
29.04. 21:00,JBL Zulia,Metropolitanos,2,1
27.04. 23:00,Caracas,Atl. Venezuela,3,1
27.04. 01:00,Dep. Anzoategui,Dep. Tachira,1,1
27.04. 01:00,Estudiantes Merida,Carabobo,2,3
27.04. 01:00Awrd,Mineros,Portuguesa,0,3
26.04. 22:00,Aragua,Atl. Socopo,1,1
26.04. 21:00,Metropolitanos,Trujillanos,1,0
23.04. 23:00,Dep. Tachira,Caracas,2,0
23.04. 23:00,La Guaira,Metropolitanos,4,0
23.04. 21:30,Portuguesa,Estudiantes Merida,0,0
23.04. 21:00,Atl. Socopo,Dep. Anzoategui,1,1
23.04. 17:00Awrd,Atl. Venezuela,Mineros,3,0
23.04. 01:00,Carabobo,Aragua,3,0
22.04. 22:00,Trujillanos,Zulia,3,0
22.04. 21:00,JBL Zulia,Monagas,2,1
16.04. 23:00,Caracas,Atl. Socopo,0,0
16.04. 22:00,Metropolitanos,Portuguesa,2,2
16.04. 22:00,Mineros,Dep. Anzoategui,4,4
16.04. 22:00,Monagas,La Guaira,1,1
16.04. 17:00,Aragua,JBL Zulia,1,0
16.04. 17:00,Estudiantes Merida,Dep. Tachira,1,4
15.04. 22:00,Lara,Trujillanos,1,1
14.04. 00:30,Zulia,Carabobo,1,5
10.04. 01:00,Zulia,Mineros,3,2
09.04. 23:00,Carabobo,Lara,2,1
09.04. 23:00,Dep. Tachira,Aragua,2,1
09.04. 22:00,Trujillanos,JBL Zulia,4,1
09.04. 21:30,Portuguesa,Caracas,1,1
09.04. 21:00,Atl. Socopo,Metropolitanos,3,2
09.04. 17:00,Atl. Venezuela,Monagas,1,1
09.04. 01:00,Dep. Anzoategui,Estudiantes Merida,2,0
08.04. 23:00,La Guaira,Zamora,0,0
06.04. 01:30,Zamora,Atl. Venezuela,4,0
05.04. 21:00,JBL Zulia,Carabobo,0,4
03.04. 01:00,Zamora,Atl. Socopo,1,0
02.04. 23:00,Caracas,Dep. Anzoategui,2,2
02.04. 22:00,Trujillanos,Carabobo,1,1
02.04. 17:00,Estudiantes Merida,Mineros,2,0
02.04. 01:00,Metropolitanos,Zulia,1,0
02.04. 01:00,Monagas,Dep. Tachira,1,1
01.04. 23:00,Lara,Atl. Venezuela,2,3
01.04. 21:00,JBL Zulia,La Guaira,1,0
01.04. 17:00,Aragua,Portuguesa,1,1
27.03. 00:30,Zamora,JBL Zulia,2,1
26.03. 22:00,Atl. Venezuela,Trujillanos,1,2
26.03. 22:00,Monagas,Dep. Anzoategui,1,0
25.03. 00:00,Dep. Tachira,Portuguesa,1,1
23.03. 00:00,Dep. Anzoategui,Zamora,2,0
20.03. 00:00,Zulia,Zamora,3,0
19.03. 22:00,Dep. Tachira,Lara,4,1
19.03. 22:00,Mineros,Aragua,3,3
19.03. 20:30,Portuguesa,Trujillanos,0,0
19.03. 20:00,Atl. Socopo,Monagas,0,2
19.03. 20:00,La Guaira,Carabobo,0,1
19.03. 16:00,Atl. Venezuela,JBL Zulia,2,1
19.03. 16:00,Estudiantes Merida,Caracas,1,2
18.03. 21:00,Dep. Anzoategui,Metropolitanos,0,1
13.03. 00:00,Zamora,Portuguesa,6,1
12.03. 22:00,Carabobo,Atl. Venezuela,1,0
12.03. 22:00,Caracas,Mineros,1,1
12.03. 21:00,Metropolitanos,Estudiantes Merida,3,1
12.03. 21:00,Trujillanos,La Guaira,2,1
12.03. 00:00,JBL Zulia,Dep. Tachira,1,2
11.03. 22:00,Lara,Atl. Socopo,1,0
10.03. 21:00,Aragua,Zulia,5,0
05.03. 22:00,Dep. Tachira,Carabobo,1,0
05.03. 21:00,Atl. Socopo,JBL Zulia,2,2
05.03. 20:00,Portuguesa,Monagas,0,2
05.03. 16:00,Estudiantes Merida,Aragua,1,1
04.03. 22:00,Mineros,Metropolitanos,2,1
04.03. 21:00,La Guaira,Lara,0,0
01.03. 00:00,Carabobo,Atl. Socopo,3,1
28.02. 00:00,Zamora,Estudiantes Merida,1,0
27.02. 21:30,Lara,Portuguesa,6,0
26.02. 22:00,Trujillanos,Dep. Tachira,0,0
25.02. 21:00,Metropolitanos,Caracas,1,1
25.02. 21:00,Monagas,Mineros,4,3
25.02. 20:00,JBL Zulia,Zulia,1,3
25.02. 00:00,La Guaira,Atl. Venezuela,2,1
23.02. 23:00,Lara,Zamora,1,0
23.02. 21:00,Aragua,Dep. Anzoategui,0,0
21.02. 00:00,Caracas,Zamora,1,1
19.02. 22:15,Dep. Anzoategui,Carabobo,0,0
19.02. 21:00,Metropolitanos,Aragua,0,2
19.02. 20:30,Portuguesa,JBL Zulia,0,3
19.02. 20:00,Dep. Tachira,La Guaira,2,2
19.02. 16:00,Estudiantes Merida,Monagas,0,0
18.02. 22:15,Mineros,Trujillanos,4,1
18.02. 20:00,Atl. Socopo,Atl. Venezuela,1,2
17.02. 20:00,Zulia,Lara,2,2
14.02. 00:00,Carabobo,Portuguesa,0,0
12.02. 22:15,Monagas,Zulia,3,4
12.02. 21:00,Trujillanos,Atl. Socopo,1,2
12.02. 20:00,JBL Zulia,Dep. Anzoategui,0,1
12.02. 20:00,La Guaira,Estudiantes Merida,1,0
12.02. 16:00,Atl. Venezuela,Dep. Tachira,1,2
11.02. 16:00,Aragua,Caracas,2,1
11.02. 00:00,Zamora,Mineros,1,1
10.02. 22:00,Lara,Metropolitanos,2,0
07.02. 00:00,Caracas,La Guaira,1,0
